 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
3409,294.131,321.995,311.135,317.442,315.129,303.068,315.937,319.345,321.273,317.109,320.460,326.180
3410,293.933,321.610,311.122,317.119,315.207,302.755,316.293,319.635,320.668,317.137,320.627,326.326
3411,294.185,320.927,310.976,316.847,314.946,302.729,315.717,319.767,320.422,317.204,320.849,325.772
3412,294.629,320.130,310.662,316.639,314.813,302.918,314.698,319.670,320.556,317.217,321.103,325.464
3413,294.985,320.011,310.433,316.422,314.755,302.868,313.990,319.314,320.813,317.177,321.099,325.715
3414,294.997,320.710,310.413,316.554,314.371,302.533,313.561,318.778,321.023,317.074,320.787,325.843
3415,294.629,321.626,310.508,316.918,313.840,302.274,313.100,318.395,321.140,316.937,320.478,325.554
3416,294.204,322.041,310.711,316.789,313.592,302.545,312.622,318.521,321.240,316.603,320.553,325.453
3417,293.936,321.927,311.062,316.255,313.862,303.028,312.639,318.923,321.252,316.327,320.761,326.109
3418,293.657,321.794,311.388,316.037,314.362,303.351,313.222,319.126,321.143,316.376,320.880,327.026
3419,293.374,321.837,311.450,316.446,314.653,303.495,313.788,319.043,321.014,316.843,320.965,327.285
3420,293.350,321.835,311.230,316.782,314.454,303.717,314.110,318.965,321.046,317.232,321.129,326.592
3421,293.888,321.691,310.762,316.707,313.919,303.958,314.259,319.074,321.445,317.223,321.298,325.667
3422,294.641,321.659,310.117,316.650,313.273,303.899,314.405,319.271,322.026,317.136,321.337,324.940
3423,295.012,322.041,309.495,316.925,312.480,303.556,314.366,319.218,322.392,317.432,321.281,324.307
3424,294.818,322.797,309.196,317.048,311.678,303.002,314.217,318.961,322.512,318.109,321.183,324.056
3425,294.447,323.472,309.380,316.442,311.383,302.439,314.090,318.827,322.605,318.732,321.061,324.397
3426,294.483,323.542,309.929,315.840,311.637,301.898,313.920,318.898,322.618,318.743,321.103,325.397
3427,294.708,323.062,310.492,315.881,312.201,301.491,313.578,318.905,322.444,318.176,321.489,326.566
3428,294.669,322.325,310.633,316.463,312.755,301.352,312.880,318.636,322.146,317.479,322.171,327.262
3429,294.666,321.553,310.276,316.918,313.232,301.585,312.241,318.365,321.865,317.133,322.634,327.232
3430,295.021,320.913,309.748,317.048,313.546,302.224,312.229,318.198,321.679,316.913,322.606,326.869
3431,295.380,320.428,309.587,316.874,313.575,303.123,312.910,318.093,321.379,316.617,322.277,326.509
3432,295.362,320.249,309.887,316.473,313.311,303.884,313.680,317.926,321.169,316.247,322.110,325.970
3433,295.055,320.285,310.155,315.990,312.963,304.253,313.968,317.414,321.296,316.036,322.358,325.431
3434,294.775,320.488,310.080,315.946,312.497,304.030,313.715,316.559,321.641,316.168,322.666,325.236
3435,294.474,320.707,310.106,316.636,312.060,303.398,313.134,315.786,321.959,316.761,322.530,325.438
3436,293.818,320.913,310.501,317.667,311.933,302.767,312.588,315.647,322.320,317.554,321.905,326.064
3437,292.918,321.108,310.920,318.497,312.337,302.470,312.259,316.244,322.593,318.043,321.147,327.045
3438,292.541,321.390,311.044,318.646,312.994,302.576,311.783,316.850,322.562,318.026,320.580,328.030
3439,293.149,321.537,310.984,318.310,313.420,303.005,311.007,317.005,322.513,317.823,320.395,328.281
3440,294.274,321.577,310.771,317.939,313.373,303.576,310.241,316.871,322.676,317.884,320.705,328.060
3441,295.094,321.640,310.574,317.946,313.201,304.009,310.344,316.725,322.705,318.123,321.193,328.120
3442,295.237,321.859,310.682,318.010,313.255,304.115,311.266,316.819,322.398,318.220,321.514,328.479
3443,294.936,322.019,310.929,318.051,313.310,304.075,312.068,317.218,321.757,318.091,321.498,328.603
3444,294.532,321.973,310.951,317.925,313.095,303.941,312.327,317.606,321.227,317.825,321.272,328.052
3445,294.526,321.707,310.742,317.548,312.956,303.660,312.566,317.659,321.055,317.574,321.071,327.120
3446,294.775,321.201,310.523,317.150,313.147,303.217,313.029,317.240,321.068,317.527,321.061,326.419
3447,295.097,320.406,310.269,316.939,313.534,302.818,313.571,316.564,321.008,317.770,321.148,326.333
3448,295.407,319.504,310.154,317.044,313.936,302.618,313.795,315.842,320.955,318.087,321.196,326.622
3449,295.644,319.098,310.303,317.306,314.179,302.665,313.339,315.624,321.207,318.131,321.091,326.929
3450,295.723,319.385,310.625,317.361,313.979,302.970,312.405,316.179,321.691,317.854,320.916,326.895
3451,295.438,319.821,310.936,316.803,313.548,303.469,311.637,317.283,322.104,317.475,320.727,326.704
3452,295.061,320.144,311.261,315.874,313.244,304.116,311.422,318.124,322.287,317.137,320.749,326.757
3453,294.927,320.339,311.238,315.554,313.166,304.722,311.310,318.307,322.384,316.867,320.974,326.558
3454,295.134,320.585,310.653,316.037,313.046,305.005,310.983,317.991,322.685,316.693,321.179,325.918
3455,295.495,320.862,309.963,316.942,312.784,304.946,310.534,317.685,322.874,316.688,321.180,325.206
3456,295.620,321.293,309.609,317.588,312.578,304.620,310.380,317.817,322.756,317.001,320.990,324.850
3457,295.547,321.878,309.759,317.922,312.612,304.109,310.844,318.229,322.289,317.642,320.752,324.865
3458,295.474,322.393,310.172,318.323,312.844,303.635,311.290,318.463,321.705,318.256,320.555,324.955
3459,295.438,322.705,310.671,318.956,312.966,303.306,311.529,318.403,321.401,318.441,320.498,324.753
3460,295.331,322.851,311.009,319.670,312.923,303.339,311.749,318.252,321.247,318.203,320.519,324.191
3461,295.188,322.970,310.850,320.177,312.851,303.590,312.017,318.062,321.171,317.944,320.586,323.498
3462,294.903,323.146,310.271,320.466,312.656,303.759,311.973,317.664,321.190,317.863,320.719,323.243
3463,294.587,323.293,309.899,320.527,312.356,303.523,311.593,317.181,321.320,317.607,320.909,323.498
3464,294.471,323.415,310.128,320.330,311.956,303.247,311.256,316.892,321.280,317.022,321.091,323.948
3465,294.611,323.607,310.654,320.139,311.528,303.085,311.061,316.782,321.084,316.489,321.087,324.479
3466,294.991,323.431,311.166,320.044,311.245,302.816,311.173,316.744,321.092,316.473,320.840,325.015
3467,295.085,323.049,311.448,319.639,311.383,302.418,311.546,316.728,321.455,316.700,320.398,325.371
3468,294.584,322.705,311.455,318.782,311.716,302.351,311.990,316.683,321.992,316.731,320.017,325.423
3469,293.818,322.564,311.419,318.136,311.906,302.797,312.456,316.658,322.359,316.427,319.887,325.243
3470,293.164,322.420,311.331,318.449,311.991,303.266,312.798,316.855,322.459,316.079,319.933,325.232
3471,293.033,322.046,311.068,319.303,312.368,303.165,312.866,317.215,322.226,316.088,319.988,325.079
3472,293.590,321.816,310.503,319.510,313.078,302.674,312.890,317.426,321.656,316.721,320.089,324.663
3473,294.426,322.209,309.709,318.779,313.456,302.470,312.810,317.272,320.988,317.736,320.492,324.004
3474,294.733,323.298,309.084,318.204,313.186,302.849,312.537,317.134,320.476,318.538,321.128,323.566
3475,294.492,324.534,308.925,318.837,312.699,303.464,312.410,317.288,320.343,318.644,321.569,323.682
3476,294.243,325.301,309.287,320.092,312.425,303.845,312.615,317.629,320.390,318.326,321.505,324.172
3477,294.143,325.396,309.629,320.636,312.337,304.005,312.695,317.851,320.564,317.877,321.079,324.371
3478,294.125,324.951,309.470,319.888,312.325,303.795,312.417,317.884,320.833,317.508,320.639,324.169
3479,294.088,324.404,308.956,318.527,312.319,303.200,312.061,317.843,321.335,317.164,320.346,323.667
3480,294.021,324.127,308.846,317.844,312.270,302.649,311.937,317.643,321.876,317.062,320.336,323.228
3481,293.979,323.900,309.219,318.622,312.089,302.516,311.885,317.438,321.955,317.290,320.561,323.217
3482,293.833,323.425,309.746,320.456,311.994,302.726,311.812,317.399,321.418,317.600,320.838,323.693
3483,293.602,322.873,310.161,322.255,312.160,302.802,311.617,317.574,320.922,317.589,320.856,324.476
3484,293.429,322.336,310.569,323.082,312.383,302.738,311.705,317.591,321.026,317.230,320.568,324.989
3485,293.623,321.883,310.952,322.772,312.431,302.903,312.037,317.415,321.501,316.900,320.250,324.861
3486,294.289,321.967,311.057,322.061,312.462,303.328,312.237,317.383,321.754,316.675,320.151,324.101
3487,294.967,322.599,310.782,321.571,312.549,303.861,312.193,317.763,321.433,316.464,320.240,323.476
3488,295.386,323.512,310.525,321.061,312.471,304.134,312.349,318.323,320.854,316.358,320.418,323.498
3489,295.231,324.041,310.166,320.211,312.207,304.024,312.807,318.576,320.307,316.401,320.588,323.551
3490,294.505,324.046,309.682,319.401,312.107,303.688,312.946,318.507,320.000,316.248,320.607,323.082
3491,293.684,323.737,309.448,319.112,312.336,303.385,312.390,318.321,319.934,315.886,320.583,322.625
3492,293.252,323.640,309.605,319.027,312.551,303.326,311.741,318.373,320.255,315.688,320.557,322.783
3493,293.304,323.908,309.676,318.582,312.600,303.502,311.517,318.456,320.748,315.882,320.660,323.337
3494,293.602,324.520,309.441,317.813,312.589,303.658,311.446,318.367,321.006,316.065,320.957,323.449
3495,293.964,325.141,309.005,317.429,312.580,303.443,311.293,318.035,320.846,316.114,321.373,322.888
3496,294.340,325.531,308.731,317.585,312.462,302.684,310.995,317.566,320.602,316.186,321.726,322.303
3497,294.395,325.550,308.940,317.827,312.163,301.792,310.629,317.211,320.581,316.308,321.761,321.978
3498,294.046,325.477,309.592,317.874,312.066,301.524,310.249,316.949,320.750,316.221,321.503,321.809
3499,293.644,325.539,310.527,317.986,312.219,302.153,310.005,316.744,320.943,316.041,321.038,321.899
3500,293.687,325.621,311.411,318.374,312.293,302.898,309.929,316.853,321.108,315.950,320.697,322.378
3501,294.334,325.415,312.009,318.789,312.130,303.188,310.207,317.227,321.287,316.018,320.673,323.255
3502,294.945,324.997,312.271,318.980,312.084,303.247,310.898,317.503,321.424,316.127,320.861,324.075
3503,295.310,324.466,312.252,318.918,312.515,303.502,311.661,317.568,321.409,316.128,320.980,324.678
3504,295.416,324.014,312.057,318.881,313.169,304.118,312.056,317.850,321.237,315.962,320.950,324.820
3505,295.210,323.770,311.892,319.085,313.529,304.543,311.902,318.797,320.986,315.780,320.899,324.592
3506,294.684,323.696,311.958,319.571,313.534,304.616,311.624,320.000,320.780,315.750,321.113,324.041
3507,294.167,323.737,312.331,320.207,313.440,304.554,311.644,320.835,320.696,315.925,321.612,323.659
3508,293.836,323.634,312.874,320.507,313.402,304.623,311.773,321.202,320.800,316.283,322.101,323.588
3509,293.805,323.295,313.165,320.330,313.219,304.811,311.727,321.188,321.069,316.706,322.359,323.839
3510,294.027,322.959,313.132,319.592,312.707,304.849,311.788,320.949,321.648,316.943,322.416,324.180
3511,294.240,322.897,312.984,318.912,312.124,304.497,312.495,320.659,322.455,317.027,322.294,324.232
3512,294.134,322.905,313.040,318.422,311.913,304.167,313.502,320.472,322.986,317.084,321.942,323.970
3513,293.486,322.949,313.305,317.922,311.972,304.231,314.046,320.459,323.034,317.169,321.538,323.704
3514,292.690,322.832,313.746,317.500,311.891,304.681,313.966,320.723,322.531,317.132,321.178,324.367
3515,292.185,322.653,314.346,317.507,311.741,305.099,313.793,321.192,321.605,317.147,320.894,325.846
3516,292.362,322.637,315.170,317.939,311.819,305.399,313.641,321.900,320.759,317.189,320.575,327.438
3517,293.219,323.060,315.896,318.435,311.922,305.767,313.346,322.543,320.381,317.036,320.482,328.408
3518,294.094,323.566,316.420,318.629,311.813,306.061,313.200,322.926,320.599,316.507,320.766,328.745
3519,294.298,323.778,316.598,318.493,311.584,306.125,313.495,323.149,321.233,315.940,321.200,328.760
3520,293.891,323.656,316.484,318.395,311.495,306.076,313.827,323.337,321.833,315.871,321.245,328.622
3521,293.377,323.328,316.377,318.605,311.670,306.042,313.376,323.587,322.207,316.245,320.658,328.539
3522,293.462,323.225,316.254,318.844,311.883,306.104,312.010,323.938,322.327,316.796,319.873,328.655
3523,294.027,323.458,316.132,318.932,311.896,306.201,310.500,324.461,322.502,317.283,319.486,328.828
3524,294.505,323.976,316.194,318.847,311.894,306.248,309.502,324.783,322.865,317.639,319.485,328.828
3525,294.632,324.604,316.298,318.721,312.129,306.259,309.312,324.811,323.106,317.796,319.646,328.356
3526,294.693,325.328,316.177,318.690,312.385,306.219,309.712,324.706,322.753,317.592,319.869,327.663
3527,294.960,326.179,315.868,318.976,312.299,306.200,310.410,324.552,321.791,316.955,320.213,327.049
3528,295.389,326.848,315.879,319.660,311.934,306.432,310.966,324.350,320.725,316.216,320.501,326.524
3529,295.483,326.827,316.106,320.296,311.876,306.960,311.571,324.107,320.283,315.771,320.586,326.199
3530,295.450,326.122,316.212,320.296,312.316,307.609,312.154,324.011,320.568,315.664,320.274,326.086
3531,295.462,325.360,316.146,319.367,312.986,307.976,312.368,324.162,321.246,315.678,319.676,326.243
3532,295.644,324.846,316.293,318.500,313.451,307.969,312.056,324.422,321.610,315.806,319.179,326.446
3533,295.900,324.545,316.642,318.602,313.704,307.911,311.566,324.455,321.634,315.928,319.082,326.502
3534,295.964,324.293,316.695,319.357,314.003,308.024,311.220,324.154,321.820,316.004,319.315,326.337
3535,295.812,324.309,316.214,319.939,314.313,308.210,311.427,323.516,322.304,315.934,319.552,325.835
3536,295.538,325.008,315.488,319.728,314.517,308.109,312.315,323.038,322.722,315.925,319.692,325.262
3537,295.359,326.257,314.941,319.099,314.413,307.703,313.073,323.126,322.670,316.036,319.651,325.067
3538,295.024,327.439,314.501,318.626,313.810,307.255,313.141,323.518,322.429,316.322,319.619,325.150
3539,294.465,328.339,314.119,318.381,313.110,307.080,312.710,323.769,322.350,316.662,319.719,325.285
3540,293.809,328.865,314.009,318.245,312.890,307.392,312.229,323.756,322.429,317.071,319.908,325.243
3541,293.368,328.957,314.322,318.058,313.512,307.951,311.966,323.731,322.309,317.266,320.041,325.082
3542,293.137,328.612,314.824,317.891,314.577,308.354,312.166,323.533,321.897,317.213,320.175,325.131
3543,293.070,328.033,315.051,317.816,315.567,308.257,312.632,323.097,321.244,316.943,320.292,325.918
3544,293.195,327.444,314.795,318.102,315.874,307.818,313.007,322.625,320.515,316.917,320.391,327.191
3545,293.547,326.949,314.459,318.500,315.531,307.194,313.237,322.502,320.002,317.234,320.329,328.326
3546,293.903,326.732,314.428,318.680,315.149,306.655,313.407,322.843,319.865,317.225,319.957,328.670
3547,294.143,326.656,314.843,318.388,315.090,306.467,313.490,323.156,320.195,316.486,319.491,328.195
3548,294.413,326.669,315.340,318.058,315.227,306.792,313.107,323.219,320.866,315.644,319.216,327.142
3549,294.784,326.813,315.718,318.068,315.232,307.175,312.166,323.226,321.700,315.462,319.012,326.184
3550,294.842,327.127,315.901,318.435,314.968,307.179,311.185,323.271,322.034,315.952,318.739,325.835
3551,294.340,327.594,315.888,318.905,314.693,306.750,310.583,323.257,321.393,316.600,318.553,325.914
3552,293.623,327.938,315.671,319.296,314.520,306.002,310.283,322.923,320.316,316.999,318.731,326.326
3553,293.556,327.867,315.430,319.503,314.419,305.087,309.978,322.353,319.679,316.991,319.296,327.258
3554,294.593,327.734,315.293,319.483,314.433,304.245,309.724,321.898,319.756,316.730,319.904,328.408
3555,296.173,327.883,315.335,319.129,314.377,303.622,309.793,321.652,320.060,316.530,320.144,329.120
3556,297.523,328.347,315.561,318.323,314.034,303.328,310.256,321.482,320.379,316.543,320.155,329.491
3557,298.228,328.726,315.958,317.344,313.581,303.566,310.751,321.382,320.799,316.618,320.154,329.775
3558,298.094,328.759,316.333,316.612,313.284,304.443,311.032,321.241,321.283,316.528,320.082,329.524
3559,297.350,328.336,316.214,316.357,313.248,305.472,311.102,320.939,321.504,316.534,319.831,328.663
3560,296.325,327.642,315.536,316.439,313.316,306.024,311.278,320.472,321.264,316.845,319.479,327.835
3561,295.416,326.892,314.974,316.850,313.425,305.922,311.610,320.212,320.790,317.079,319.267,327.330
3562,294.878,325.927,314.945,317.592,313.686,305.566,311.915,320.235,320.465,316.940,319.349,327.090
3563,294.900,325.352,315.316,318.167,314.178,305.316,311.883,320.429,320.447,316.683,319.699,326.633
3564,295.219,325.423,315.517,318.265,314.653,305.378,311.483,320.723,320.637,316.753,320.025,326.127
3565,295.872,325.751,315.313,318.150,314.739,305.562,311.329,321.045,320.823,316.903,320.166,325.805
3566,296.620,325.932,314.673,318.082,314.321,305.488,311.490,321.215,321.017,316.838,320.108,325.779
3567,297.109,326.019,313.775,317.905,313.590,304.783,311.515,320.978,321.152,316.691,320.192,325.925
3568,297.055,325.989,313.122,317.442,312.992,303.628,311.149,320.548,321.187,316.746,320.450,326.322
3569,296.271,325.732,312.888,317.248,313.003,302.774,310.546,320.160,321.072,316.962,320.611,326.764
3570,295.009,325.203,312.784,317.551,313.564,302.606,310.212,319.959,320.598,317.066,320.488,326.865
3571,294.064,324.686,312.748,318.194,314.406,302.715,310.437,319.800,319.888,316.956,320.176,326.434
3572,294.091,324.680,312.788,318.694,315.127,302.845,310.861,319.598,319.449,316.643,319.903,325.749
3573,294.675,325.293,313.051,318.653,315.403,303.283,310.839,319.436,319.611,316.595,319.672,324.978
3574,295.295,325.848,313.430,317.874,315.092,304.182,310.459,319.618,320.398,317.274,319.832,324.498
3575,295.666,326.016,313.801,316.939,314.347,305.149,310.268,320.231,321.636,318.464,320.781,324.184
3576,295.763,325.664,314.143,316.772,313.630,305.651,310.222,321.135,323.247,319.613,322.393,323.704
3577,295.705,324.938,314.404,317.643,313.457,305.385,310.432,321.853,324.813,320.604,324.002,323.195
3578,295.398,324.003,314.448,318.932,313.732,304.562,311.107,322.165,325.982,321.393,325.038,322.970
3579,294.851,323.444,314.395,319.500,314.153,303.988,311.771,322.338,326.627,321.818,325.556,323.090
3580,294.310,323.805,314.466,318.769,314.426,304.043,311.880,322.861,327.221,321.970,325.817,323.412
3581,294.049,324.615,314.715,317.514,314.267,304.151,311.193,323.819,327.902,322.062,326.130,324.007
3582,294.125,325.312,314.731,316.762,313.624,303.668,310.471,324.798,328.346,322.243,326.582,324.989
3583,294.325,325.331,314.367,316.939,312.975,302.847,310.295,325.378,328.303,322.464,327.102,326.157
3584,294.541,324.829,313.835,317.446,312.637,302.224,310.671,325.488,327.995,322.608,327.531,326.876
3585,294.967,324.420,313.468,317.959,312.805,302.132,311.044,325.391,327.636,322.455,327.690,326.888
3586,295.729,324.683,313.340,318.456,313.107,302.434,311.044,325.437,327.376,321.999,327.603,326.491
3587,296.471,325.325,313.607,318.969,313.304,302.748,310.978,325.616,327.347,321.546,327.281,326.333
