 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
1837,696.852,670.209,688.939,681.377,699.018,731.611,719.404,694.463,701.068,704.741,692.760,688.700,701.189,686.211,671.494,695.535
1838,696.705,670.000,688.664,681.416,700.016,730.834,719.894,695.108,700.832,705.611,693.146,688.269,701.135,687.053,671.112,695.278
1839,696.889,669.665,688.554,680.528,700.655,729.969,719.697,695.421,700.856,706.190,693.154,688.263,701.676,688.023,671.468,694.323
1840,697.480,669.234,688.603,679.411,700.438,729.186,718.913,694.846,701.063,706.303,692.710,688.644,701.961,688.852,672.498,693.267
1841,698.341,668.810,688.266,678.796,699.673,728.478,718.397,693.614,701.217,705.914,692.204,688.969,701.495,688.730,673.599,692.747
1842,699.474,668.268,687.551,678.557,698.984,727.771,718.423,692.166,701.258,705.328,692.269,688.944,700.210,687.664,674.409,692.587
1843,700.784,667.378,687.143,678.316,698.819,727.107,718.592,690.911,701.285,704.744,693.366,688.446,698.544,686.533,674.584,692.413
1844,701.662,666.498,687.533,677.883,698.837,726.501,718.221,689.985,701.080,704.182,695.243,687.164,697.338,685.951,674.000,692.108
1845,701.614,666.175,688.659,677.759,698.707,726.017,716.977,689.610,700.482,703.507,696.778,685.502,696.762,685.701,673.331,692.056
1846,700.639,666.624,690.215,678.058,698.686,725.607,715.345,689.838,699.567,702.830,696.867,684.000,696.231,685.266,673.331,692.934
1847,699.747,667.437,692.206,678.483,699.214,725.274,714.418,690.853,698.727,702.170,695.927,683.170,695.577,684.562,674.260,694.288
1848,699.537,667.675,694.502,678.435,700.174,725.200,714.631,691.737,698.479,701.744,695.232,683.242,695.043,683.947,675.115,695.309
1849,699.665,666.985,696.650,677.668,701.264,725.646,715.319,691.799,699.019,701.483,695.238,684.424,694.808,684.000,674.914,695.472
1850,699.577,666.165,697.834,676.573,702.375,726.625,715.585,690.996,699.654,700.938,695.358,686.260,694.591,684.562,674.048,694.976
1851,699.241,666.158,698.033,675.817,703.293,727.895,715.218,690.166,699.377,700.241,694.681,687.743,694.149,684.845,673.271,694.299
1852,698.838,666.580,697.743,675.430,703.833,729.052,714.575,690.120,698.275,699.865,693.269,688.341,693.701,684.658,672.524,693.587
1853,698.526,666.542,697.341,675.040,704.027,729.895,714.047,690.838,696.998,700.126,691.869,688.207,693.342,684.375,671.740,693.208
1854,698.423,666.116,696.855,674.830,704.183,730.328,713.716,691.564,696.080,700.746,691.003,687.851,693.231,684.155,671.383,693.181
1855,698.352,665.888,696.437,675.236,704.454,730.384,713.575,691.649,695.331,701.131,690.687,687.765,693.256,683.714,671.747,692.955
1856,698.017,665.829,696.201,676.255,704.533,730.279,713.303,691.309,694.574,700.660,690.355,687.929,693.028,683.359,672.677,692.132
1857,697.432,665.947,696.250,677.297,704.375,730.103,712.707,690.900,693.543,699.409,690.000,687.830,692.050,684.230,673.699,691.385
1858,696.977,666.411,696.385,677.769,704.580,729.835,711.807,690.127,692.572,698.397,689.977,687.350,690.694,686.220,674.100,691.378
1859,697.080,666.787,696.540,677.462,705.219,729.388,710.789,689.193,692.443,698.429,690.269,687.127,689.520,688.092,673.862,692.281
1860,698.011,666.977,696.544,676.676,705.770,728.803,709.937,688.795,693.414,699.264,690.697,687.399,689.263,688.668,673.134,693.490
1861,699.384,667.146,696.199,675.727,705.817,728.251,709.437,689.710,694.786,699.707,691.060,687.659,689.972,687.980,672.524,694.073
1862,700.889,667.483,695.720,675.048,705.530,727.735,709.275,691.568,696.056,699.586,691.645,687.368,691.149,686.812,672.145,693.486
1863,702.591,667.709,695.336,674.706,704.959,727.251,709.188,693.236,697.022,699.505,692.258,686.808,692.260,685.717,671.888,692.691
1864,704.111,667.660,694.881,674.700,704.129,726.773,709.038,694.359,697.462,699.756,692.535,686.635,693.249,684.793,671.543,692.677
1865,705.364,667.568,694.201,674.875,703.088,726.241,708.707,694.981,697.122,700.308,692.225,686.731,694.060,684.398,671.409,692.726
1866,706.088,667.426,693.388,674.881,702.111,725.628,708.232,695.220,696.268,700.941,691.413,686.291,694.612,684.727,671.662,692.163
1867,706.449,667.097,692.449,674.584,701.630,724.948,708.235,695.019,695.521,701.389,690.927,685.319,694.609,685.569,671.993,691.104
1868,706.653,666.456,691.659,674.337,701.840,724.218,709.223,694.402,695.156,701.722,690.977,684.452,693.548,686.322,672.123,690.701
1869,707.040,666.070,691.044,674.724,702.208,723.551,710.592,693.900,694.966,702.012,691.285,683.851,691.776,687.026,672.048,691.583
1870,707.094,666.196,690.748,676.056,702.050,723.053,711.392,693.876,694.667,701.970,691.854,683.313,690.146,687.717,671.807,692.938
1871,706.810,666.700,691.093,678.027,701.454,722.753,711.531,694.266,694.445,701.576,692.413,683.071,689.324,687.905,671.494,693.448
1872,707.006,667.110,692.026,679.676,700.959,722.456,711.561,694.104,694.448,700.746,692.117,683.279,689.317,687.312,671.323,693.056
1873,707.869,667.049,693.208,680.568,700.704,721.943,711.613,693.313,694.730,699.527,691.029,683.771,689.498,686.447,671.796,692.528
1874,708.469,666.624,694.035,681.074,700.113,721.326,711.312,692.606,695.526,698.163,690.149,684.291,689.605,686.066,672.573,691.993
1875,708.449,666.430,694.100,681.682,698.892,721.001,710.901,692.224,696.363,697.227,690.149,684.861,689.463,686.586,672.937,691.642
1876,708.611,666.574,693.558,682.210,697.756,721.154,710.836,692.251,696.423,696.929,690.460,685.254,689.053,687.615,672.554,691.833
1877,709.372,666.709,692.598,682.536,697.409,721.683,711.298,692.942,695.577,697.453,690.230,685.322,688.327,688.618,671.911,692.278
1878,709.986,666.789,691.650,682.695,697.860,722.372,712.092,694.158,694.852,698.502,689.650,685.198,687.253,689.467,671.468,692.323
1879,709.957,667.025,691.210,682.708,698.481,722.945,712.798,695.266,695.088,699.473,689.172,685.025,686.292,690.016,671.364,692.222
1880,709.369,667.485,691.586,682.430,698.686,723.116,712.977,695.892,696.487,699.773,688.789,684.820,686.420,689.714,671.171,692.677
1881,708.554,667.876,692.556,681.761,698.616,722.835,712.937,696.255,698.409,699.466,688.037,684.464,688.053,688.431,670.840,693.649
1882,707.884,667.783,693.299,681.207,698.745,722.325,713.289,696.347,700.662,698.882,686.668,684.102,690.423,687.099,670.346,694.038
1883,707.489,667.141,693.353,681.045,698.953,721.828,714.223,695.927,702.891,698.788,685.554,683.950,692.139,686.875,669.680,693.128
1884,707.361,666.181,692.937,681.255,698.795,721.334,715.408,695.347,704.861,699.365,685.911,683.994,692.367,687.727,668.989,691.576
1885,707.580,665.152,692.339,681.772,698.251,720.897,716.002,695.112,706.146,700.182,687.131,684.180,691.537,688.868,668.550,690.625
1886,708.770,664.249,692.143,682.438,697.713,720.475,715.866,695.301,706.445,700.601,687.747,683.991,690.705,689.549,668.450,690.472
1887,710.969,663.690,692.647,682.902,697.402,719.903,715.620,695.807,705.601,700.345,687.334,682.923,689.918,689.632,668.468,690.837
1888,713.233,663.584,693.479,683.016,697.266,719.269,715.751,696.398,704.182,699.433,686.650,681.452,688.633,689.638,668.610,691.125
1889,714.690,663.831,693.729,682.509,696.865,718.741,716.040,696.371,702.915,698.148,686.292,680.638,687.185,689.569,668.803,691.337
1890,715.261,664.082,693.122,681.443,695.930,718.403,716.376,695.413,702.217,696.840,686.410,680.981,686.509,689.243,668.758,691.302
1891,715.179,664.249,692.414,680.552,694.695,718.238,716.631,694.178,701.976,695.978,687.131,682.031,686.875,689.036,668.494,691.250
1892,714.776,664.397,692.561,680.679,693.598,718.233,717.052,693.247,701.954,695.734,688.407,683.071,688.082,689.270,668.130,691.535
1893,714.574,664.504,693.180,681.968,692.810,718.178,717.547,692.788,701.684,695.739,690.089,683.724,689.445,689.395,668.048,692.170
1894,715.003,664.593,693.206,683.546,692.418,717.935,718.033,692.915,700.876,695.995,691.493,683.715,689.950,689.079,668.632,692.625
1895,715.926,664.876,692.360,684.432,692.377,717.702,718.124,693.595,699.603,696.409,692.347,683.170,689.203,688.556,669.587,692.601
1896,716.531,665.525,691.741,684.374,692.641,717.644,717.615,694.224,698.131,697.002,692.582,682.266,687.584,688.122,670.223,692.201
1897,716.537,665.973,692.245,683.719,693.199,717.721,716.784,694.228,696.657,697.374,692.572,681.077,685.847,687.984,669.948,691.948
1898,716.415,665.614,693.556,683.265,694.142,717.697,716.246,693.730,695.752,697.433,692.311,679.712,684.573,688.273,669.052,692.253
1899,716.844,664.504,695.353,683.141,695.232,717.438,716.460,693.849,695.825,697.133,691.966,678.842,684.117,688.901,668.171,692.792
1900,717.764,662.951,697.037,682.809,696.070,717.022,717.082,695.089,696.457,696.749,691.864,678.740,684.413,688.770,667.892,692.628
1901,718.312,661.608,697.930,682.103,696.097,716.687,717.352,696.683,697.022,696.958,692.078,678.919,685.206,687.378,668.494,691.340
1902,717.938,661.065,697.867,681.613,695.282,716.590,716.915,697.394,697.684,698.406,692.248,678.755,686.363,685.954,669.807,689.552
1903,716.960,661.154,697.596,681.846,694.138,716.575,716.401,697.104,698.881,700.948,691.752,678.226,687.897,685.467,670.885,688.302
1904,715.915,660.838,697.713,682.504,693.077,716.325,716.406,696.371,700.119,703.581,690.916,677.901,689.733,685.599,671.004,688.090
1905,714.571,659.681,697.671,682.973,692.321,715.813,716.789,695.498,700.810,705.246,690.420,677.774,691.046,685.586,670.301,688.726
1906,712.875,658.363,697.393,682.981,692.230,715.135,716.993,694.336,700.920,705.672,690.355,677.316,691.637,685.197,668.967,689.257
1907,711.494,658.169,697.250,682.889,692.594,714.505,716.786,692.919,700.560,705.123,690.428,676.842,692.171,684.658,667.528,689.389
1908,710.892,659.171,697.047,683.011,692.738,714.261,716.197,691.722,699.572,704.236,690.332,676.957,693.263,684.263,666.807,689.507
1909,710.679,660.519,696.051,683.462,692.273,714.430,714.998,691.193,698.477,703.773,690.329,677.529,694.466,684.145,666.844,689.997
1910,710.526,661.335,694.561,683.979,691.395,714.759,713.411,691.208,697.793,703.869,690.345,677.876,695.018,683.895,667.238,690.260
1911,710.358,661.496,693.570,684.218,690.650,715.027,712.120,691.641,697.672,704.305,690.256,677.830,694.409,683.066,667.212,689.760
1912,709.906,661.359,693.544,683.631,690.289,715.179,711.592,692.336,698.061,705.103,690.198,678.136,693.384,681.882,666.840,688.875
1913,708.730,661.565,694.299,682.106,690.377,715.229,711.479,692.838,698.710,706.143,690.410,679.359,692.537,680.882,666.483,687.944
1914,707.173,662.221,695.341,680.016,690.813,715.135,711.594,692.915,699.440,706.722,690.773,681.334,692.345,680.306,666.390,687.233
1915,705.858,662.576,696.030,678.093,691.438,715.087,712.068,692.977,700.019,706.148,690.830,683.040,692.794,680.234,666.257,687.052
1916,705.199,661.994,695.736,676.706,691.856,715.217,713.031,693.479,700.212,704.852,690.465,683.712,693.210,680.819,665.703,687.601
1917,705.213,660.762,694.628,676.093,691.682,715.356,713.768,694.313,699.830,703.557,690.102,683.173,693.096,681.724,664.755,688.708
1918,705.673,659.679,693.589,675.968,691.447,715.414,713.746,694.687,699.161,702.655,690.149,682.090,692.687,682.391,663.952,690.236
1919,706.460,659.103,693.224,675.838,691.646,715.444,712.815,694.363,698.487,702.167,690.381,681.508,691.954,682.691,663.532,691.969
1920,707.105,659.152,693.311,675.817,691.959,715.532,711.439,693.807,697.912,702.101,690.162,681.873,690.826,682.704,663.320,693.521
1921,707.273,659.848,693.533,676.263,691.966,715.531,709.962,693.425,697.455,702.064,689.360,682.947,689.662,682.322,663.320,694.017
1922,707.074,660.738,693.965,676.920,691.923,715.375,708.732,693.332,697.319,701.901,688.319,684.124,689.036,681.280,663.796,693.153
1923,706.864,661.086,694.589,676.950,692.621,715.136,708.317,693.513,697.372,701.938,687.574,684.666,689.313,679.905,664.989,691.542
1924,706.435,660.643,695.021,676.252,694.248,714.881,708.683,693.622,697.336,702.195,687.426,684.251,690.128,678.957,666.703,689.882
1925,705.932,659.734,695.005,675.469,696.318,714.615,709.329,693.811,696.905,702.163,687.937,683.641,690.630,678.826,668.361,688.559
1926,705.920,659.082,694.439,675.117,698.334,714.327,709.385,694.336,696.343,701.414,688.700,684.000,690.459,678.780,669.483,687.740
1927,706.330,659.127,693.383,675.294,700.072,713.968,708.981,695.135,695.942,700.246,689.120,685.458,689.851,678.658,670.164,687.375
1928,706.239,659.709,692.694,676.066,701.445,713.628,709.009,695.301,695.509,699.195,689.253,686.601,689.242,679.062,671.037,687.750
1929,705.253,660.485,693.292,677.440,702.307,713.447,709.737,694.776,694.883,698.717,689.428,686.489,688.811,679.832,672.182,688.507
1930,703.969,661.485,695.037,679.292,702.632,713.465,710.636,694.305,694.190,698.520,689.567,685.480,688.441,680.332,672.937,689.122
1931,703.119,662.357,696.900,681.024,702.731,713.501,711.016,694.417,693.491,698.333,689.426,684.461,688.057,680.595,672.918,689.611
1932,702.403,662.795,697.790,682.045,702.883,713.466,710.627,694.834,693.032,698.567,689.076,683.672,687.719,681.049,672.275,690.413
1933,701.756,662.403,697.213,682.416,702.950,713.361,709.939,695.070,693.165,699.818,688.728,682.854,687.584,681.447,671.613,691.635
1934,701.355,661.295,695.825,682.554,702.623,713.205,709.347,694.930,693.925,701.899,688.713,682.087,688.178,681.780,670.829,692.260
1935,701.094,660.086,694.708,682.732,701.959,713.045,709.096,694.301,695.114,704.042,689.201,681.808,689.327,682.513,669.732,691.830
1936,700.778,659.532,694.738,682.817,701.422,712.989,708.915,693.622,696.046,705.786,689.992,682.204,690.349,683.714,668.658,690.722
1937,700.776,659.810,695.659,682.780,701.178,713.145,708.700,693.212,696.027,706.897,690.305,682.715,690.833,684.582,668.268,689.628
1938,701.122,660.477,696.806,682.806,700.822,713.794,708.305,693.108,695.341,707.431,689.859,682.755,690.872,684.832,668.372,689.344
1939,701.239,660.829,697.584,682.987,699.907,715.116,707.878,693.208,694.808,708.002,689.290,682.443,690.520,684.836,668.576,690.215
1940,701.054,660.633,698.072,683.125,698.713,716.872,707.589,693.120,694.657,709.212,689.063,682.242,689.637,684.938,669.149,691.573
1941,701.102,660.036,698.446,682.674,697.521,718.481,707.117,693.232,694.752,711.096,689.245,682.551,688.605,684.569,670.156,692.396
1942,701.443,659.736,698.797,681.947,696.479,719.516,706.460,693.614,694.922,712.626,689.376,683.269,688.146,683.234,670.959,692.354
1943,701.480,660.131,699.117,681.419,695.713,719.951,705.944,693.730,695.073,712.768,689.235,683.919,688.644,681.786,670.993,691.872
1944,700.719,661.129,699.477,681.191,695.099,720.147,705.751,693.402,695.231,711.660,689.052,684.529,689.708,681.257,670.725,691.792
1945,699.778,662.597,699.750,681.247,694.264,720.390,705.695,693.293,695.348,710.571,689.211,685.031,690.473,682.115,670.703,692.708
1946,699.307,664.530,699.652,681.355,693.585,720.586,705.432,693.471,695.460,710.128,689.661,685.489,690.441,683.628,670.833,694.281
1947,699.060,667.095,699.362,681.443,693.431,720.535,704.894,693.158,695.455,709.796,690.214,685.703,689.861,684.645,670.688,695.424
1948,698.651,669.907,699.157,681.358,693.743,720.346,704.207,692.266,695.367,709.057,690.809,685.523,689.687,684.842,670.182,695.535
1949,697.989,672.034,699.241,681.326,693.903,720.183,703.721,691.436,695.100,708.000,691.086,685.022,690.651,684.849,669.799,694.601
1950,697.685,672.981,699.376,681.886,693.454,720.096,703.587,691.081,694.708,706.941,690.749,684.344,692.199,685.286,670.301,693.469
1951,698.233,673.118,699.014,682.748,692.314,719.922,703.810,691.162,694.287,706.002,689.783,683.718,693.516,686.184,671.424,692.948
1952,699.503,672.886,698.175,682.995,691.000,719.536,703.869,691.849,693.873,705.365,688.661,683.146,694.306,686.987,672.427,693.156
1953,701.014,672.435,697.292,682.271,690.298,719.162,703.521,692.988,693.433,705.401,687.854,682.588,694.833,686.661,672.829,693.625
1954,702.043,671.937,696.773,681.154,690.244,719.068,703.113,693.734,693.331,705.729,687.559,682.263,694.911,685.164,672.844,693.997
1955,702.168,671.650,696.332,680.247,690.503,719.156,702.838,693.425,693.815,705.650,687.958,682.180,694.121,683.345,673.007,693.976
1956,701.506,671.738,695.769,679.910,690.896,719.104,702.538,692.251,694.611,705.352,689.167,682.269,692.730,682.178,673.457,693.538
1957,700.662,672.165,695.285,680.326,691.203,718.860,702.153,691.151,695.745,705.397,691.261,682.378,691.790,681.711,674.022,693.122
1958,699.972,672.781,695.273,681.064,691.194,718.599,702.237,690.602,697.200,705.574,693.509,682.542,692.270,681.434,674.632,692.892
1959,699.591,673.049,695.839,681.602,691.264,718.494,702.866,690.807,698.737,705.032,694.681,682.827,694.448,681.020,675.401,692.865
1960,699.472,672.553,696.512,681.610,691.779,718.424,703.303,691.703,699.633,703.702,694.188,683.108,697.260,680.753,676.115,693.038
1961,699.256,671.536,696.678,680.769,692.727,718.193,703.122,692.548,700.036,702.401,692.744,683.158,699.445,680.793,676.413,693.448
1962,698.551,670.314,696.341,679.329,693.670,717.757,702.711,692.954,700.341,701.658,691.446,683.161,700.523,681.457,676.178,694.500
1963,697.517,669.129,695.928,678.019,694.052,717.271,702.329,693.224,700.528,701.623,691.144,683.186,700.377,682.526,675.877,695.750
1964,696.827,668.034,695.773,677.297,693.716,716.999,701.998,693.479,700.204,702.044,691.922,683.251,699.377,683.086,675.524,696.420
1965,696.724,667.445,695.615,676.979,692.928,717.056,702.045,693.876,699.363,702.502,692.982,683.223,698.196,682.405,675.071,695.681
