 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
2346,676.799,694.183,684.621,707.708,697.828,690.660,698.629,693.092,697.891,658.668,682.016,684.248,728.461
2347,677.036,694.279,684.875,706.693,696.394,689.583,697.852,693.797,698.012,658.289,681.853,684.813,728.749
2348,676.697,694.129,685.095,706.396,695.314,689.374,696.186,694.558,698.693,657.894,681.944,685.005,728.793
2349,676.079,693.893,685.406,706.543,695.181,690.279,694.852,694.904,699.572,657.384,682.591,685.117,728.184
2350,676.257,693.624,685.791,706.732,695.930,691.896,694.958,694.896,700.469,656.618,683.730,685.663,727.179
2351,677.566,693.471,686.382,706.792,696.692,693.572,696.587,694.956,700.985,656.067,684.786,686.464,725.997
2352,679.105,693.726,687.274,706.932,696.776,694.990,698.864,695.594,700.796,655.915,685.029,687.083,724.503
2353,680.020,694.457,688.262,707.082,696.195,695.855,700.333,696.665,700.401,655.978,684.447,686.920,723.288
2354,680.293,695.355,688.838,707.271,695.217,696.236,700.288,697.892,700.209,656.087,683.417,686.371,722.958
2355,680.901,695.931,688.778,707.466,694.303,696.034,699.428,699.096,700.006,656.180,682.476,686.221,723.553
2356,681.862,696.124,688.347,707.867,693.946,695.482,699.023,700.076,699.345,656.128,682.294,686.784,724.243
2357,682.474,695.721,688.117,708.628,694.464,695.040,699.341,700.438,698.605,655.681,682.930,687.478,724.433
2358,682.691,694.990,687.863,709.425,695.588,694.983,699.451,700.139,698.171,655.184,684.080,687.682,724.268
2359,683.342,694.540,687.327,709.635,696.751,695.178,698.818,699.466,697.652,655.169,684.869,687.447,723.885
2360,684.454,694.857,686.596,709.101,697.686,695.411,697.583,698.538,696.593,655.646,684.746,686.864,722.863
2361,685.158,695.562,686.247,708.242,698.758,695.387,696.496,697.247,695.280,656.375,683.861,686.119,721.346
2362,684.931,695.674,686.915,707.432,700.486,694.798,696.239,696.008,694.257,657.425,682.925,685.667,720.115
2363,683.931,694.910,688.514,707.143,702.464,693.448,696.659,695.402,693.572,658.991,682.596,685.680,720.184
2364,682.681,694.081,690.200,707.466,703.903,691.906,696.515,695.625,692.909,660.427,682.532,685.449,721.310
2365,682.132,693.705,691.097,708.186,704.414,691.209,695.451,696.056,692.047,660.935,682.062,684.413,722.344
2366,682.424,693.567,691.137,708.761,704.269,691.784,694.273,695.625,691.351,660.670,681.214,683.158,722.662
2367,682.734,693.238,690.641,708.928,703.930,693.030,693.765,694.558,691.260,660.423,680.685,682.699,722.296
2368,682.592,692.552,690.037,708.587,703.627,693.852,694.492,693.781,691.717,660.395,680.829,683.160,721.668
2369,682.174,691.626,689.416,708.007,703.629,693.939,695.864,693.761,692.150,660.249,681.283,683.976,721.106
2370,681.757,690.948,688.718,707.527,703.819,693.818,697.068,694.120,692.354,660.052,681.620,684.405,721.053
2371,681.487,690.936,688.441,707.263,703.568,693.808,697.432,694.406,692.369,660.245,681.917,684.556,721.360
2372,681.658,691.548,688.813,707.068,702.706,693.892,696.735,694.351,692.112,660.681,682.163,684.774,721.813
2373,681.934,692.940,689.551,706.727,701.907,693.653,695.856,694.036,691.587,661.013,682.227,684.871,721.936
2374,681.816,694.760,690.020,706.227,701.656,693.151,696.133,694.032,691.209,660.937,681.786,684.549,721.645
2375,681.224,695.898,689.968,705.708,701.708,693.101,697.943,694.506,691.298,660.458,681.035,683.816,721.344
2376,680.868,695.643,689.736,705.246,701.812,693.704,700.284,695.064,691.316,659.803,680.444,683.349,721.444
2377,681.118,694.764,690.100,705.097,701.744,694.088,702.008,695.311,690.956,659.369,680.086,683.274,721.885
2378,681.681,694.367,691.354,705.080,701.351,693.583,702.928,695.586,690.552,659.191,679.642,683.379,722.142
2379,682.076,694.762,692.968,704.691,700.643,692.458,703.864,696.116,690.378,659.347,679.195,683.927,721.953
2380,682.046,695.557,694.125,703.824,700.011,691.428,704.913,696.422,690.189,659.785,679.174,684.677,721.651
2381,681.572,696.050,694.337,702.568,699.830,691.024,705.663,695.865,689.513,660.074,679.698,685.243,721.567
2382,680.990,695.719,694.077,701.014,699.814,691.478,706.254,694.761,688.457,660.015,680.318,685.216,721.550
2383,680.454,694.609,693.706,699.889,699.416,692.229,706.648,693.861,687.776,659.701,680.979,684.949,721.075
2384,679.513,693.483,692.968,699.969,698.373,692.535,706.981,693.446,687.811,659.423,681.735,684.801,720.182
2385,678.082,693.129,692.379,701.000,697.124,692.192,707.231,693.378,688.212,659.046,682.417,684.726,719.592
2386,676.457,693.186,692.671,702.099,696.111,691.653,707.117,693.693,688.537,658.319,682.540,684.755,720.232
2387,675.188,693.386,693.479,702.531,695.606,691.158,706.125,694.610,688.906,657.557,682.008,685.211,722.341
2388,674.707,693.714,693.805,702.304,695.396,690.865,704.928,695.641,689.696,657.289,681.107,686.151,725.006
2389,675.000,694.205,693.736,701.862,695.260,690.983,704.496,696.100,690.634,657.583,680.503,687.223,727.156
2390,675.648,694.595,693.915,701.664,695.007,691.458,705.189,696.076,691.206,658.299,680.388,687.772,728.494
2391,676.398,694.486,694.354,701.679,694.930,691.899,706.231,695.940,691.257,659.219,680.917,687.544,729.098
2392,677.020,693.783,694.643,701.444,695.247,691.899,706.795,695.964,690.850,659.738,681.743,686.755,728.877
2393,677.520,693.126,694.471,701.000,695.538,691.178,706.508,696.139,689.646,659.471,682.206,685.891,728.137
2394,677.980,692.952,693.955,700.698,695.394,689.912,705.564,696.625,687.835,658.503,681.717,685.604,727.380
2395,678.444,693.529,693.464,700.814,695.050,688.515,704.341,697.454,686.316,657.458,680.880,686.022,726.461
2396,678.434,694.526,693.362,701.176,695.217,687.683,703.261,698.076,685.867,656.957,680.834,686.706,725.204
2397,677.849,695.326,693.022,701.353,696.554,687.572,702.890,697.610,686.139,657.245,682.019,687.121,723.598
2398,676.875,695.538,692.424,701.464,698.980,687.646,703.307,695.944,686.466,657.781,683.610,687.328,721.832
2399,675.803,695.348,692.032,701.918,701.842,687.178,703.504,694.044,686.416,657.967,684.562,687.432,720.413
2400,675.076,694.852,691.970,702.990,704.265,686.229,702.792,693.438,686.059,657.900,684.246,687.272,719.975
2401,674.793,694.540,692.062,703.920,705.373,685.253,701.833,694.538,685.472,658.072,683.078,686.551,720.550
2402,674.947,694.662,692.165,703.804,704.731,684.960,701.504,696.382,684.490,658.401,682.372,685.434,721.522
2403,675.289,694.893,692.441,702.524,702.896,685.482,701.599,697.717,683.277,658.152,682.562,684.536,722.430
2404,675.345,694.593,692.995,701.133,700.989,686.226,701.333,698.072,682.422,657.241,682.995,684.199,723.022
2405,675.056,693.988,694.135,700.447,699.869,686.566,700.587,697.602,682.136,656.208,682.920,684.490,723.179
2406,674.730,693.824,695.337,700.278,699.491,686.545,699.970,696.733,682.109,655.681,682.578,685.187,723.008
2407,674.845,694.721,696.087,700.312,699.473,686.417,699.606,695.940,681.852,655.980,682.348,685.835,722.779
2408,675.299,696.355,696.319,700.543,699.817,686.084,699.292,695.235,681.496,657.095,682.257,686.007,722.698
2409,675.674,697.807,696.294,701.258,700.480,685.471,698.830,694.534,681.469,658.228,682.142,685.723,722.628
2410,675.720,698.119,696.584,702.116,701.398,684.424,698.106,693.992,681.879,658.672,681.832,685.619,722.291
2411,675.421,697.267,697.798,702.734,702.364,683.545,697.417,694.143,682.109,658.640,681.257,685.961,721.832
2412,675.194,695.924,700.097,703.382,703.156,683.552,696.621,695.247,681.734,658.740,680.527,686.578,721.595
2413,675.013,695.190,702.838,704.220,703.692,684.330,695.750,696.693,681.145,658.861,679.644,687.231,721.651
2414,674.803,695.333,704.930,705.007,703.871,685.077,695.193,697.486,681.139,658.495,678.572,687.498,721.439
2415,675.039,695.538,706.082,705.577,703.271,684.885,695.208,697.283,682.322,657.640,677.799,687.151,720.830
2416,676.082,694.990,706.968,705.865,702.106,684.189,695.420,696.657,684.378,656.796,677.543,686.677,720.411
2417,677.931,694.276,707.706,705.778,701.127,684.013,695.648,696.155,685.903,656.564,677.636,686.498,720.547
2418,680.181,693.931,707.616,705.326,700.633,684.525,696.189,695.665,685.841,657.002,677.995,686.527,720.796
2419,681.918,694.112,706.372,704.746,700.319,684.795,697.049,695.151,684.788,657.384,678.417,686.699,720.760
2420,682.987,694.488,705.010,704.411,700.113,684.131,697.330,695.187,684.035,657.191,678.417,687.015,720.648
2421,683.618,694.531,704.663,704.638,699.817,682.933,697.102,696.080,684.212,656.848,678.051,687.607,720.589
2422,684.072,694.293,705.142,705.280,699.550,682.172,697.352,696.829,685.395,656.475,677.901,687.988,720.251
2423,684.365,694.162,705.439,705.821,699.742,682.155,698.913,696.263,687.339,655.959,678.265,687.888,719.536
2424,684.270,694.050,705.190,705.944,700.409,682.683,701.239,694.482,689.345,655.438,678.733,687.473,718.925
2425,683.928,693.648,704.791,705.633,700.889,683.589,703.307,693.139,690.661,655.375,678.570,686.808,718.980
2426,683.457,692.931,704.893,705.051,700.769,684.889,704.655,693.410,691.221,655.965,677.607,686.090,720.237
2427,683.076,692.471,705.486,704.674,700.179,686.492,705.553,694.765,691.165,656.768,676.340,685.505,722.760
2428,682.661,692.693,705.898,704.710,699.871,687.892,706.871,695.478,690.605,657.035,675.441,685.357,726.081
2429,682.013,693.595,705.489,704.717,699.930,688.495,708.485,694.717,690.233,656.419,675.364,685.636,729.274
2430,681.497,695.119,704.706,704.372,700.253,688.485,709.303,693.426,690.643,655.377,675.877,685.959,731.939
2431,681.628,696.888,704.446,704.109,700.683,688.552,708.621,692.745,691.336,654.696,676.516,685.830,733.838
2432,681.776,698.202,704.823,704.355,701.190,688.751,707.352,692.669,691.799,654.727,676.562,685.388,735.243
2433,681.329,698.519,705.165,704.848,701.398,688.391,706.614,692.713,691.950,655.145,675.890,685.119,736.190
2434,680.655,698.405,704.910,704.870,701.029,687.875,706.947,692.841,692.266,655.581,675.163,685.032,737.022
2435,680.385,699.109,704.040,704.290,700.081,688.094,707.970,693.207,692.708,655.950,675.064,684.777,737.947
2436,680.303,700.774,703.511,703.841,698.785,689.360,709.356,694.243,692.950,656.373,676.011,684.284,738.654
2437,679.941,702.374,703.965,703.795,697.595,690.869,711.167,695.614,692.891,656.640,677.685,683.694,739.196
2438,679.470,702.926,704.701,703.882,696.661,691.845,713.595,696.657,693.100,656.325,679.527,683.027,739.628
2439,679.171,702.514,704.377,703.993,695.821,692.431,716.276,697.076,693.646,655.601,680.920,682.617,739.617
2440,679.013,701.836,703.037,704.263,695.054,693.397,718.068,697.116,694.298,654.735,681.380,683.255,738.897
2441,678.704,701.702,701.815,704.611,694.534,694.859,718.750,697.072,694.917,654.345,680.775,685.034,737.696
2442,678.217,702.152,701.017,704.662,694.511,695.801,718.697,696.861,695.557,654.868,679.471,686.718,736.726
2443,677.789,702.843,700.214,704.256,694.672,695.869,718.224,696.363,696.313,656.247,678.447,687.284,736.416
2444,677.336,703.198,699.202,703.713,694.353,695.559,717.644,695.562,697.218,657.809,678.174,686.852,736.709
2445,676.931,702.936,698.195,703.225,693.591,695.707,717.333,694.307,698.159,658.577,678.214,686.104,737.229
2446,676.829,701.795,697.499,702.870,692.986,696.027,717.519,693.040,699.065,658.308,677.963,685.527,737.874
2447,677.641,700.107,697.085,702.469,693.113,696.242,717.678,692.697,699.655,657.334,677.519,685.238,738.514
2448,679.349,698.786,696.596,702.275,693.962,696.512,717.841,693.406,699.664,656.395,677.326,685.257,738.978
2449,681.174,698.371,696.097,702.519,694.839,696.875,718.023,694.498,699.029,656.033,677.714,685.624,739.332
2450,682.141,698.436,696.005,702.925,695.258,697.064,717.909,694.976,698.625,656.182,678.725,685.881,739.732
2451,682.069,698.562,696.289,703.217,695.409,697.071,717.383,694.430,699.333,656.393,680.128,686.053,739.869
2452,681.569,698.769,696.454,703.589,695.817,697.357,717.273,693.649,700.829,656.382,681.195,686.209,739.366
2453,681.293,699.143,696.167,704.242,696.156,697.896,718.068,693.530,701.835,656.059,681.511,686.129,738.028
2454,681.299,699.124,695.464,705.012,695.783,698.269,718.852,694.223,701.478,655.575,681.725,685.602,736.480
2455,681.181,698.288,695.032,705.599,695.138,698.189,718.761,694.757,700.091,655.043,682.586,684.762,735.514
2456,680.819,697.367,695.441,705.978,695.054,697.596,718.208,694.331,698.354,654.555,684.099,684.151,735.223
2457,680.359,697.374,696.566,705.879,695.873,696.663,717.871,693.498,697.003,654.119,685.455,684.104,735.207
2458,679.776,698.421,697.746,705.263,697.260,695.441,717.443,693.566,696.443,654.041,686.107,684.563,735.006
2459,679.401,699.702,698.526,704.623,698.491,693.939,716.295,694.622,696.540,654.093,686.235,685.240,734.380
2460,679.859,700.426,698.686,704.546,699.029,692.572,714.311,695.713,696.864,654.121,686.425,685.624,733.559
2461,680.911,700.655,697.965,705.097,698.690,691.683,712.455,695.976,696.876,654.369,686.757,685.282,732.676
2462,682.030,700.383,696.708,705.853,698.170,691.653,711.383,695.207,696.375,654.870,687.053,684.158,731.690
2463,682.829,699.410,695.384,706.258,698.047,692.279,710.599,694.534,695.381,655.174,687.396,682.990,730.880
2464,683.839,697.924,694.197,705.857,698.310,693.189,709.477,695.143,694.254,655.156,687.551,682.536,730.925
2465,685.168,696.595,693.067,704.937,699.047,693.768,708.182,696.805,693.251,655.295,687.393,682.580,732.388
2466,685.944,695.707,692.227,704.094,700.145,693.734,707.049,698.299,692.295,655.575,687.136,682.481,735.402
2467,685.987,695.207,691.905,703.606,701.052,693.219,706.276,698.713,691.640,655.696,686.944,682.299,739.268
2468,686.263,695.181,691.574,703.155,701.219,692.404,705.958,698.303,691.369,655.510,686.548,682.648,743.106
2469,687.431,695.555,691.222,702.645,700.998,691.118,705.792,698.012,691.239,655.202,686.152,683.553,746.140
2470,688.895,695.864,691.120,702.447,700.613,689.468,705.151,698.653,690.920,655.191,685.735,684.352,748.209
2471,690.164,695.729,691.521,702.430,699.905,688.000,703.610,700.422,690.460,655.568,685.305,684.869,749.232
2472,690.931,695.369,692.057,702.415,698.670,687.088,701.913,702.745,689.979,656.286,685.070,685.151,749.500
2473,691.164,695.238,692.539,702.643,697.683,686.683,700.955,704.964,689.619,656.922,685.473,685.177,749.299
2474,691.007,695.369,693.017,703.167,697.514,686.502,700.693,706.896,689.266,657.082,686.358,684.733,748.925
2475,690.855,695.495,693.389,703.244,697.661,686.455,700.746,708.514,688.761,656.961,686.842,684.073,748.430
2476,690.875,695.450,693.668,702.577,697.552,686.576,700.883,709.701,688.298,656.885,686.353,683.583,747.902
2477,690.918,695.214,694.267,701.845,697.290,686.923,701.174,710.331,688.283,656.863,685.693,683.522,747.592
2478,690.905,695.367,695.354,701.425,697.498,687.013,701.833,710.789,688.897,656.744,685.666,683.699,747.478
2479,690.763,695.950,696.207,701.266,698.321,686.747,702.492,711.251,689.761,656.668,685.968,683.663,747.483
2480,690.125,696.391,696.177,701.662,699.317,686.320,702.557,710.904,690.395,656.967,686.086,683.075,747.235
2481,688.747,696.281,695.224,702.389,700.072,686.047,701.724,709.311,690.457,657.798,686.000,682.325,746.595
2482,686.941,695.821,693.564,702.920,700.310,686.064,700.333,707.594,689.637,658.837,685.989,682.133,745.989
2483,685.447,695.183,691.828,702.739,700.068,686.027,699.182,706.745,688.389,659.729,685.679,682.706,745.799
2484,684.572,694.774,691.252,701.959,699.557,685.566,698.447,706.940,687.342,660.067,684.799,683.888,745.944
2485,684.263,694.619,692.254,700.942,698.783,685.195,697.807,707.637,687.183,659.438,683.864,684.949,745.768
2486,684.391,694.733,694.085,700.215,697.799,685.795,697.125,707.876,687.740,658.202,683.695,685.371,745.106
2487,684.783,694.745,695.566,700.201,696.953,687.407,696.386,707.052,688.546,657.260,684.209,685.136,744.173
2488,684.697,694.638,696.190,701.065,696.993,689.337,695.932,705.785,689.333,657.347,684.890,684.437,743.307
2489,683.806,694.914,696.229,702.913,697.934,690.495,696.261,704.645,690.145,658.612,685.318,683.551,742.737
2490,682.602,695.921,695.992,705.729,698.830,690.717,697.091,703.661,690.791,660.553,685.160,683.255,742.344
2491,681.789,696.912,695.479,709.087,698.991,689.997,697.724,702.936,691.136,662.698,684.519,683.794,741.827
2492,681.809,696.631,694.531,712.534,698.688,688.909,697.992,702.813,690.838,664.570,684.110,684.602,740.804
2493,682.306,695.055,693.673,715.855,698.495,688.192,697.947,703.255,689.976,665.839,684.318,685.124,739.656
2494,682.776,693.850,693.267,718.717,698.584,688.158,697.814,703.558,689.198,666.525,684.586,685.352,739.796
2495,682.697,693.845,693.529,720.744,698.453,688.525,697.761,703.355,688.823,667.039,684.353,685.403,741.718
2496,682.069,694.529,694.499,721.379,698.124,689.084,697.905,703.000,688.348,667.644,684.056,685.420,744.506
2497,681.372,695.083,695.426,720.672,698.140,689.687,697.955,702.940,687.575,668.302,684.259,685.684,746.986
2498,681.217,695.271,695.484,719.326,698.968,689.987,697.776,703.247,686.976,668.623,684.583,686.226,748.777
2499,681.454,695.252,694.845,718.133,700.670,689.923,697.360,703.641,686.746,668.202,684.305,686.512,749.919
2500,681.664,695.243,694.372,717.628,702.950,689.559,696.924,703.438,686.360,667.586,683.380,686.121,750.466
2501,681.928,695.574,694.279,717.505,704.973,689.384,696.833,702.518,685.708,667.675,682.476,685.437,750.360
2502,682.293,696.295,693.858,717.746,706.238,689.397,696.974,701.171,685.145,668.325,682.035,685.046,749.595
2503,682.247,697.119,692.424,718.423,706.611,689.084,696.898,699.964,684.923,668.653,681.936,685.294,748.735
2504,681.500,697.686,690.449,718.964,706.643,688.222,695.985,699.259,685.142,668.417,681.690,686.359,748.475
2505,680.891,697.931,689.232,718.913,706.471,687.185,694.610,699.378,685.560,668.037,681.037,688.112,748.953
2506,681.273,697.900,689.349,718.263,706.192,686.640,693.784,699.872,685.773,667.551,680.543,690.197,749.360
2507,682.184,697.790,690.372,717.486,706.235,686.700,694.197,700.183,685.345,667.148,680.922,692.138,748.922
2508,682.855,697.688,691.559,716.640,706.907,686.976,694.974,699.661,684.153,666.965,681.802,693.175,747.777
2509,683.010,697.460,692.362,715.655,707.753,686.946,695.095,698.566,682.637,666.967,682.382,692.803,746.852
2510,683.234,696.824,692.673,714.531,708.339,686.660,694.830,697.287,681.445,666.863,682.366,691.575,746.489
2511,684.033,696.086,692.835,713.362,708.357,686.556,694.701,696.355,681.012,666.486,682.388,690.592,746.232
2512,685.250,695.586,693.120,712.367,707.928,686.609,694.534,695.785,681.372,665.768,682.829,690.590,745.804
2513,685.974,695.448,693.000,711.580,707.317,686.401,694.008,695.709,682.310,664.965,683.460,691.211,745.419
2514,685.770,695.359,692.591,711.444,706.869,685.758,692.898,695.924,683.507,664.295,684.072,691.704,745.564
2515,684.852,695.355,692.459,712.582,706.679,685.003,691.822,696.195,684.882,663.935,684.775,691.716,745.832
2516,683.431,695.505,692.451,714.551,706.400,684.323,691.337,696.498,686.041,663.557,685.460,691.532,745.774
2517,682.273,695.729,691.895,716.266,705.701,683.956,691.890,696.853,686.557,662.898,686.227,691.563,745.229
2518,682.257,695.681,691.090,716.705,704.547,683.707,693.023,697.080,686.342,662.052,687.051,691.738,744.318
2519,683.141,695.224,690.813,715.915,703.143,683.199,694.019,697.271,685.761,661.319,687.751,691.694,743.243
2520,683.582,694.417,691.606,714.783,701.534,682.808,694.322,697.307,685.277,660.733,688.008,691.170,742.408
2521,683.053,693.886,692.618,713.944,700.129,683.343,694.091,697.044,684.867,660.098,687.227,690.551,742.101
2522,682.493,693.962,692.763,713.565,699.371,684.943,693.792,696.562,684.619,659.603,685.773,690.303,742.045
2523,682.405,694.467,691.474,713.345,699.378,687.323,693.610,696.610,684.885,659.369,684.866,690.425,741.676
2524,682.411,695.179,689.342,713.077,699.645,689.865,693.534,697.319,686.401,659.542,685.201,690.483,740.511
2525,682.043,695.221,687.449,712.442,699.783,691.862,693.538,698.124,688.900,659.846,686.334,690.269,738.827
2526,681.487,693.781,686.713,711.328,699.674,693.263,694.049,698.717,691.186,660.067,686.997,690.133,737.176
2527,681.319,691.357,686.875,709.918,699.355,694.360,695.008,699.004,692.083,660.386,686.837,690.352,735.601
2528,681.766,689.574,687.187,708.944,698.756,695.391,696.193,698.821,691.676,661.139,686.537,690.939,734.101
2529,682.306,689.381,687.287,708.809,697.932,696.101,697.004,698.538,690.947,662.085,686.551,691.425,733.282
2530,682.329,690.248,687.242,708.903,697.179,696.370,697.269,698.526,690.743,662.625,686.489,691.551,733.511
2531,681.526,691.214,686.980,708.391,696.511,696.603,697.167,698.319,690.664,662.716,686.318,691.209,734.405
2532,680.418,692.043,686.571,707.268,695.948,696.993,696.898,697.450,689.743,662.573,686.126,690.405,735.327
2533,679.576,692.621,686.521,706.287,695.667,697.222,696.742,696.458,688.006,662.640,685.553,689.180,735.980
2534,678.809,692.721,687.252,706.041,696.104,697.071,696.860,695.984,686.572,663.262,684.869,687.898,736.304
2535,678.026,692.221,688.015,706.587,696.681,696.815,697.061,695.980,685.947,664.022,684.826,686.917,736.299
2536,677.720,691.629,687.973,707.534,696.799,696.596,696.992,696.143,685.971,664.174,685.551,686.871,735.603
2537,678.125,691.598,687.706,708.539,696.428,696.290,696.644,696.821,685.909,663.538,686.107,687.653,734.559
2538,678.661,692.305,688.534,708.903,695.803,695.936,696.455,698.096,685.599,662.564,686.139,688.318,734.020
2539,678.674,693.609,690.441,708.558,695.143,695.444,696.576,699.327,685.115,661.594,686.115,688.141,734.260
2540,678.651,695.050,692.027,707.993,694.801,695.236,696.773,699.661,684.947,660.597,686.463,687.534,734.642
2541,678.974,695.955,692.122,707.819,695.077,695.508,696.849,699.044,685.245,659.757,686.695,686.971,734.394
2542,679.438,696.274,691.102,707.828,695.661,695.498,696.708,698.347,685.546,659.560,686.591,686.532,733.128
2543,679.464,696.231,690.027,707.824,696.265,694.859,696.186,697.861,685.295,660.028,686.599,686.211,731.341
2544,678.911,695.895,689.733,707.572,696.591,693.997,695.436,697.506,685.112,660.640,686.722,685.864,729.897
2545,678.336,695.543,689.940,706.814,696.335,693.939,695.447,697.291,685.531,660.829,686.417,685.379,729.341
2546,678.122,695.505,690.137,705.758,695.550,695.300,696.920,697.315,686.835,660.549,685.008,685.022,729.291
2547,677.625,695.600,689.997,705.435,694.758,697.933,699.693,697.247,689.062,659.959,682.979,685.075,728.883
2548,676.306,695.295,689.561,706.616,694.344,700.950,703.038,696.749,691.826,659.427,681.438,685.308,727.947
2549,674.997,694.774,688.948,708.792,694.480,703.741,706.129,695.964,694.206,659.451,680.786,685.432,726.874
2550,674.655,694.714,688.459,710.739,694.812,705.963,708.572,695.299,695.734,660.108,680.799,685.483,726.112
2551,674.970,695.190,688.429,711.795,694.941,707.899,710.636,695.331,696.263,660.926,681.088,685.165,725.927
2552,675.286,695.669,688.955,712.396,694.618,709.633,712.530,695.813,695.782,661.056,681.471,684.211,726.084
2553,675.658,695.955,689.975,713.167,694.100,710.795,714.170,695.805,694.454,660.792,681.877,683.143,726.439
2554,676.447,696.402,691.229,714.319,693.663,711.434,715.000,695.112,693.089,661.128,682.214,683.019,726.567
2555,677.704,696.821,692.586,715.495,693.423,712.128,714.780,694.625,692.599,662.284,682.706,683.876,726.380
2556,678.809,696.926,693.997,716.391,693.292,712.845,714.170,694.833,692.959,663.338,683.447,685.104,725.846
2557,679.135,696.669,695.200,716.855,693.276,713.121,713.697,695.331,693.089,663.640,684.350,686.002,725.131
2558,678.724,696.410,696.272,717.116,692.991,712.239,713.640,695.482,692.534,663.230,684.773,686.413,724.670
2559,678.266,696.238,697.451,717.399,692.278,710.620,713.678,695.765,691.782,662.451,684.324,686.403,724.559
2560,678.069,696.105,698.616,717.285,691.482,709.141,713.576,696.920,691.608,661.640,683.286,686.255,724.696
2561,677.253,695.974,699.334,716.285,690.925,708.030,713.064,698.721,691.649,660.894,682.425,686.599,724.830
2562,675.615,696.052,699.332,714.379,690.781,706.902,712.322,700.056,691.239,660.245,682.171,687.891,724.589
2563,674.092,696.560,698.549,712.169,690.928,705.515,711.474,700.068,690.557,659.551,682.257,689.607,723.628
2564,673.500,697.383,697.170,710.483,690.995,704.387,710.814,699.159,690.089,658.690,682.559,690.874,722.723
2565,673.750,697.848,695.721,709.940,690.885,703.892,710.231,698.271,689.619,658.009,683.176,691.316,723.025
2566,674.316,697.705,695.055,710.348,690.950,703.579,709.367,697.637,689.115,657.764,683.864,690.680,724.461
2567,674.572,697.257,695.167,710.725,691.367,702.801,708.345,697.008,688.466,657.772,684.318,689.274,726.302
2568,674.303,696.767,695.377,710.572,691.704,701.795,707.477,696.072,688.153,657.581,684.374,687.944,728.430
2569,673.819,696.226,695.135,709.976,691.690,701.044,706.962,694.833,688.227,657.553,684.321,687.231,730.684
2570,673.763,696.057,694.464,709.389,691.093,700.566,706.985,693.884,688.310,658.074,684.591,686.575,732.324
2571,674.062,696.531,693.753,709.114,690.136,700.061,707.125,693.765,687.917,659.065,685.270,685.694,733.324
2572,674.020,697.010,693.449,709.353,689.511,699.209,706.383,694.458,686.867,660.000,685.906,685.044,734.528
2573,673.681,696.488,693.379,709.693,689.928,698.158,704.409,695.191,685.808,660.219,686.406,684.922,736.321
2574,673.724,694.952,693.229,709.172,690.977,697.226,702.212,695.721,685.478,659.924,686.735,684.876,738.045
2575,674.049,693.450,693.022,707.734,691.559,696.569,701.167,696.363,685.953,659.618,686.537,684.580,739.131
2576,674.069,692.686,692.793,706.343,691.314,695.963,701.746,697.359,686.513,659.260,686.118,684.466,739.788
2577,673.349,692.431,692.554,705.693,690.591,695.505,702.985,698.610,686.681,658.549,685.989,684.818,740.271
2578,672.158,692.324,692.382,705.674,689.686,695.448,703.735,699.797,686.286,657.390,686.150,685.886,740.397
2579,671.484,692.448,692.389,705.940,688.842,695.593,703.455,700.693,685.183,656.072,686.313,687.347,740.022
2580,671.766,692.931,692.496,706.355,688.000,695.586,702.466,701.092,683.932,654.839,686.562,688.704,739.497
2581,672.806,693.817,692.751,706.831,687.459,695.269,701.326,701.191,683.074,653.963,686.979,689.313,739.480
2582,673.885,694.369,693.132,707.362,687.591,694.788,700.231,701.733,682.773,653.692,687.503,688.937,739.796
2583,674.599,694.138,693.037,708.213,688.170,693.879,698.962,702.637,682.894,653.935,687.987,688.165,739.601
2584,674.510,693.493,692.277,709.483,688.943,692.074,697.951,703.048,682.917,654.449,688.438,687.473,738.142
2585,673.730,693.526,691.354,710.672,689.357,689.990,697.811,703.211,682.454,655.039,688.503,686.641,736.483
2586,672.852,694.359,690.721,711.345,689.292,689.131,698.026,703.550,681.947,655.770,688.000,685.823,735.939
2587,672.293,695.276,690.322,711.659,689.043,689.717,697.754,704.155,681.947,656.540,687.307,685.401,736.466
2588,671.740,695.502,690.017,711.925,689.000,690.620,697.057,704.681,682.599,657.102,686.746,685.755,736.788
2589,671.141,695.212,689.800,712.058,689.113,690.960,696.424,704.920,683.587,657.204,686.393,686.456,736.123
2590,671.151,695.117,689.461,712.027,689.251,691.266,696.235,704.900,684.540,656.931,686.409,686.951,735.226
2591,672.243,695.590,688.828,712.271,689.317,692.108,696.311,705.215,684.897,656.577,686.693,686.998,734.693
2592,674.000,696.467,688.172,713.048,689.369,693.461,696.633,706.012,684.876,656.197,687.168,686.757,734.411
2593,675.309,697.131,687.678,713.918,689.276,694.744,697.307,706.227,685.301,655.694,687.246,686.223,734.115
2594,675.602,697.102,687.160,714.157,689.095,695.518,697.686,704.876,686.805,655.167,686.612,685.505,733.637
2595,675.184,696.712,686.556,713.650,689.219,695.872,697.261,702.382,689.221,654.796,685.529,685.379,733.246
2596,674.655,696.274,686.150,713.027,689.667,696.178,696.205,700.327,691.628,654.720,684.524,685.913,733.254
2597,674.155,695.419,686.185,712.797,689.812,696.542,695.212,699.673,693.044,655.100,684.142,686.493,733.453
2598,673.737,694.152,686.706,713.051,689.412,696.798,694.970,700.307,693.584,655.948,684.460,686.568,733.109
