 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
2779,632.389,600.455,665.768,878.554,661.721,716.158,806.773,796.400,609.904,666.055,584.538,602.981,555.882,613.859,681.121,600.348,630.157
2780,632.936,600.755,665.816,877.669,660.438,715.830,806.810,795.613,609.537,665.723,585.210,602.996,555.301,613.638,680.144,599.458,629.879
2781,632.941,600.910,665.521,874.020,658.148,714.701,806.788,795.126,608.313,665.180,585.913,603.743,553.989,613.399,677.950,598.301,628.748
2782,632.092,601.026,665.277,870.920,656.160,713.503,806.756,794.768,606.919,665.042,586.790,604.958,552.790,613.365,676.457,597.779,627.575
2783,631.114,601.710,665.378,871.260,655.493,713.073,806.872,794.939,606.490,665.273,587.451,605.891,552.237,613.629,676.894,597.959,627.320
2784,630.595,603.026,665.816,873.889,655.742,713.411,807.025,795.837,607.216,665.348,587.369,606.155,552.462,613.961,678.917,598.241,627.887
2785,630.479,604.242,665.727,874.993,655.505,714.005,807.115,796.598,607.988,664.909,586.251,605.747,553.597,614.155,681.042,598.194,628.388
2786,630.301,604.723,664.633,872.656,654.141,714.358,807.344,796.528,607.471,664.027,584.641,605.309,555.204,614.072,682.106,598.071,628.202
2787,629.943,604.384,663.404,869.234,652.849,714.634,807.960,795.909,606.008,663.103,583.431,605.657,556.430,613.979,682.520,598.270,627.601
2788,629.578,603.597,663.348,868.408,653.320,715.148,808.841,795.501,605.015,662.797,583.267,606.732,557.210,614.089,683.357,598.825,627.136
2789,629.379,602.961,664.165,870.645,655.204,716.148,809.689,795.423,605.151,663.277,584.138,607.491,557.430,614.222,684.725,599.422,626.948
2790,629.036,602.984,664.566,872.635,656.448,717.128,810.238,795.551,605.668,663.792,585.113,607.506,557.188,613.869,685.714,599.473,626.795
2791,628.384,603.671,664.124,871.517,655.434,717.233,810.406,795.700,605.452,663.760,585.292,607.404,556.484,613.088,685.667,598.806,626.577
2792,627.744,604.087,663.551,868.275,652.924,716.304,810.381,795.754,604.691,663.362,584.703,607.872,555.360,612.411,685.021,597.833,626.344
2793,627.377,603.677,663.655,866.152,651.336,715.462,810.399,795.418,604.413,663.045,584.092,608.155,554.339,612.092,684.554,597.284,626.344
2794,627.509,603.074,664.397,866.893,652.089,715.580,810.423,794.617,605.120,662.941,584.108,607.626,554.231,612.043,684.495,597.362,626.556
2795,627.777,602.839,664.944,868.862,654.045,716.292,810.430,793.568,605.853,662.724,584.579,606.777,554.608,612.093,684.458,597.813,626.483
2796,627.777,602.910,664.599,869.112,654.664,716.515,810.479,792.686,605.475,661.960,584.826,606.789,554.489,612.282,683.938,598.137,625.803
2797,627.505,603.061,663.498,867.130,653.103,716.248,810.552,792.166,604.035,660.790,584.062,607.517,553.919,612.718,683.222,598.067,624.974
2798,627.372,603.145,662.506,865.596,651.223,716.562,810.606,792.027,603.000,659.972,582.938,608.313,553.543,613.098,683.059,597.811,624.591
2799,627.538,602.965,662.341,866.947,650.878,718.038,810.744,792.142,603.513,660.101,582.744,608.740,553.188,613.270,683.958,597.940,624.417
2800,627.941,602.484,663.330,869.999,651.613,719.670,810.992,792.311,605.054,660.924,583.364,608.887,552.866,613.526,685.304,598.517,624.016
2801,628.299,601.916,664.539,871.316,651.726,720.119,811.048,792.582,605.958,661.547,583.667,608.758,552.817,613.839,686.033,598.847,623.186
2802,628.476,601.723,665.011,869.221,650.691,719.258,810.639,792.884,605.571,661.356,582.969,608.313,553.554,614.058,685.688,598.558,622.255
2803,628.384,601.948,664.951,866.341,649.919,718.037,809.895,792.896,604.595,660.542,581.841,607.841,554.731,614.254,685.171,598.040,621.717
2804,628.348,602.294,665.337,866.755,650.849,717.497,809.376,792.577,604.429,660.077,581.456,607.385,555.667,614.543,685.888,597.856,622.047
2805,628.322,602.519,666.622,871.694,653.407,718.092,809.293,792.221,605.707,660.315,581.979,606.691,555.887,614.757,687.946,598.187,623.307
2806,628.412,602.306,668.172,878.081,655.986,719.387,809.461,792.306,607.672,660.952,582.974,605.834,555.274,614.599,690.206,598.789,624.759
2807,628.351,601.900,669.060,881.931,656.951,720.567,809.655,792.833,608.629,661.407,583.862,605.460,554.532,614.192,691.269,599.328,625.748
2808,628.149,601.752,669.281,882.195,656.384,721.073,809.963,793.389,607.946,661.272,584.031,606.109,554.419,613.857,690.894,599.748,626.100
2809,628.171,602.071,669.794,881.402,655.904,721.250,810.493,793.472,606.865,660.659,583.590,607.672,554.823,613.841,690.313,600.255,626.134
2810,628.773,602.574,670.494,881.935,656.632,721.449,810.863,793.118,606.668,660.317,583.077,608.943,554.887,614.072,690.755,600.866,626.102
2811,629.393,603.110,670.401,883.198,657.640,721.367,810.796,792.463,607.027,660.599,582.733,609.475,554.516,614.276,691.785,601.146,626.150
2812,629.336,603.465,668.749,882.657,657.123,720.489,810.408,791.802,606.815,661.069,582.354,609.464,554.479,614.273,692.029,600.767,626.136
2813,628.751,603.210,666.247,879.638,655.129,718.921,809.920,791.308,605.448,661.093,582.036,609.008,554.849,614.082,690.979,599.918,625.635
2814,628.088,602.365,664.760,876.950,653.750,717.728,809.405,790.899,603.795,660.708,582.180,607.725,555.274,613.681,689.735,598.962,624.832
2815,627.749,601.797,665.236,877.535,654.340,717.788,808.943,790.494,603.181,660.522,582.579,606.004,555.462,613.072,689.525,598.257,624.491
2816,627.533,602.129,666.816,880.305,655.778,718.833,808.528,790.119,603.900,660.870,583.026,604.928,555.495,612.568,690.141,597.836,625.100
2817,627.059,603.323,667.416,880.821,656.096,719.520,808.063,789.924,604.988,661.274,583.231,604.600,554.909,612.699,690.245,597.449,625.811
2818,626.180,604.516,666.472,876.973,654.735,718.933,807.560,789.780,605.185,661.082,583.503,604.400,553.839,613.407,689.024,596.982,625.864
2819,625.396,605.074,665.311,871.695,652.910,717.589,807.224,789.474,604.641,660.442,584.005,604.423,553.199,613.940,687.209,596.615,625.682
2820,625.225,604.632,665.045,869.362,652.114,716.659,807.401,789.076,604.822,660.007,584.282,604.743,554.005,613.729,686.346,596.809,625.795
2821,625.495,603.539,665.547,870.712,652.455,716.696,808.160,788.928,606.533,660.101,583.810,605.174,555.581,612.926,686.720,597.458,626.136
2822,625.159,602.503,666.240,872.779,652.823,717.069,808.860,789.142,608.494,660.464,583.256,605.566,556.306,612.283,687.413,598.007,626.370
2823,624.081,602.381,666.509,872.268,652.324,716.590,809.085,789.292,608.637,660.675,582.979,606.181,555.591,612.130,687.377,597.988,626.438
2824,622.919,603.016,666.124,869.337,651.265,715.246,809.025,789.016,606.734,660.526,583.287,606.872,554.409,612.229,686.826,597.611,626.470
2825,622.640,603.903,665.584,867.357,651.143,714.147,809.124,788.766,604.911,660.407,584.067,607.098,553.973,612.411,686.531,597.291,626.843
2826,623.318,604.439,665.517,868.339,652.503,714.067,809.419,788.841,605.170,660.795,585.359,606.808,554.575,612.511,686.940,597.247,627.598
2827,624.531,604.419,665.802,870.152,654.110,714.595,809.594,789.079,607.220,661.616,586.338,606.491,555.435,612.372,687.673,597.146,627.759
2828,625.725,604.110,665.689,869.458,653.979,714.776,809.417,789.139,609.506,662.103,586.795,606.483,555.597,611.963,688.076,596.616,626.869
2829,626.822,604.035,664.457,866.040,651.840,714.351,809.036,789.118,610.513,661.782,586.862,606.641,555.059,611.629,687.949,595.726,625.782
2830,627.692,604.265,662.397,863.033,649.601,714.024,808.984,789.119,610.363,660.920,586.359,606.694,554.527,611.523,687.846,595.144,625.444
2831,628.100,604.874,661.015,863.527,649.051,714.422,809.454,789.196,609.919,660.264,585.390,606.649,554.645,611.691,688.384,595.343,626.260
2832,627.967,605.484,661.775,866.962,649.866,715.378,810.112,789.581,609.757,660.160,584.503,606.574,555.667,612.075,689.231,596.315,627.898
2833,627.694,605.661,663.734,870.297,650.865,716.181,810.530,790.668,609.846,660.520,584.313,606.698,557.177,612.687,689.685,597.324,629.451
2834,627.434,604.832,665.079,871.538,651.594,716.440,810.649,792.290,610.324,660.966,584.764,607.091,558.274,613.282,689.570,598.008,630.047
2835,627.185,603.164,665.311,872.091,652.934,716.599,810.701,793.507,611.429,661.351,585.354,607.419,557.570,613.499,689.613,598.483,629.664
2836,626.974,601.458,665.551,874.166,655.323,717.195,810.831,793.728,612.807,661.851,585.446,607.162,555.446,613.290,690.560,598.915,629.045
2837,626.727,600.410,666.296,877.429,657.944,718.009,810.981,793.129,613.761,662.822,585.092,606.691,553.392,612.869,692.153,599.152,628.430
2838,626.180,600.358,667.019,879.036,659.101,718.271,810.969,792.283,613.927,663.860,584.513,606.762,552.742,612.511,692.906,598.807,627.958
2839,625.175,601.019,666.712,877.099,657.830,717.530,810.569,792.108,613.120,664.241,583.738,607.709,553.226,612.488,692.005,597.706,627.530
2840,624.412,601.836,665.719,873.271,655.117,716.380,809.802,792.771,611.722,663.794,582.846,608.830,554.016,612.979,690.514,596.277,627.034
2841,624.813,602.384,665.236,871.192,653.443,715.851,809.166,793.711,610.614,663.300,582.559,609.083,555.183,613.484,690.346,595.339,626.346
2842,626.550,602.777,665.955,872.197,653.835,716.481,809.061,794.124,610.259,663.366,582.933,608.151,556.441,613.426,691.648,595.402,625.827
2843,628.232,603.084,667.071,873.902,655.046,717.818,809.493,793.956,610.216,663.801,583.497,606.921,557.032,612.802,693.083,596.062,626.073
2844,628.782,603.642,667.082,873.082,654.824,718.638,809.926,793.518,609.853,663.974,583.369,606.687,556.151,612.032,693.551,596.588,626.711
2845,628.294,604.413,665.873,869.504,652.820,718.420,809.981,793.242,608.996,663.557,582.385,607.570,554.715,611.703,693.363,596.589,627.066
2846,627.507,604.994,664.873,866.454,650.926,718.060,809.796,793.268,608.564,662.792,581.210,608.298,553.780,611.888,693.859,596.375,627.236
2847,626.957,605.290,665.052,866.769,650.966,718.624,809.804,793.422,609.344,662.378,581.021,607.823,553.586,612.308,695.516,596.510,627.404
2848,626.545,605.571,666.281,869.369,652.695,719.694,809.899,793.498,610.683,662.541,582.246,606.706,553.882,612.684,697.387,596.797,627.213
2849,626.377,606.003,667.386,870.588,654.296,719.835,809.615,793.351,611.483,662.764,583.764,606.102,554.258,613.029,697.911,596.728,626.142
2850,626.398,606.474,667.210,868.761,654.386,718.665,808.920,793.001,611.301,662.370,584.200,606.215,554.312,613.486,696.985,596.227,624.470
2851,626.566,606.926,665.906,865.962,653.428,717.558,808.363,792.453,610.857,661.615,583.708,606.630,553.710,614.011,695.961,595.891,623.223
2852,626.938,607.390,664.723,865.380,652.946,717.964,808.131,791.922,610.618,661.259,583.646,607.076,553.129,614.709,696.160,596.015,623.226
2853,627.585,607.777,664.764,867.517,653.506,719.770,808.092,791.642,610.865,661.599,584.620,607.408,553.237,615.315,697.496,596.276,624.205
2854,628.223,608.006,665.472,869.786,653.964,721.201,808.150,791.703,610.784,662.083,585.579,607.242,553.489,615.607,698.554,596.326,624.803
2855,628.573,607.787,665.798,869.435,653.286,720.810,808.272,791.969,609.680,662.076,585.344,606.826,553.688,615.415,698.204,596.139,624.042
2856,628.448,606.974,665.180,866.747,652.179,719.126,808.353,792.288,607.846,661.767,584.400,606.989,553.995,614.760,696.959,595.795,622.643
2857,628.270,606.042,664.363,865.076,652.478,718.069,808.403,792.492,606.792,661.731,583.974,607.419,554.656,613.983,696.339,595.812,622.055
2858,628.467,605.439,664.285,866.515,654.436,718.447,808.432,792.438,607.313,662.242,584.180,607.362,555.333,613.518,697.154,596.367,622.892
2859,629.280,605.474,665.015,869.150,656.383,719.337,808.231,792.256,608.954,662.856,584.441,606.936,555.753,613.529,698.523,597.053,624.475
2860,630.171,606.045,665.689,869.143,656.669,719.565,807.701,792.282,610.351,662.891,584.518,607.109,556.204,613.723,699.067,597.243,625.412
2861,630.370,606.413,665.753,865.778,655.394,719.028,807.122,792.981,610.483,662.237,584.518,608.000,556.849,613.816,698.451,596.847,625.320
2862,629.979,605.906,665.543,862.452,654.154,718.468,806.964,794.520,609.544,661.416,584.533,608.426,557.710,613.776,697.746,596.430,624.976
2863,629.974,604.819,666.195,862.493,654.337,718.550,807.350,796.537,608.622,661.131,584.410,607.849,558.667,613.897,697.927,596.459,625.365
2864,630.957,604.071,668.169,866.180,655.969,719.494,807.948,798.331,608.544,661.401,584.231,607.151,559.575,614.007,698.617,596.929,626.289
2865,632.436,604.074,670.397,871.246,657.992,720.813,808.397,799.538,609.483,661.905,584.149,607.377,559.903,613.780,698.688,597.306,627.231
2866,633.592,604.681,671.554,875.227,659.342,721.700,808.464,800.240,610.575,662.417,584.282,608.177,559.441,613.483,697.989,597.308,627.764
2867,634.097,605.432,671.734,877.426,660.210,721.896,808.300,800.557,610.575,663.160,584.820,608.898,558.344,613.536,697.471,597.302,628.129
2868,634.306,606.129,671.910,878.800,661.470,721.967,808.235,800.443,609.039,664.182,585.841,609.457,557.441,613.942,698.032,597.646,628.816
2869,634.602,606.732,672.431,879.810,663.119,722.242,808.429,799.716,606.992,665.265,586.923,609.792,557.387,614.323,699.422,598.074,629.436
2870,634.955,607.248,672.573,879.472,663.908,722.319,808.701,798.559,605.992,666.092,587.641,609.947,557.452,614.439,700.354,598.100,629.554
2871,634.851,607.468,671.757,876.769,662.652,721.363,808.643,797.607,605.977,666.358,587.477,610.196,556.581,614.455,699.861,597.669,629.220
2872,633.979,607.287,669.828,873.148,660.272,719.827,808.177,797.339,605.954,666.064,586.851,610.468,554.995,614.505,698.572,597.181,628.730
2873,632.972,607.006,667.633,871.666,658.846,719.091,807.614,797.313,606.127,665.497,586.579,610.532,553.763,614.658,698.297,597.043,628.010
2874,632.652,607.152,666.285,873.299,659.099,719.680,807.395,797.097,607.162,665.241,586.877,610.162,553.344,614.730,699.622,597.316,627.097
2875,633.149,607.487,666.135,875.714,659.525,720.461,807.755,796.554,608.494,665.317,587.031,609.936,553.565,614.674,701.216,597.727,626.404
2876,634.000,607.545,666.090,875.716,658.668,720.319,808.389,795.791,608.834,665.043,586.359,610.260,553.919,614.684,701.191,598.153,626.310
2877,634.751,606.781,665.828,872.931,656.618,719.240,808.855,795.082,607.676,663.903,585.615,610.974,554.403,614.888,699.443,598.627,626.885
2878,635.453,605.219,665.434,870.416,654.771,718.157,808.911,794.689,606.143,662.631,585.759,611.313,555.183,615.233,697.831,599.018,627.556
2879,636.128,603.845,665.412,870.747,654.355,717.805,808.834,794.416,605.375,662.175,586.241,610.660,555.882,615.463,697.821,598.913,627.614
2880,636.367,603.535,666.064,872.948,655.173,718.219,808.735,794.006,605.741,662.558,585.795,609.487,556.435,615.530,698.675,598.298,627.299
2881,635.858,603.984,666.989,873.422,656.057,718.612,808.454,793.656,606.317,662.920,584.549,608.634,556.882,615.279,698.682,597.630,626.892
2882,634.777,604.377,667.131,870.491,655.906,718.154,807.966,793.641,606.340,662.657,583.579,608.725,557.742,614.835,697.549,597.365,626.299
2883,633.512,604.729,666.483,866.725,655.255,717.267,807.594,793.570,606.429,661.941,583.097,609.306,558.919,614.471,696.486,597.464,625.533
2884,632.756,605.097,666.094,866.008,655.311,717.090,807.535,792.960,607.282,661.390,582.405,609.774,560.247,614.512,696.348,597.639,625.378
2885,632.981,605.152,666.180,868.503,656.273,717.832,807.679,792.010,608.355,661.005,581.569,609.970,561.220,614.823,696.821,597.786,625.740
2886,633.573,604.855,666.127,870.553,656.880,718.434,807.693,791.322,608.699,660.524,581.308,609.924,561.210,615.052,697.002,597.864,625.803
2887,633.500,604.694,665.599,869.154,655.993,718.171,807.318,791.150,608.058,660.227,581.795,609.713,559.914,615.142,696.581,597.727,625.257
2888,632.550,604.639,664.824,865.424,654.347,717.456,806.614,791.286,607.521,660.452,582.569,609.608,557.930,615.224,695.825,597.450,624.509
2889,631.488,604.606,664.633,863.109,653.946,717.279,805.971,791.200,607.799,661.039,583.138,609.789,556.355,615.282,695.410,597.162,623.743
2890,631.019,604.303,665.296,863.597,655.244,717.863,805.786,790.504,608.247,661.527,583.431,609.709,555.898,615.179,695.446,596.867,623.005
2891,631.045,604.071,666.258,864.425,656.301,718.471,806.045,789.483,608.035,661.451,583.380,608.985,556.016,614.743,695.336,596.785,622.391
2892,631.178,604.090,666.745,862.841,655.306,718.057,806.319,788.814,607.282,660.878,583.292,608.238,555.941,614.204,694.575,596.917,622.386
2893,631.284,603.971,666.816,859.566,652.828,716.810,806.437,789.172,606.378,660.289,583.149,608.260,555.785,614.024,693.371,597.067,623.073
2894,631.294,603.390,667.416,858.446,651.292,716.061,806.644,790.542,605.517,660.305,582.887,609.309,556.000,614.430,692.694,597.150,624.003
2895,631.218,602.526,669.112,862.060,652.412,716.976,807.191,792.189,605.058,661.194,582.759,610.604,556.651,615.049,693.496,597.423,624.997
2896,631.047,601.774,670.929,868.913,655.383,719.352,807.718,793.466,605.537,662.493,583.380,611.641,557.833,615.498,695.670,597.830,625.984
2897,631.028,601.487,671.693,874.655,657.968,721.846,807.977,794.224,606.749,663.449,584.672,612.317,559.032,615.936,697.940,597.901,626.806
2898,631.384,601.552,671.180,876.433,658.646,723.188,808.233,794.676,607.958,663.858,585.785,612.683,559.538,616.374,699.145,597.664,627.420
2899,631.981,601.777,670.124,875.434,658.001,723.356,808.797,794.752,608.317,664.044,585.944,612.653,559.280,616.606,699.560,597.727,628.003
2900,632.578,602.171,669.360,874.844,657.631,723.042,809.551,794.396,608.181,664.441,585.626,612.023,559.258,616.483,700.239,598.327,628.612
