 ,Mean1,Mean4,Mean6,Mean7
3718,618.953,853.967,726.232,826.401
3719,618.910,852.650,725.782,827.533
3720,618.998,851.466,725.208,828.387
3721,619.737,853.412,725.889,829.007
3722,621.410,857.721,727.483,829.578
3723,623.590,860.706,728.532,830.154
3724,625.057,860.110,728.204,830.676
3725,625.251,857.274,727.236,831.262
3726,624.739,855.309,726.880,832.012
3727,624.284,855.479,727.255,832.795
3728,624.227,856.317,727.272,833.325
3729,624.709,855.497,726.126,833.331
3730,625.389,853.067,724.405,832.934
3731,626.064,851.733,723.393,832.584
3732,626.555,853.076,723.639,832.577
3733,626.846,855.506,724.499,832.858
3734,626.848,855.882,724.811,833.090
3735,626.325,853.396,724.242,833.167
3736,625.308,850.502,723.610,833.108
3737,624.460,849.957,723.819,832.970
3738,624.602,851.459,724.591,832.629
3739,625.630,852.358,724.685,832.001
3740,626.725,850.891,723.473,831.122
3741,626.995,848.523,722.160,830.309
3742,626.457,847.882,722.182,829.776
3743,625.536,849.536,723.518,829.469
3744,624.564,851.164,724.615,829.239
3745,623.905,850.513,724.209,829.187
3746,623.844,848.280,722.844,829.408
3747,624.628,847.521,722.217,830.023
3748,625.884,850.024,723.475,830.893
3749,626.758,854.643,725.861,831.707
3750,626.898,858.912,727.618,832.190
3751,626.678,861.483,727.950,832.418
3752,626.519,862.761,727.554,832.556
3753,626.344,863.791,727.496,832.706
3754,625.972,864.399,727.677,832.904
3755,625.422,863.041,727.120,833.087
3756,624.922,859.467,725.509,833.202
3757,624.742,855.923,723.993,833.226
3758,625.028,854.841,723.927,833.188
3759,625.457,855.624,725.289,833.092
3760,625.517,855.770,726.492,832.833
3761,625.031,853.402,725.991,832.423
3762,624.564,849.755,724.003,831.905
3763,624.495,847.884,722.108,831.374
3764,624.900,848.746,721.465,830.992
3765,625.521,849.943,721.759,830.879
3766,625.877,848.829,721.873,830.969
3767,625.981,845.768,721.450,831.213
3768,626.562,844.014,721.293,831.719
3769,627.735,845.392,722.176,832.553
3770,628.434,847.796,723.458,833.376
3771,627.851,847.751,723.971,833.846
3772,626.614,844.751,723.423,833.938
3773,625.993,841.927,722.822,833.966
3774,626.057,842.043,723.239,834.369
3775,626.190,844.551,724.494,835.007
3776,626.145,846.894,725.647,835.446
3777,626.192,847.874,726.160,835.454
3778,626.443,848.864,726.540,835.165
3779,626.680,851.362,727.578,834.877
3780,626.739,854.358,729.177,834.661
3781,626.704,855.276,730.012,834.383
3782,626.543,852.976,729.194,833.922
3783,626.069,849.168,727.308,833.278
3784,625.600,846.954,725.780,832.596
3785,625.464,847.457,725.305,832.165
3786,625.618,848.438,725.266,832.080
3787,625.825,847.044,724.654,832.030
3788,625.986,843.410,723.462,831.668
3789,626.265,840.901,722.835,831.045
3790,626.654,841.953,723.405,830.581
3791,626.915,844.917,724.474,830.465
3792,626.583,846.058,724.967,830.517
3793,625.756,844.164,724.723,830.640
3794,625.000,841.591,724.713,830.781
3795,624.720,841.101,725.615,830.937
3796,624.908,842.452,726.789,830.916
3797,624.900,843.120,726.927,830.482
3798,624.424,841.601,725.613,829.843
3799,623.590,839.226,723.936,829.517
3800,623.069,838.464,723.512,829.742
3801,623.628,840.052,724.671,830.242
3802,624.803,842.033,726.139,830.595
3803,625.249,842.412,726.474,830.692
3804,624.479,842.078,725.986,830.715
3805,623.336,844.100,726.236,831.169
3806,623.007,849.432,727.917,832.110
3807,623.706,854.888,729.900,833.126
3808,624.742,856.700,730.417,833.822
3809,625.296,854.548,729.382,834.253
3810,625.268,851.806,728.367,834.656
3811,625.303,851.533,728.619,835.178
3812,625.604,853.127,729.432,835.651
3813,625.493,853.641,729.329,835.676
3814,624.621,851.726,727.981,835.191
3815,623.749,849.357,726.695,834.717
3816,623.590,848.961,726.638,834.702
3817,623.929,850.259,727.530,835.318
3818,624.116,850.700,728.270,836.192
3819,623.773,848.553,728.208,836.803
3820,623.161,845.370,727.487,836.896
3821,622.720,844.458,726.970,836.786
3822,622.827,846.860,727.060,836.913
3823,623.230,849.865,727.289,837.254
3824,623.455,850.267,726.778,837.425
3825,622.953,848.083,725.651,837.286
3826,621.673,846.535,725.041,837.027
3827,620.727,847.917,725.620,837.008
3828,620.974,850.878,726.746,837.450
3829,621.716,852.420,727.008,838.074
3830,621.784,851.652,726.277,838.552
3831,621.090,851.483,725.862,839.088
3832,620.754,854.446,726.868,839.995
3833,621.263,859.095,728.652,841.140
3834,622.128,861.478,729.531,841.844
3835,622.673,859.687,728.629,841.915
3836,623.031,856.050,726.893,841.500
3837,623.291,854.058,726.059,840.853
3838,622.983,854.269,726.525,840.029
3839,621.725,854.132,727.181,839.207
3840,620.239,851.907,726.806,838.878
3841,619.590,849.041,725.590,839.013
3842,619.948,848.122,724.990,839.258
3843,620.668,849.842,725.666,839.374
3844,621.336,851.981,726.589,839.265
3845,621.524,851.734,726.450,838.888
3846,621.137,848.691,725.335,838.236
3847,620.462,845.823,724.559,837.533
3848,620.121,846.119,725.251,837.103
3849,619.867,848.871,726.875,836.818
3850,619.076,850.417,727.832,836.370
3851,617.692,848.933,727.407,835.806
3852,616.647,846.989,726.646,835.609
3853,616.557,848.058,726.891,836.033
3854,617.073,851.606,728.175,836.699
3855,617.365,853.725,729.269,837.092
3856,617.164,852.102,729.161,837.081
3857,616.872,849.149,728.213,837.074
3858,617.270,849.012,727.899,837.516
3859,618.600,853.200,728.903,838.451
3860,620.033,858.954,730.474,839.668
3861,620.910,862.187,731.589,840.682
3862,620.972,861.637,731.924,841.184
3863,620.448,859.941,732.001,841.356
3864,620.225,860.028,732.293,841.542
3865,620.751,861.427,732.536,841.723
3866,621.344,861.229,731.970,841.535
3867,621.398,858.592,730.559,840.977
3868,621.078,856.369,729.356,840.395
3869,621.185,857.237,729.290,840.136
3870,622.284,859.956,730.056,840.309
3871,623.749,860.746,730.589,840.522
3872,624.386,858.107,730.231,840.539
3873,623.818,854.966,729.386,840.464
3874,623.038,854.811,728.942,840.656
3875,622.896,857.329,729.249,841.201
3876,623.019,859.048,729.561,841.777
3877,622.526,857.644,728.843,841.796
3878,621.467,854.453,727.289,841.075
3879,620.571,852.785,726.341,840.332
3880,620.209,854.191,727.065,840.194
3881,620.182,856.615,728.725,840.604
3882,620.014,857.095,729.838,841.115
3883,619.557,855.248,729.789,841.758
3884,619.374,853.855,729.353,842.611
3885,620.057,855.513,729.816,843.672
3886,621.476,859.778,731.277,844.687
3887,622.581,864.126,732.679,845.356
3888,622.704,866.656,733.093,845.405
3889,622.206,867.762,732.914,844.844
3890,621.789,868.865,733.059,844.011
3891,621.993,870.072,733.717,843.320
3892,622.659,869.981,734.155,842.934
3893,623.242,867.650,733.696,842.899
3894,623.671,864.591,732.583,843.136
3895,623.872,863.560,731.866,843.513
3896,623.671,864.956,732.068,843.715
3897,623.019,865.964,732.470,843.393
3898,621.986,863.999,732.004,842.327
3899,621.263,860.028,730.856,840.940
3900,621.367,857.686,730.035,840.142
3901,622.227,858.928,730.092,840.387
3902,623.249,861.625,730.627,840.973
3903,624.055,861.981,730.638,841.138
3904,624.483,859.136,729.807,840.790
3905,624.777,856.158,728.873,840.272
3906,625.109,856.030,728.793,839.870
3907,625.460,858.118,729.399,839.575
3908,625.666,859.043,729.576,839.321
3909,625.348,857.249,728.725,839.049
3910,624.884,854.952,727.916,838.945
3911,624.874,855.628,728.412,839.086
3912,625.555,859.952,730.138,839.282
3913,626.512,864.645,731.856,839.355
3914,626.955,866.138,732.397,839.242
3915,626.602,864.654,731.894,839.059
3916,626.047,863.471,731.503,839.092
3917,625.879,864.428,732.123,839.510
3918,625.754,865.709,733.050,840.072
3919,625.545,864.283,732.977,840.299
3920,625.460,860.147,731.563,840.152
3921,625.341,856.786,729.907,840.039
3922,625.282,856.821,729.406,840.365
3923,625.296,858.889,729.963,840.945
3924,625.382,859.585,730.202,841.294
3925,625.118,857.687,729.429,841.040
3926,624.081,855.495,728.476,840.297
3927,622.983,855.844,728.466,839.463
3928,622.732,858.340,729.169,838.933
3929,623.382,859.670,729.365,838.733
3930,623.981,857.727,728.328,838.709
3931,624.059,854.362,726.854,838.700
3932,623.998,853.023,726.514,838.731
3933,624.474,854.632,727.696,838.935
3934,625.185,856.786,729.235,839.142
3935,625.348,856.893,729.730,838.991
3936,624.777,855.537,729.043,838.666
3937,624.095,855.879,728.515,838.704
3938,623.927,859.759,729.281,839.170
3939,624.095,865.617,731.110,839.707
3940,623.858,870.140,732.772,840.041
3941,622.832,871.799,733.581,840.259
3942,621.576,872.028,733.894,840.351
3943,620.860,872.628,734.396,840.121
3944,621.121,873.303,734.919,839.628
3945,622.123,871.977,734.690,839.200
3946,623.182,868.125,733.459,839.092
3947,623.874,864.514,731.992,839.268
3948,624.005,864.083,731.366,839.616
3949,623.517,866.349,731.741,840.031
3950,622.716,867.759,731.986,840.203
3951,622.007,865.864,731.289,840.097
3952,621.730,862.205,730.358,839.953
3953,622.400,860.389,730.284,839.924
3954,623.874,861.930,731.189,840.075
3955,624.879,864.297,731.956,840.273
3956,624.500,864.081,731.555,840.298
3957,622.803,861.350,730.393,840.133
3958,621.239,859.612,729.842,840.116
3959,621.355,861.057,730.458,840.399
3960,623.209,864.004,731.421,840.773
3961,625.441,865.034,731.483,840.723
3962,626.521,863.440,730.546,840.354
3963,626.185,862.131,729.639,840.410
3964,625.130,864.016,729.800,841.315
3965,624.251,868.681,730.950,842.682
3966,623.986,872.988,732.184,843.688
3967,624.280,874.883,732.720,843.915
3968,624.853,875.120,732.791,843.639
3969,625.239,875.575,733.376,843.355
3970,625.244,876.423,734.777,843.176
3971,625.140,875.773,736.193,843.096
3972,625.237,872.059,736.414,843.085
3973,625.445,866.953,735.606,843.168
3974,625.746,864.215,735.067,843.404
3975,626.282,865.338,735.282,843.905
3976,626.652,867.474,735.481,844.415
3977,626.474,866.986,734.697,844.578
3978,625.585,863.790,733.155,844.354
3979,624.543,861.277,732.061,844.103
3980,623.796,861.453,732.297,844.276
3981,623.450,862.850,733.417,844.652
3982,623.412,862.442,734.077,844.773
3983,623.358,859.537,733.509,844.756
3984,623.325,856.660,732.511,845.148
3985,623.502,856.532,732.179,845.899
3986,623.953,858.525,732.511,846.379
3987,624.384,859.638,732.546,846.251
3988,624.147,858.295,731.881,845.795
3989,623.007,856.099,731.326,845.635
3990,621.348,855.641,732.101,846.305
3991,620.121,857.661,734.418,847.905
3992,620.092,860.501,737.089,849.917
3993,621.073,862.684,738.801,851.604
3994,622.237,864.656,739.350,852.408
3995,623.175,867.499,739.628,852.415
3996,623.863,870.697,740.293,852.192
3997,624.327,871.974,740.995,852.120
3998,624.410,869.836,740.647,852.029
3999,623.981,865.300,739.199,851.644
4000,623.273,861.707,737.838,851.001
4001,622.770,861.374,737.598,850.657
4002,622.865,862.954,738.011,850.878
4003,623.145,863.181,737.862,851.160
4004,623.009,860.763,736.718,850.878
4005,622.571,857.961,735.502,850.203
4006,622.064,857.535,734.997,849.780
4007,621.910,859.234,735.045,849.999
4008,622.100,860.296,734.938,850.592
4009,622.095,858.653,734.418,850.973
4010,621.602,855.760,734.073,850.911
4011,621.033,854.869,734.695,850.881
4012,620.723,856.940,736.211,851.426
4013,620.450,859.417,737.471,852.300
4014,620.275,859.001,737.231,852.791
4015,620.360,855.796,735.799,852.643
4016,620.886,853.323,734.946,852.455
4017,621.633,854.157,735.667,852.800
4018,622.017,856.816,737.032,853.567
4019,621.827,858.435,737.676,854.239
4020,621.476,858.844,737.591,854.520
4021,621.642,860.319,737.928,854.627
4022,622.348,863.650,738.912,854.911
4023,622.768,866.582,739.670,855.408
4024,622.600,866.329,739.315,855.695
4025,622.339,862.674,737.748,855.300
4026,622.415,858.489,736.197,854.426
4027,622.550,857.147,735.863,853.763
4028,622.524,858.895,736.855,853.663
4029,622.344,860.329,737.880,853.699
4030,622.009,858.625,737.745,853.267
4031,621.569,854.912,736.632,852.437
4032,621.085,853.072,735.957,851.879
4033,620.571,854.488,736.560,851.990
4034,620.246,856.637,737.677,852.476
4035,620.185,855.843,737.891,852.714
4036,620.102,852.158,736.886,852.273
4037,620.242,849.392,735.874,851.537
4038,620.998,850.289,735.926,851.046
4039,622.085,853.001,736.616,850.871
4040,622.441,853.761,736.755,850.586
4041,621.803,851.396,735.993,850.039
4042,620.969,848.493,735.143,849.712
4043,620.768,847.945,735.142,850.099
4044,621.597,849.927,736.013,851.161
4045,622.626,852.442,736.899,852.388
4046,623.097,854.191,737.261,853.334
4047,622.818,855.968,737.653,853.835
4048,622.424,859.167,738.737,853.855
4049,622.322,862.868,740.384,853.382
4050,622.417,864.323,741.583,852.701
4051,622.230,861.908,741.529,852.021
4052,621.652,857.570,740.634,851.477
4053,621.192,854.956,740.138,851.236
4054,621.412,855.444,740.590,851.398
4055,622.000,856.702,741.048,851.683
4056,621.905,855.586,740.322,851.749
4057,620.810,852.155,738.677,851.501
4058,619.412,849.648,737.752,850.990
4059,618.808,850.434,738.281,850.479
4060,618.960,852.988,739.369,850.120
4061,618.829,853.932,739.733,849.865
4062,617.588,852.154,739.191,849.598
4063,616.026,849.903,738.890,849.399
4064,615.618,849.723,739.817,849.428
4065,616.538,851.368,741.431,849.528
4066,617.526,852.131,742.216,849.499
4067,617.836,850.383,741.510,849.477
4068,618.036,847.647,740.559,849.829
4069,618.818,846.858,740.812,850.628
4070,619.799,848.646,742.400,851.519
4071,620.289,850.909,743.873,852.112
4072,620.320,851.295,744.133,852.296
4073,620.524,850.484,743.417,852.299
4074,621.140,851.404,743.276,852.507
4075,621.960,855.462,744.539,853.049
4076,622.457,860.475,746.218,853.481
4077,622.474,862.446,746.596,853.114
4078,621.960,860.453,745.382,851.984
4079,621.097,857.625,744.115,850.961
4080,620.372,857.297,744.083,850.606
4081,619.953,858.878,744.886,850.692
4082,619.858,859.309,745.046,850.692
4083,620.000,857.294,743.881,850.379
4084,620.199,854.764,742.143,849.913
4085,620.422,854.289,741.134,849.646
4086,620.763,855.950,741.155,849.734
4087,621.192,856.882,741.132,849.913
4088,621.616,854.882,740.253,849.800
4089,622.213,851.475,739.157,849.482
4090,623.175,850.278,739.207,849.358
4091,624.261,852.211,740.652,849.592
4092,624.547,854.492,742.176,849.747
4093,623.445,854.052,742.261,849.411
4094,621.647,851.370,740.848,848.869
4095,620.405,849.419,739.686,848.796
4096,620.512,849.979,740.196,849.433
4097,621.678,851.542,741.584,850.235
4098,622.860,851.666,742.083,850.597
4099,623.403,850.106,741.294,850.706
4100,623.524,849.681,740.683,851.152
4101,623.756,853.109,741.727,852.074
4102,623.919,859.610,743.925,853.051
4103,623.903,865.159,745.501,853.790
4104,624.055,866.554,745.241,854.255
4105,624.469,865.420,743.824,854.483
4106,625.154,865.843,742.878,854.509
4107,625.919,869.085,742.897,854.322
4108,626.348,872.036,743.125,854.027
4109,626.133,871.440,742.698,853.650
4110,625.550,868.311,741.767,853.245
4111,625.472,866.613,741.159,853.004
4112,625.993,868.597,741.288,853.065
4113,626.450,871.706,741.565,853.162
4114,626.083,871.843,741.082,852.992
4115,624.874,868.468,740.151,852.594
4116,623.687,865.172,740.109,852.281
4117,623.441,864.855,741.349,852.130
4118,623.917,866.308,742.720,851.998
4119,624.145,866.492,742.699,851.794
4120,623.929,864.267,741.256,851.599
4121,623.761,861.923,740.023,851.534
4122,624.192,862.133,740.211,851.700
4123,625.043,864.352,741.221,852.050
4124,625.865,865.566,741.517,852.472
4125,626.562,864.150,740.562,852.921
4126,627.251,862.204,739.640,853.522
4127,628.076,863.369,740.297,854.174
4128,628.723,868.184,742.454,854.495
4129,629.130,873.190,744.528,854.314
4130,629.066,874.453,744.879,853.926
4131,628.325,872.088,743.603,853.582
4132,627.076,869.720,742.238,853.445
4133,626.002,870.026,742.069,853.364
4134,625.486,871.458,742.703,853.013
4135,625.374,870.670,743.044,852.232
4136,625.069,866.978,742.482,851.193
4137,624.841,863.806,741.693,850.332
4138,625.346,864.323,741.590,849.863
4139,626.507,867.723,742.152,849.676
4140,627.130,870.152,742.214,849.557
4141,626.713,869.278,741.048,849.489
4142,626.180,866.880,739.530,849.761
4143,626.562,866.457,738.951,850.377
4144,627.678,868.611,739.542,850.935
4145,628.642,870.405,739.970,851.095
4146,628.692,869.197,739.350,850.752
4147,628.031,866.085,738.239,850.258
4148,627.377,864.404,738.015,850.166
4149,627.273,865.426,738.999,850.711
4150,627.588,866.987,740.178,851.740
4151,627.803,866.349,740.479,852.929
4152,627.557,863.980,740.078,854.258
4153,627.178,863.066,740.213,855.730
4154,627.062,865.340,741.360,857.209
4155,627.145,869.264,743.069,858.294
4156,627.365,872.409,744.506,858.741
4157,627.810,874.290,745.502,858.630
4158,628.706,876.034,746.375,858.582
4159,629.976,878.247,747.430,858.874
4160,631.017,879.818,748.082,859.356
4161,631.258,878.932,747.603,859.567
4162,630.903,875.295,746.029,859.569
4163,630.524,871.430,744.471,859.660
4164,630.462,870.344,744.217,860.138
4165,630.408,871.873,745.362,860.797
4166,629.917,872.545,746.506,861.193
4167,628.649,869.960,746.503,861.204
