 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
4718,650.072,721.793,781.352,661.292,667.892,762.915,613.708,755.574,854.580,831.500,681.498,615.451,618.973,626.633,599.301,598.000
4719,650.941,722.036,780.299,661.474,667.175,762.680,613.399,755.195,853.636,831.751,681.239,615.034,619.447,626.071,599.363,598.856
4720,651.106,722.015,778.291,661.230,666.225,762.401,613.102,754.941,852.339,832.134,681.209,614.343,619.969,625.661,599.275,599.843
4721,650.216,721.544,778.441,660.447,665.999,762.314,614.175,755.238,852.474,832.055,681.673,614.441,620.442,625.549,598.871,600.036
4722,648.688,721.116,781.576,659.749,666.730,762.610,616.604,755.996,854.264,831.288,682.376,615.818,620.597,625.744,598.449,599.324
4723,647.518,721.243,785.276,659.433,667.801,763.250,618.851,756.597,856.281,830.295,682.694,617.257,620.646,625.812,598.379,598.576
4724,647.261,721.845,787.135,659.323,668.445,763.781,619.778,756.685,857.234,829.651,682.466,617.490,620.771,625.661,598.819,598.558
4725,647.719,722.520,787.591,659.280,668.555,763.957,619.668,756.454,857.300,829.397,681.890,616.653,620.849,625.673,599.335,599.136
4726,648.087,722.844,788.548,659.519,668.488,763.935,619.271,756.381,857.552,829.164,681.286,615.913,620.620,626.086,599.446,599.753
4727,647.813,722.743,790.080,659.854,668.499,763.944,619.269,756.585,858.443,828.885,680.887,615.982,620.036,626.768,599.011,600.188
4728,647.213,722.834,790.162,659.854,668.198,764.016,619.342,756.742,859.030,829.015,680.673,616.343,619.293,627.432,598.116,600.504
4729,647.058,723.380,787.617,659.543,667.506,763.907,618.840,756.474,858.358,830.061,680.358,616.092,618.522,627.855,597.302,600.506
4730,647.568,723.902,784.050,659.191,666.940,763.485,617.837,755.965,856.940,831.758,680.259,614.892,617.967,627.756,597.260,600.231
4731,648.076,723.782,782.298,658.754,667.174,762.917,617.477,755.768,856.214,833.157,680.655,613.582,617.608,627.268,597.874,600.023
4732,648.002,723.104,782.915,658.476,667.930,762.574,617.976,756.032,856.580,833.762,681.568,613.060,617.350,626.944,598.516,600.018
4733,647.656,722.383,783.404,659.098,668.248,762.445,618.436,756.257,856.873,834.331,682.507,613.113,617.329,626.889,598.964,599.892
4734,647.604,721.977,781.286,660.722,667.611,762.289,617.835,755.793,855.887,835.513,683.117,612.940,617.740,626.978,599.212,599.362
4735,647.966,721.932,777.731,662.799,666.654,762.159,616.405,754.855,854.081,837.074,683.414,612.644,618.440,627.123,599.172,598.797
4736,648.354,721.997,775.927,664.153,666.297,762.265,615.649,754.357,853.199,838.206,683.732,612.793,618.945,627.395,598.915,598.830
4737,648.358,721.944,776.895,663.966,666.655,762.497,616.467,754.591,853.841,838.679,683.824,613.499,619.098,628.049,598.846,599.463
4738,648.150,721.961,778.348,662.797,667.075,762.510,617.856,755.045,854.739,839.065,683.273,614.322,619.057,628.852,598.995,600.267
4739,647.975,722.487,777.833,661.868,666.947,762.190,618.036,755.051,854.313,840.039,682.327,614.621,618.778,628.830,598.841,601.054
4740,648.173,723.593,775.612,661.670,666.375,761.758,616.797,754.593,852.779,841.383,681.216,614.418,617.897,627.775,598.162,602.067
4741,648.684,724.855,774.190,661.725,665.926,761.458,615.717,754.168,851.831,842.140,680.372,614.467,616.843,626.460,597.443,603.105
4742,649.059,725.817,775.153,661.677,665.875,761.387,615.734,754.112,852.307,841.983,679.903,615.188,616.384,625.988,597.332,603.707
4743,649.082,726.288,777.235,661.610,665.912,761.437,616.043,754.096,853.219,841.592,679.358,615.860,617.004,626.451,598.000,603.607
4744,648.860,726.582,777.852,661.500,665.656,761.628,615.384,753.654,852.992,841.797,678.487,615.701,618.210,627.216,599.029,602.833
4745,648.426,726.776,776.353,661.579,665.117,762.125,614.052,753.161,851.520,842.677,677.606,614.897,619.405,627.735,599.900,601.936
4746,647.914,726.871,774.767,661.921,664.771,762.852,613.425,753.297,850.427,843.620,677.311,614.044,620.132,627.957,600.257,601.398
4747,647.588,726.824,775.149,662.335,664.860,763.598,614.378,754.164,851.076,844.179,677.831,613.510,620.445,627.620,599.904,601.237
4748,647.514,726.798,777.061,662.421,665.407,764.292,616.047,755.025,853.060,844.311,678.921,613.363,620.310,626.574,599.106,601.308
4749,647.627,726.979,778.743,662.220,666.192,764.881,617.208,755.314,854.890,844.396,679.869,613.543,619.646,625.130,598.235,601.771
4750,647.788,727.349,779.640,661.713,666.852,765.335,617.712,755.250,855.936,844.399,680.191,614.246,618.696,624.003,597.582,602.506
4751,647.858,727.780,780.952,660.852,667.331,765.719,618.186,755.412,856.845,843.935,679.878,615.446,618.113,623.608,597.325,603.267
4752,647.964,728.063,783.733,659.699,667.825,766.060,619.189,755.985,858.354,842.875,679.619,616.706,618.199,623.716,597.319,603.630
4753,648.231,728.413,786.664,658.581,668.278,766.393,620.238,756.663,860.002,841.856,680.122,617.303,618.512,624.102,597.310,603.303
4754,648.829,729.186,787.060,657.687,668.258,766.644,620.625,756.835,860.447,841.655,681.077,616.749,618.428,624.793,597.121,602.627
4755,649.689,730.127,784.220,657.230,667.648,766.682,619.720,756.239,859.351,842.438,681.673,615.526,618.080,625.654,596.856,602.231
4756,650.475,730.498,780.811,657.244,666.943,766.339,618.262,755.386,858.051,843.497,681.716,614.637,617.702,626.370,596.448,602.452
4757,650.671,730.048,780.143,657.411,666.803,765.895,617.545,754.987,858.033,843.840,681.752,614.503,617.436,626.883,596.232,603.059
4758,650.295,729.197,782.014,657.577,667.395,765.704,617.873,755.067,859.060,843.265,681.901,614.600,617.101,627.420,596.371,603.735
4759,649.974,728.514,783.164,657.646,667.957,765.739,618.038,755.163,859.486,842.601,682.045,614.510,616.635,628.043,596.706,604.527
4760,650.273,728.183,781.390,657.818,667.649,765.734,617.182,754.879,858.381,842.745,682.221,614.244,616.084,628.074,596.926,605.082
4761,650.948,727.966,778.285,658.471,666.776,765.503,616.050,754.320,856.678,843.636,682.782,613.954,615.908,627.565,596.897,605.008
4762,651.394,727.707,777.138,659.397,666.336,765.040,615.866,753.952,856.011,844.135,683.559,614.055,616.421,627.420,596.721,604.555
4763,651.448,727.687,778.591,659.809,666.493,764.682,616.679,754.006,856.719,843.787,684.255,614.400,617.340,628.420,596.665,604.190
4764,651.536,727.941,780.023,659.627,666.434,764.479,617.281,754.086,857.264,843.156,684.340,614.522,618.076,629.781,597.000,603.954
4765,652.057,728.274,778.995,659.368,665.687,764.207,616.821,753.572,856.351,842.967,683.919,614.253,618.593,630.148,597.456,603.401
4766,652.667,728.626,776.363,659.462,664.722,763.676,615.854,752.623,854.599,843.205,683.205,613.828,619.163,629.170,597.580,602.504
4767,652.709,729.195,775.082,659.634,664.276,763.376,615.408,752.127,853.928,843.255,682.333,613.579,619.499,627.787,597.440,602.008
4768,652.256,730.061,776.036,659.809,664.717,763.519,615.936,752.432,855.061,842.917,681.581,613.869,619.310,627.293,597.181,601.959
4769,652.068,731.060,777.091,660.069,665.563,763.698,616.708,752.962,856.640,842.751,681.268,614.552,618.786,627.802,596.971,601.884
4770,652.595,731.995,775.915,660.287,666.052,763.430,616.540,753.125,856.922,843.175,681.077,614.860,618.323,628.478,596.967,601.486
4771,653.297,732.710,773.300,660.215,665.755,762.818,615.498,752.937,855.733,843.861,680.658,614.352,617.977,628.565,597.185,601.054
4772,653.563,733.201,772.045,660.108,665.421,762.198,614.901,752.990,854.592,844.081,680.182,613.591,617.344,628.003,597.547,600.959
4773,653.219,733.563,773.234,660.297,665.874,761.694,615.384,753.641,854.820,843.623,679.914,613.317,616.451,627.213,597.853,601.103
4774,652.660,733.738,774.945,660.825,666.861,761.311,616.189,754.387,856.016,843.229,679.914,613.651,615.920,626.938,598.020,601.306
4775,652.315,733.715,774.954,661.273,667.234,761.165,616.306,754.303,856.859,843.604,680.430,613.910,615.899,627.194,597.931,601.483
4776,652.286,733.681,773.517,661.151,666.784,761.288,615.649,753.417,856.985,844.443,681.437,613.825,616.293,627.343,597.660,601.753
4777,652.373,733.872,773.433,660.361,666.542,761.437,615.142,752.857,857.547,844.594,682.065,613.759,616.987,626.691,597.268,602.062
4778,652.303,734.168,776.284,659.548,667.210,761.654,615.642,753.500,859.398,843.500,682.027,614.257,617.912,625.991,596.627,602.308
4779,652.049,734.359,780.277,659.388,668.316,762.105,616.925,754.812,861.576,841.710,681.631,615.087,618.780,626.056,595.796,602.373
4780,651.769,734.480,782.074,659.600,668.771,762.671,618.092,755.424,862.396,840.587,681.365,615.669,619.151,626.713,595.157,602.237
4781,651.689,734.464,780.694,659.938,668.248,763.040,618.726,754.702,861.568,840.549,681.550,615.570,619.050,627.111,595.060,602.159
4782,651.557,734.177,778.613,660.127,667.358,762.953,619.113,753.432,860.490,840.657,681.782,615.377,618.748,627.049,595.327,602.172
4783,651.124,733.730,778.651,660.026,666.894,762.644,619.424,752.872,860.597,840.036,681.363,615.818,618.468,626.994,595.649,602.303
4784,650.708,733.559,780.705,659.435,667.143,762.513,619.217,753.189,861.421,838.973,680.261,616.501,618.103,627.293,595.614,602.437
4785,650.877,733.831,782.091,658.301,667.433,762.572,618.057,753.445,861.347,838.595,679.513,616.602,617.771,627.596,595.557,602.422
4786,651.592,734.310,780.887,657.237,667.203,762.662,616.253,752.875,859.822,839.427,679.518,615.814,617.929,627.824,595.905,602.072
4787,652.190,734.813,778.767,656.816,666.647,762.712,614.944,751.820,858.046,840.518,679.610,614.722,618.583,627.864,596.663,601.589
4788,652.203,735.030,778.698,657.024,666.479,762.783,614.734,751.199,857.668,840.583,679.365,614.101,618.937,627.701,597.338,601.278
4789,652.081,734.858,780.759,657.182,666.769,762.883,615.220,751.298,858.706,839.801,679.255,614.416,618.340,627.494,597.480,601.036
4790,652.403,734.376,782.108,657.122,666.933,763.011,615.707,751.409,859.639,839.365,679.730,615.483,617.061,627.583,597.132,600.576
4791,653.247,733.801,780.601,656.928,666.464,763.083,615.628,750.784,859.179,839.813,680.714,616.154,616.122,627.858,596.547,600.231
4792,654.154,733.342,777.233,656.356,665.641,762.935,615.380,749.685,857.945,840.200,681.653,615.947,616.149,628.355,596.302,600.362
4793,654.440,733.256,774.942,655.306,665.379,762.730,615.689,749.115,857.513,839.582,681.660,615.510,616.757,629.167,596.621,600.925
4794,653.914,733.630,775.062,654.074,666.036,762.746,616.602,749.469,858.407,838.279,680.964,615.476,617.226,629.972,597.095,601.699
4795,653.067,734.302,776.037,653.333,666.821,762.972,617.224,750.126,859.396,837.411,680.480,615.476,617.136,630.401,597.297,602.326
4796,652.506,735.132,775.748,653.335,666.764,763.194,616.580,750.385,859.152,837.495,680.590,614.982,616.971,629.719,597.083,602.653
4797,652.369,735.662,774.361,653.572,666.205,763.291,614.700,750.159,857.992,838.095,680.908,614.347,617.082,627.972,596.743,602.828
4798,652.297,735.667,774.039,653.505,666.153,763.226,613.061,750.005,857.427,838.422,681.007,614.407,617.250,626.377,596.547,603.159
4799,652.123,735.234,775.849,653.227,666.776,762.978,612.885,750.308,858.095,838.293,680.696,615.405,617.281,626.164,596.632,603.208
4800,652.001,734.763,778.152,652.825,667.285,762.648,613.750,750.801,859.101,837.992,680.259,616.536,617.478,626.907,596.855,602.496
4801,651.987,734.502,778.566,652.505,667.180,762.055,614.280,751.002,859.188,837.794,680.140,617.041,618.155,627.302,597.217,601.224
4802,652.014,734.436,777.263,652.586,666.712,761.312,614.132,750.883,858.542,837.706,680.385,617.126,619.036,627.018,597.716,600.141
4803,651.954,734.293,777.041,653.208,666.553,760.931,614.417,750.849,858.568,837.368,680.770,617.080,619.537,626.932,598.281,599.951
4804,651.675,733.817,779.801,653.751,667.013,761.182,615.833,751.335,860.222,836.363,681.137,617.177,619.444,627.250,598.505,600.684
4805,651.109,733.172,784.320,653.529,667.824,761.693,617.542,752.266,862.860,835.079,681.518,617.103,618.878,627.478,598.373,601.877
4806,650.486,732.691,787.678,652.682,668.383,761.957,618.309,752.932,864.935,834.308,681.858,616.414,618.019,627.537,598.454,602.969
4807,649.890,732.418,788.490,651.947,668.610,761.769,618.097,753.001,865.698,834.333,682.268,615.435,617.033,627.728,599.020,603.835
4808,649.309,731.993,788.231,651.462,668.958,761.263,617.828,752.807,865.853,834.388,682.628,614.986,615.948,628.151,599.574,604.365
4809,649.080,731.461,788.758,650.818,669.607,760.708,618.071,752.854,866.411,833.579,682.356,615.600,615.071,628.793,599.570,604.576
4810,649.366,731.098,789.620,650.079,670.266,760.445,618.316,752.927,867.254,832.054,681.297,616.692,614.962,629.232,599.046,604.524
4811,650.111,731.175,788.917,650.268,670.288,760.577,617.845,752.622,867.287,830.854,680.164,617.216,615.797,629.457,598.606,604.221
4812,650.946,731.567,786.380,651.543,669.421,760.918,616.523,751.954,866.069,830.636,679.869,616.543,616.851,629.355,598.475,603.666
4813,651.357,731.876,784.364,652.792,668.361,761.191,615.340,751.434,864.745,830.875,680.250,615.533,617.184,628.744,598.493,603.339
4814,651.183,731.796,784.887,652.801,668.084,761.468,615.205,751.619,864.615,830.709,681.101,615.179,616.568,627.759,598.574,603.763
4815,650.921,731.634,786.746,651.505,668.525,761.677,615.797,752.392,865.253,830.324,682.336,615.251,616.006,627.136,598.830,604.905
4816,651.083,731.804,786.743,650.249,668.531,762.005,615.646,752.979,864.991,830.491,683.435,614.818,616.130,627.710,599.142,606.044
4817,651.592,732.201,783.807,649.687,667.649,762.489,614.273,752.917,863.313,831.438,683.518,614.025,616.543,628.929,599.458,606.478
4818,652.013,732.309,780.473,649.457,666.570,762.829,612.646,752.415,861.557,832.313,682.543,613.497,616.608,629.651,599.613,606.072
4819,651.952,731.995,779.831,648.629,666.279,762.860,611.814,752.197,861.188,832.446,681.200,613.248,616.199,629.583,599.208,605.167
4820,651.461,731.565,781.614,647.679,666.830,762.851,611.783,752.655,861.850,832.057,680.412,612.989,615.490,629.037,598.090,604.072
4821,651.020,731.332,782.921,647.481,667.461,763.068,611.918,753.194,861.891,831.972,680.162,612.687,614.805,628.367,597.098,602.985
4822,651.132,731.274,781.759,648.330,667.537,763.351,612.043,752.976,860.615,832.372,680.106,612.674,614.535,627.775,597.026,602.131
4823,651.573,731.019,779.389,649.239,667.185,763.465,612.323,752.210,859.181,832.794,680.164,612.943,615.096,627.830,597.828,601.794
4824,651.766,730.332,778.675,649.433,666.991,763.515,612.896,751.890,859.013,832.683,680.187,613.023,616.161,628.213,598.801,601.961
4825,651.593,729.520,780.447,648.978,667.332,763.549,613.608,752.474,859.891,832.206,680.218,612.798,616.992,628.250,599.371,602.584
4826,651.295,729.224,782.311,648.756,667.795,763.493,613.913,753.172,860.289,832.027,680.725,612.572,617.228,628.235,599.436,603.275
4827,651.117,729.321,781.798,649.328,667.769,763.460,613.477,753.034,859.437,832.500,681.779,612.685,617.143,628.475,599.059,603.476
4828,651.069,729.130,779.478,650.789,667.391,763.524,612.743,751.960,858.109,833.251,682.340,613.080,617.197,629.031,598.431,603.386
4829,650.843,728.294,778.519,652.452,667.397,763.634,612.337,750.867,857.770,833.585,681.635,613.545,617.260,629.552,598.087,603.871
4830,650.367,727.243,780.573,653.359,668.092,763.620,612.691,750.492,858.847,833.318,680.374,613.593,616.855,629.623,598.551,604.861
4831,650.083,726.702,783.777,653.120,669.091,763.632,613.422,750.696,860.248,832.909,679.914,613.471,616.025,629.000,599.608,605.429
4832,650.295,726.997,785.620,652.328,669.698,763.982,614.292,750.959,860.941,832.818,680.613,613.726,615.126,628.136,600.219,605.005
4833,650.667,727.738,786.145,651.285,669.888,764.599,615.701,751.137,861.276,832.759,681.342,614.271,614.484,627.673,599.909,603.977
4834,650.463,728.055,787.667,650.098,670.330,765.158,617.727,751.599,862.505,831.957,681.056,614.763,614.317,627.577,599.217,602.990
4835,649.748,727.750,790.794,649.163,671.346,765.378,619.696,752.354,864.556,830.482,679.905,615.060,614.845,627.722,598.683,602.447
4836,649.087,727.257,793.305,648.966,672.358,765.459,620.512,752.777,865.917,829.253,678.998,615.149,616.145,628.040,598.373,602.275
4837,649.035,727.190,792.797,648.990,672.512,765.750,619.908,752.269,865.284,829.300,678.971,615.223,617.597,628.645,597.859,602.550
4838,649.373,727.661,789.710,648.787,671.868,766.231,618.682,751.119,863.202,830.495,679.122,615.446,618.581,629.346,597.430,603.445
4839,649.679,728.473,787.062,648.653,671.247,766.561,618.078,750.331,861.508,831.653,678.977,615.646,618.677,629.839,597.268,604.622
4840,649.687,729.382,786.973,648.603,671.236,766.636,618.538,750.433,861.506,831.716,678.824,615.609,618.033,630.117,597.320,605.193
4841,649.486,730.324,788.357,648.333,671.442,766.525,619.345,750.982,862.433,831.030,678.935,615.175,617.392,630.151,597.208,604.992
4842,649.222,731.330,788.610,648.050,671.146,766.417,619.068,751.124,862.730,830.896,678.998,614.637,617.380,630.052,596.876,604.463
4843,649.002,732.316,786.902,648.266,670.279,766.146,617.177,750.761,861.968,831.606,678.766,614.375,617.849,630.182,596.659,604.028
4844,648.773,733.000,785.020,648.909,669.450,765.542,614.873,750.522,861.173,832.240,678.045,614.664,618.046,630.898,596.632,603.334
4845,648.383,733.234,785.117,649.510,669.146,764.809,613.960,750.849,861.437,831.926,677.164,615.448,617.843,632.071,596.510,602.478
4846,648.023,733.389,786.755,649.799,669.251,764.428,614.549,751.376,862.299,830.969,676.667,615.943,617.631,632.818,596.021,601.787
