 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
3449,517.266,616.541,578.494,581.116,594.580,571.581,515.671,576.035,546.284,595.276,502.038,606.099,616.903,629.473,614.102,637.941,515.927,521.834,530.405,484.665,497.658,439.087,548.821,503.473
3450,517.172,616.720,579.881,581.496,593.282,571.117,515.176,576.623,545.220,594.816,501.995,606.289,614.954,629.764,614.411,639.168,516.263,522.097,530.518,484.641,497.389,438.701,548.929,503.763
3451,516.788,616.850,579.198,581.584,593.191,571.158,515.153,576.939,544.479,594.554,501.803,606.840,613.509,629.565,614.510,640.210,516.493,522.276,531.155,484.653,496.882,438.667,549.325,504.104
3452,516.398,616.756,577.217,581.338,595.053,571.861,515.360,577.169,544.396,594.657,501.573,607.094,613.974,628.487,614.041,640.338,516.404,521.950,531.892,484.547,496.527,438.675,549.742,504.482
3453,516.331,616.864,575.787,581.094,598.282,572.707,515.575,577.495,544.564,595.039,501.606,606.585,615.846,627.233,613.291,639.806,516.155,521.059,532.079,484.509,496.705,438.826,549.786,504.842
3454,516.574,617.604,575.727,581.363,600.786,572.975,515.640,577.727,544.203,595.423,501.917,605.881,617.054,626.672,612.938,639.296,516.085,520.086,531.695,484.721,497.333,439.157,549.320,504.998
3455,516.914,618.706,576.407,582.086,601.122,572.594,515.450,577.750,543.233,595.577,502.260,605.571,616.486,626.860,613.032,639.212,516.154,519.688,531.017,485.228,497.915,439.496,548.659,504.678
3456,517.074,619.255,576.668,582.615,599.931,571.960,515.085,577.244,542.280,595.324,502.343,605.596,615.380,627.141,613.175,639.252,515.973,519.903,530.445,485.868,498.056,439.826,548.225,503.916
3457,516.875,618.400,576.130,582.493,599.664,571.583,515.006,576.222,541.951,594.933,502.146,605.372,615.789,626.842,613.049,638.791,515.405,520.211,530.469,486.249,498.025,440.238,548.078,503.026
3458,516.440,616.497,575.273,582.263,601.870,571.650,515.427,575.151,542.356,594.910,501.846,604.852,617.831,625.807,612.777,637.667,514.779,520.166,530.983,486.189,498.324,440.635,548.144,502.305
3459,516.206,615.008,574.972,582.571,604.595,572.017,515.850,574.784,543.144,595.044,501.701,604.666,619.631,624.852,612.605,636.668,514.385,519.774,531.646,485.925,498.767,440.936,548.299,502.188
3460,516.521,614.660,575.751,583.105,605.015,572.343,515.871,575.134,543.763,594.816,501.889,605.153,619.860,624.610,612.776,636.350,514.398,519.482,531.975,485.775,499.115,440.971,548.370,502.815
3461,516.880,614.830,576.949,583.080,603.031,572.340,515.588,575.519,544.042,594.069,502.160,605.666,619.311,625.055,613.090,636.527,514.481,519.599,531.946,485.661,499.391,440.812,548.440,503.651
3462,516.850,614.435,577.502,582.080,601.672,572.276,515.471,575.297,544.197,593.322,502.256,605.607,619.743,625.280,613.203,636.449,514.333,519.857,531.754,485.608,499.824,440.441,548.413,503.731
3463,516.563,613.504,577.047,580.701,603.458,572.344,515.591,574.466,544.337,593.011,502.104,605.050,621.374,624.590,612.938,635.886,514.040,519.949,531.717,485.501,500.336,440.339,548.325,502.822
3464,516.348,612.801,576.107,579.956,607.260,572.600,515.865,573.821,544.608,593.163,501.902,604.503,622.686,623.473,612.555,635.342,513.991,519.809,531.880,485.210,500.856,440.901,548.274,501.450
3465,516.365,612.835,575.652,580.216,609.603,572.700,516.029,574.143,544.701,593.446,501.843,604.278,622.120,623.294,612.271,635.398,514.196,519.748,531.853,485.081,501.215,441.800,548.497,500.379
3466,516.527,613.110,575.715,580.712,609.176,572.539,515.886,575.045,544.161,593.211,501.888,604.392,620.094,624.222,612.014,636.012,514.485,519.943,531.477,485.476,501.300,442.139,548.819,500.074
3467,516.623,613.071,575.711,580.906,607.511,572.285,515.443,575.711,542.879,592.490,501.959,604.514,618.349,625.119,611.678,636.637,514.583,520.082,531.155,485.964,501.418,441.464,548.658,500.555
3468,516.344,612.711,575.186,580.789,607.260,572.142,515.025,575.729,541.792,591.701,502.058,604.186,618.166,625.016,611.388,636.677,514.553,519.745,531.354,485.995,501.649,440.429,547.832,501.360
3469,516.002,612.460,574.941,580.873,608.443,572.062,514.965,575.446,541.771,591.147,502.297,603.510,618.960,624.273,611.227,636.275,514.364,519.036,532.076,485.616,501.920,439.794,546.935,501.721
3470,516.031,612.595,575.545,581.474,609.328,571.828,515.250,575.238,542.542,591.092,502.631,602.961,619.160,624.036,611.233,636.068,514.095,518.602,532.646,485.332,501.842,439.574,546.770,501.477
3471,516.503,613.006,576.336,582.180,608.870,571.536,515.474,575.299,543.157,591.754,502.847,602.845,618.031,624.593,611.404,636.360,513.958,518.899,532.607,485.437,501.478,439.452,547.406,501.133
3472,517.112,613.278,575.806,582.122,607.634,571.647,515.295,575.387,543.311,592.968,502.701,603.111,616.749,625.215,611.559,636.838,513.983,519.464,532.000,485.842,501.251,439.377,548.257,501.170
3473,517.504,613.031,573.984,581.205,607.214,572.265,514.881,575.297,543.470,593.724,502.326,603.522,616.411,625.358,611.486,636.930,513.919,519.619,531.226,486.138,501.235,439.475,548.680,501.492
3474,517.686,612.528,572.411,580.457,608.260,573.172,514.602,575.155,543.881,593.425,501.974,603.673,616.894,625.246,611.168,636.709,513.780,519.096,530.703,486.012,501.200,439.623,548.616,501.693
3475,517.814,612.318,572.403,580.778,609.649,573.821,514.618,575.073,544.307,593.120,501.745,603.418,616.983,625.638,611.003,636.708,513.939,518.283,530.364,485.476,500.929,439.858,548.412,501.769
3476,517.950,612.520,573.447,581.773,609.336,573.686,514.843,574.990,544.275,593.809,501.637,603.089,615.666,626.808,611.367,637.292,514.492,517.814,529.998,485.000,500.265,440.267,548.308,502.041
3477,518.026,612.449,574.585,582.416,607.359,573.004,515.167,574.990,544.114,595.097,501.642,603.011,613.569,628.214,612.044,638.091,515.043,517.934,529.607,485.036,499.400,440.739,548.137,502.488
3478,517.886,611.569,575.557,582.280,605.573,572.593,515.523,574.998,544.303,596.166,501.860,603.060,612.363,628.730,612.432,638.384,515.201,518.335,530.076,485.458,498.935,441.035,547.952,502.781
3479,517.515,610.426,576.542,581.770,605.237,572.879,515.777,574.963,544.663,596.499,502.208,602.971,612.911,628.004,612.215,637.977,515.103,518.781,531.536,485.686,499.236,441.003,547.930,502.643
3480,517.224,610.179,577.545,581.676,605.221,573.412,515.949,574.890,544.714,596.188,502.393,602.877,614.286,627.258,611.785,637.557,515.164,519.215,532.727,485.739,500.142,440.458,548.173,502.245
3481,517.445,611.340,578.308,582.443,603.954,573.182,516.191,575.212,544.161,595.662,502.311,603.123,614.426,627.909,611.697,637.957,515.640,519.735,532.359,485.955,501.205,439.597,548.518,502.113
3482,518.146,613.111,578.708,583.454,601.527,572.021,516.481,575.925,543.377,595.315,501.961,603.674,612.854,629.573,612.075,639.170,516.297,520.309,530.545,486.254,501.847,438.472,548.763,502.413
3483,518.772,614.394,578.806,583.820,599.794,570.853,516.524,576.646,542.922,595.113,501.532,604.136,611.269,630.695,612.531,640.083,516.708,520.492,528.931,486.338,501.867,437.539,548.698,502.814
3484,518.960,614.594,578.648,583.294,600.389,570.533,516.309,576.713,543.112,594.726,501.243,604.298,610.783,630.695,612.583,639.775,516.538,520.070,528.749,486.264,501.462,437.420,548.328,502.769
3485,518.902,614.032,578.221,582.465,602.275,570.914,516.075,576.377,543.729,593.975,501.220,604.304,611.286,630.236,612.164,638.533,515.956,519.212,530.015,486.243,501.158,438.116,547.895,502.246
3486,518.958,613.393,578.032,582.094,602.710,571.174,515.975,576.548,544.133,593.046,501.310,604.390,611.723,630.228,611.679,637.683,515.492,518.476,531.111,486.402,501.005,439.058,547.710,501.734
3487,519.204,613.229,577.972,582.623,600.389,570.725,515.795,577.529,543.992,592.457,501.342,604.681,611.609,630.706,611.534,638.099,515.387,518.230,530.700,486.779,500.835,439.725,547.870,501.865
3488,519.502,613.501,577.672,583.319,597.489,569.958,515.402,578.619,543.703,592.483,501.388,604.851,611.014,630.857,611.826,639.221,515.422,518.446,529.098,487.155,500.549,439.838,548.212,502.657
3489,519.661,613.576,577.111,583.011,596.809,569.676,515.022,578.749,543.653,592.968,501.585,604.376,610.774,629.916,611.989,639.641,515.320,518.645,527.912,487.029,500.404,439.655,548.447,503.269
3490,519.357,612.971,577.016,581.884,598.542,570.151,514.789,577.917,543.839,593.200,501.816,603.270,611.457,628.121,611.559,638.554,515.008,518.533,528.088,486.222,500.424,439.583,548.456,502.804
3491,518.588,612.203,577.775,580.989,600.534,570.799,514.592,576.900,544.047,593.021,501.882,602.137,612.400,626.601,610.663,636.546,514.612,518.339,528.961,485.242,500.562,439.736,548.288,501.371
3492,517.745,612.029,578.850,581.058,600.939,571.186,514.386,576.326,544.242,592.915,501.777,601.676,612.680,626.211,609.924,634.929,514.369,518.374,529.518,484.868,500.911,439.742,548.044,500.174
3493,517.307,612.510,579.403,581.884,599.847,571.392,514.307,576.051,544.400,593.179,501.601,601.672,612.297,626.794,609.656,634.541,514.438,518.641,530.091,485.197,501.611,439.281,547.757,500.069
3494,517.411,612.620,579.150,582.693,599.282,571.506,514.422,575.690,544.585,593.602,501.513,601.682,612.491,627.292,609.537,634.833,514.616,518.739,530.902,485.653,502.138,438.565,547.437,500.597
3495,517.764,611.641,578.024,582.831,600.847,571.361,514.807,575.037,544.934,593.874,501.560,601.582,613.863,626.786,609.131,634.490,514.521,518.268,531.597,485.640,502.487,438.339,547.208,501.156
3496,518.015,609.925,576.107,582.404,603.550,571.096,515.273,574.493,545.244,593.749,501.732,601.507,615.569,625.458,608.479,633.385,514.324,517.414,531.516,485.138,502.845,438.890,547.274,501.537
3497,517.957,608.489,574.103,582.069,604.855,570.919,515.477,574.417,544.862,593.244,501.852,601.461,616.394,624.557,607.997,632.664,514.565,516.792,530.818,484.899,503.244,440.000,547.485,501.830
3498,517.626,608.264,573.083,582.078,604.084,570.861,515.283,574.629,543.739,592.435,501.760,601.578,616.091,624.768,607.753,633.195,515.310,516.825,529.826,485.471,503.475,441.235,547.603,501.999
3499,517.062,609.083,573.360,581.970,603.122,570.826,515.030,574.692,542.744,591.839,501.510,602.060,615.414,625.208,607.546,634.224,515.971,517.230,529.039,486.219,503.309,442.052,547.471,502.069
3500,516.378,610.001,574.091,581.416,603.924,571.139,515.074,574.417,542.261,591.917,501.350,602.584,615.894,624.685,607.147,634.571,516.007,517.245,529.020,486.314,502.791,442.075,547.047,501.916
3501,515.938,610.295,574.466,580.643,606.336,571.947,515.397,574.196,542.252,592.683,501.359,602.441,617.914,623.151,606.663,634.119,515.425,516.699,529.892,485.695,502.278,441.626,546.597,501.420
3502,516.045,610.250,574.312,580.349,608.611,572.812,515.622,574.360,542.536,593.363,501.463,601.610,619.746,621.957,606.390,633.666,514.757,516.143,531.061,485.075,501.969,441.220,546.479,500.824
3503,516.554,610.177,573.964,580.992,608.802,572.922,515.460,574.888,543.044,593.662,501.579,600.816,619.694,622.208,606.583,633.638,514.504,516.065,531.627,484.964,501.693,441.165,546.851,500.505
3504,516.890,609.969,573.743,582.042,607.229,572.108,515.140,575.161,543.744,594.009,501.724,600.741,618.029,623.536,607.218,633.660,514.692,516.382,531.445,485.161,501.211,441.122,547.375,500.546
3505,516.790,609.494,574.103,582.582,605.580,571.103,514.983,574.725,544.203,594.547,501.927,601.317,616.597,624.742,607.988,633.264,515.148,516.812,531.093,485.287,500.731,441.000,547.701,500.479
3506,516.531,608.997,574.866,582.319,604.924,570.707,515.116,573.862,544.150,594.979,502.013,601.960,616.411,625.132,608.595,632.287,515.774,517.065,530.980,485.239,500.598,440.971,547.724,500.190
3507,516.540,608.839,575.514,582.102,604.573,571.133,515.358,573.389,544.008,595.133,501.758,602.193,616.589,624.905,608.990,631.294,516.529,517.166,531.059,485.201,500.898,441.287,547.689,500.084
3508,517.006,609.294,575.561,582.759,603.481,571.574,515.659,573.668,544.011,595.306,501.232,601.975,615.309,624.846,609.311,631.081,517.027,517.166,531.295,485.377,501.247,441.675,547.811,500.698
3509,517.713,610.037,575.123,584.000,602.160,571.639,516.004,574.542,544.131,595.354,500.739,601.643,612.709,625.193,609.588,631.859,516.918,517.119,531.477,485.844,501.142,441.983,547.950,501.963
3510,518.356,610.588,574.435,584.562,601.328,571.400,516.341,575.440,544.263,594.936,500.673,601.608,610.623,625.159,609.646,632.846,516.373,517.050,531.509,486.194,500.825,442.368,547.890,502.907
3511,518.640,610.730,573.830,583.989,600.969,570.967,516.548,576.000,544.320,594.057,501.044,601.919,610.620,624.169,609.408,633.176,515.906,517.162,531.432,486.180,500.653,442.890,547.544,502.713
3512,518.510,610.670,574.008,583.263,600.412,570.450,516.574,576.375,544.356,593.276,501.510,602.475,611.760,623.060,609.037,633.021,515.921,517.502,531.496,485.988,500.785,443.183,547.185,502.011
3513,518.265,611.003,575.154,583.457,599.237,570.089,516.399,576.972,544.197,592.998,501.751,603.418,611.931,623.299,609.048,633.492,516.376,517.876,531.469,486.201,500.947,442.899,547.182,501.766
3514,518.325,611.985,576.672,584.069,597.298,569.893,515.895,577.644,543.852,593.563,501.749,604.610,610.523,624.855,609.694,634.922,517.080,517.846,531.111,486.622,500.855,441.788,547.558,502.076
3515,518.662,613.208,577.889,584.011,595.565,569.700,515.221,578.043,543.595,594.618,501.684,605.403,608.971,626.495,610.517,636.386,517.762,517.524,530.462,486.697,500.675,440.354,548.087,502.392
3516,518.918,613.861,578.435,583.208,595.511,569.425,514.813,578.305,543.595,595.540,501.666,605.196,608.869,626.898,610.695,636.806,517.897,517.406,529.914,486.113,500.607,439.116,548.448,502.270
3517,518.906,613.566,577.980,582.571,597.618,569.085,514.795,578.786,543.752,595.784,501.628,604.249,610.437,626.005,609.926,636.018,517.442,517.763,529.833,485.393,500.744,438.409,548.420,501.889
3518,518.578,612.880,576.439,582.864,600.389,568.754,514.780,579.517,543.600,595.439,501.521,603.374,612.100,624.948,608.872,634.841,516.854,518.240,530.260,485.243,500.938,438.003,547.974,501.650
3519,518.233,612.542,574.166,583.496,601.573,568.672,514.540,580.049,543.191,595.051,501.355,603.209,612.254,625.027,608.276,634.319,516.752,518.355,530.821,485.698,500.738,437.704,547.282,501.893
3520,518.082,612.766,572.312,583.762,600.832,568.936,514.220,579.967,542.788,595.170,501.155,603.555,610.966,626.174,608.378,634.644,517.203,518.193,530.921,486.324,500.124,437.667,546.609,502.295
3521,518.177,612.995,571.885,583.324,600.191,569.457,514.057,579.130,542.913,595.591,501.024,603.577,609.874,626.990,608.650,634.850,517.821,518.046,530.725,486.423,499.502,437.670,546.206,502.219
3522,518.356,612.662,572.953,582.385,601.313,570.283,514.262,577.695,543.799,595.584,501.045,602.848,610.454,626.161,608.444,634.042,518.000,517.986,530.771,485.923,499.238,437.452,546.149,501.466
3523,518.382,611.804,574.648,581.344,603.534,571.301,514.664,576.285,544.909,594.885,501.141,601.968,612.009,624.270,607.763,632.574,517.827,517.921,531.128,485.477,499.533,437.238,546.240,500.885
3524,518.237,611.343,575.830,580.900,604.802,572.062,514.982,575.527,545.676,594.218,501.084,602.005,612.737,622.837,607.268,631.862,517.745,517.739,531.211,485.707,500.315,437.354,546.341,501.158
3525,518.123,611.826,575.992,580.931,604.000,572.183,515.038,575.381,545.706,593.768,500.879,602.967,611.886,622.702,607.244,632.574,517.820,517.603,530.862,486.353,501.105,437.487,546.343,501.871
3526,518.209,612.731,575.166,580.568,602.672,571.890,514.894,575.293,544.958,593.255,500.826,603.978,610.637,622.941,607.263,633.724,517.844,517.497,530.455,486.748,501.638,437.229,546.186,502.177
3527,518.471,612.938,573.996,579.629,603.366,571.769,514.743,574.750,544.254,592.699,501.070,604.304,610.877,622.431,606.907,633.849,517.534,517.167,530.609,486.758,501.840,436.719,545.900,501.611
3528,518.754,612.136,573.115,578.953,606.168,572.018,514.750,574.212,544.439,592.352,501.379,603.933,612.883,621.159,606.313,632.730,516.962,516.608,531.236,486.773,501.804,436.643,545.840,500.453
3529,518.816,611.471,573.091,579.039,608.023,572.185,514.954,574.362,545.483,592.388,501.441,603.383,614.923,620.280,606.116,631.560,516.297,516.123,531.410,487.008,501.529,436.916,546.247,499.539
3530,518.680,611.773,573.877,579.501,606.702,571.990,515.291,575.242,546.371,593.120,501.237,603.096,615.509,620.739,606.603,631.701,515.996,515.988,530.681,487.270,501.065,437.061,546.922,499.597
3531,518.547,612.597,574.826,579.712,603.733,571.747,515.554,576.195,546.443,594.549,501.069,603.128,614.909,621.997,607.411,633.188,516.313,516.163,530.020,487.152,500.871,436.893,547.372,500.234
3532,518.502,612.655,575.154,579.645,601.901,572.062,515.691,576.558,545.845,595.717,501.099,603.273,614.674,622.660,608.060,634.517,516.909,516.345,530.192,486.673,501.136,436.716,547.369,500.547
3533,518.430,611.624,575.134,579.629,602.443,572.851,515.721,576.171,544.983,595.915,501.234,603.306,615.400,622.075,608.392,634.420,517.308,516.270,530.725,486.020,501.665,436.893,547.041,500.155
3534,518.434,610.494,575.435,579.842,603.771,573.471,515.657,575.411,544.047,595.354,501.321,603.105,616.334,621.199,608.549,633.356,517.343,516.109,531.034,485.733,501.871,437.545,546.642,499.684
3535,518.586,610.393,576.308,580.100,604.183,573.200,515.512,574.845,543.074,594.556,501.377,602.706,616.337,621.122,608.776,632.919,517.000,516.196,531.059,486.032,501.445,438.139,546.374,499.848
3536,518.864,611.297,576.885,580.296,603.924,572.213,515.344,574.794,542.360,593.906,501.394,602.278,615.083,621.824,609.032,633.487,516.382,516.543,530.801,486.704,500.587,438.133,546.400,500.616
