 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22
1239,265.604,263.417,262.540,257.474,273.029,263.232,250.940,252.582,254.860,249.005,252.751,254.045,334.212,257.771,253.087,252.643,253.140,249.154,251.614,252.482,257.954,253.520
1240,264.880,263.299,262.052,258.064,273.037,262.213,251.544,252.559,254.778,248.952,253.278,253.641,333.550,257.966,253.523,252.979,253.379,249.922,250.921,252.542,257.861,253.219
1241,264.281,263.113,261.638,258.273,272.986,261.615,251.728,252.504,254.457,248.468,253.347,253.390,333.251,258.052,253.200,253.140,253.664,250.507,250.043,252.598,257.362,253.309
1242,263.940,263.132,261.150,258.094,272.786,261.418,251.166,252.477,254.369,248.081,253.339,253.556,332.971,257.960,252.711,252.979,253.960,250.591,249.379,252.892,256.622,253.761
1243,263.885,263.157,260.575,258.034,272.470,261.290,250.495,252.004,254.737,248.237,253.449,253.695,332.488,257.817,252.747,252.687,254.168,250.074,249.061,253.472,255.926,254.112
1244,264.221,262.988,260.129,258.380,272.133,261.027,250.129,251.074,255.133,248.624,253.437,253.507,332.148,257.622,253.456,252.457,253.797,249.264,248.889,253.766,255.396,254.052
1245,264.673,262.721,260.153,258.692,271.854,260.770,250.012,250.426,254.969,248.747,253.216,252.888,332.205,257.255,253.949,251.956,253.138,248.835,249.004,253.590,255.099,253.444
1246,264.848,262.732,260.756,258.457,271.720,260.795,250.055,250.789,254.259,248.570,253.020,252.247,332.179,256.626,253.510,251.197,252.565,249.058,249.214,253.171,255.012,252.614
1247,264.829,263.017,261.397,257.577,271.757,261.046,250.127,251.773,253.802,248.409,253.069,251.906,331.639,255.960,252.295,250.520,252.121,249.485,248.946,252.737,255.374,252.066
1248,265.134,263.179,261.659,256.692,271.927,261.246,250.157,252.617,254.000,247.973,253.278,252.103,330.745,255.558,251.146,250.311,251.738,249.493,248.429,252.089,256.105,252.114
1249,265.820,263.209,261.495,256.500,272.302,261.235,250.076,252.934,254.355,247.323,253.371,253.018,329.909,255.514,250.565,250.767,251.516,249.203,248.075,251.477,256.905,252.532
1250,266.106,263.116,261.195,256.709,272.726,261.057,249.899,252.742,254.218,246.866,253.314,254.377,329.372,255.757,250.572,251.670,251.339,248.944,248.214,251.289,257.533,252.873
1251,265.373,262.838,261.059,256.808,272.989,260.981,249.604,252.453,253.724,247.441,253.098,255.570,329.145,256.112,250.724,252.465,251.019,249.002,248.871,251.648,257.988,253.072
1252,264.005,262.283,261.042,256.517,272.981,260.973,249.359,252.242,253.713,248.688,252.869,256.027,329.059,256.414,250.821,252.535,250.579,249.266,249.664,252.154,258.262,253.199
1253,262.935,261.717,260.801,255.932,272.750,260.913,249.366,251.984,254.341,249.683,252.588,255.641,328.791,256.616,250.747,251.734,250.414,249.608,250.146,252.561,258.362,253.367
1254,262.599,261.483,260.223,255.491,272.386,260.546,249.622,251.824,255.102,250.097,252.314,254.955,327.996,256.833,250.660,250.704,250.558,249.712,250.175,252.771,258.076,253.578
1255,262.677,261.581,259.739,255.709,271.970,260.112,249.864,251.891,255.594,250.210,252.176,254.668,326.999,257.096,250.751,250.167,250.771,249.459,249.979,252.667,257.513,253.851
1256,262.539,261.799,259.861,256.389,271.517,260.117,249.864,252.168,255.724,249.989,252.265,254.816,326.584,257.002,250.890,250.047,250.949,249.251,249.879,252.359,257.099,254.062
1257,262.041,261.938,260.509,256.953,271.149,260.768,249.832,252.289,255.577,249.333,252.408,254.910,326.858,256.367,251.046,250.110,251.262,249.232,249.989,251.995,257.080,254.060
1258,261.516,261.958,261.038,257.107,271.070,261.642,249.977,251.992,255.048,248.828,252.224,254.955,327.238,255.376,251.175,250.228,251.512,249.353,250.054,251.622,257.356,253.920
1259,261.253,261.921,260.969,256.979,271.258,262.128,250.122,251.422,254.481,248.855,251.498,255.170,327.024,254.518,251.523,250.302,251.336,249.636,250.107,251.352,257.396,253.610
1260,261.286,261.840,260.805,256.718,271.640,262.044,250.327,250.816,254.150,249.323,250.420,255.511,326.275,254.243,251.804,250.440,250.946,249.753,250.129,251.296,257.157,253.388
1261,261.364,261.893,260.836,256.363,271.976,261.421,250.594,250.359,254.181,249.715,249.649,255.413,325.533,254.546,251.722,250.732,250.533,249.478,249.975,251.660,256.956,253.317
1262,261.475,262.010,261.056,256.175,272.074,260.544,250.862,250.027,254.471,250.091,249.735,254.897,325.021,255.020,251.373,251.131,250.252,248.991,249.589,252.106,257.189,253.321
1263,261.641,261.960,260.902,256.068,272.020,259.814,250.806,249.785,254.809,250.134,250.282,254.242,324.560,255.145,251.103,251.433,250.143,248.758,249.111,252.236,257.885,253.496
1264,262.009,261.784,260.439,255.949,271.969,259.645,250.187,249.824,254.891,249.339,250.718,253.480,323.804,254.906,250.781,251.351,250.257,248.944,248.818,252.041,258.583,253.743
1265,262.267,261.725,260.230,255.769,271.932,259.973,249.177,250.004,254.713,248.505,250.902,252.897,322.999,254.572,250.445,250.985,250.430,249.123,248.839,251.781,258.998,253.996
1266,262.281,261.803,260.491,255.521,272.025,260.372,248.210,250.164,254.502,248.484,251.114,252.552,322.522,254.404,250.236,250.748,250.404,248.965,249.168,251.482,259.247,254.106
1267,261.899,261.975,260.948,255.329,272.096,260.336,247.926,250.289,254.457,249.258,251.665,252.552,322.355,254.564,250.432,250.805,250.266,248.442,249.682,251.217,259.342,254.010
1268,261.502,262.070,261.122,255.402,271.928,259.852,248.412,250.520,254.392,250.059,252.314,252.749,322.040,254.785,250.760,251.175,250.065,247.877,250.136,251.039,259.471,253.699
1269,261.336,261.918,260.648,255.534,271.558,259.287,249.256,250.688,254.491,250.247,252.290,253.220,321.411,254.843,250.928,251.522,249.925,247.491,250.229,251.135,259.465,253.444
1270,261.585,261.538,259.854,255.650,271.238,259.014,249.518,250.672,254.863,249.640,251.706,253.969,320.794,254.669,250.741,251.391,249.874,247.346,249.929,251.313,259.575,253.402
1271,262.129,261.066,258.972,255.432,270.901,259.336,248.906,250.586,255.341,248.866,251.016,254.422,320.518,254.765,250.443,251.006,249.825,247.152,249.643,251.528,259.863,253.426
1272,262.562,260.687,258.324,254.996,270.397,260.060,248.032,250.480,255.635,248.758,250.751,254.457,320.520,254.992,250.203,250.943,249.914,246.959,249.461,251.870,260.109,253.229
1273,262.530,260.570,258.341,254.568,269.731,260.549,247.613,250.242,255.669,249.398,251.008,254.179,320.464,254.873,250.131,251.279,250.103,247.054,249.725,252.255,260.046,252.867
1274,262.194,260.616,258.882,254.286,269.043,260.421,247.922,249.852,255.505,250.290,251.461,253.637,320.099,254.450,250.097,251.596,250.252,247.459,250.354,252.554,259.612,252.532
1275,261.839,260.675,259.432,254.154,268.609,259.844,248.804,249.621,254.969,250.726,251.355,253.300,319.429,254.446,250.186,251.495,250.121,247.913,250.918,252.737,259.066,252.426
1276,261.908,260.725,259.551,254.355,268.559,259.265,249.975,249.910,254.198,250.672,250.245,253.471,318.865,254.894,250.397,251.053,249.949,248.011,250.832,252.600,258.583,252.586
1277,262.401,260.796,259.449,254.893,268.823,259.077,250.650,250.348,253.362,250.505,248.976,253.444,318.719,255.227,250.660,250.670,250.182,247.517,250.418,252.200,258.455,252.725
1278,262.788,260.838,259.387,255.513,269.243,259.210,250.316,250.242,252.945,250.532,248.469,252.874,318.811,254.960,250.707,250.444,250.904,246.976,249.982,251.851,258.527,252.799
1279,262.949,260.752,259.056,255.859,269.484,259.421,249.286,249.500,253.116,250.871,249.110,252.161,318.589,254.351,250.578,250.315,251.371,247.076,249.675,251.831,258.533,252.910
1280,263.032,260.730,258.491,255.936,269.477,259.383,248.127,248.547,253.584,250.935,250.498,252.076,317.892,253.984,250.259,250.389,251.203,247.866,249.621,252.224,258.404,253.010
1281,263.171,260.917,257.857,255.897,269.373,259.161,247.452,248.078,253.846,250.516,251.694,252.843,317.210,254.070,250.017,250.835,250.631,248.392,249.736,252.511,258.372,252.944
1282,262.903,261.081,257.150,255.842,269.412,258.831,247.523,248.414,253.406,249.511,251.776,253.547,316.900,254.492,249.933,251.541,250.103,248.249,249.968,252.458,258.495,252.821
1283,262.194,260.922,256.387,255.615,269.470,258.418,248.281,249.289,252.526,248.269,250.547,253.843,316.908,254.976,249.882,251.994,250.030,247.764,249.946,252.251,258.541,252.803
1284,261.184,260.481,255.941,254.893,269.338,257.806,248.949,250.133,251.853,247.586,249.029,253.722,316.777,255.124,249.812,251.700,250.346,247.340,249.904,252.133,258.284,252.950
1285,260.622,260.057,256.178,253.991,269.033,257.456,248.940,250.547,251.737,247.586,248.335,253.632,316.290,254.803,249.905,250.998,250.893,246.933,250.229,252.140,257.817,253.120
1286,260.654,259.882,256.843,253.799,268.924,257.399,248.387,250.266,252.259,248.027,248.710,254.076,315.643,254.301,249.951,250.782,251.143,246.595,250.786,252.176,257.455,253.263
1287,261.101,260.029,257.603,254.483,268.927,257.352,247.942,249.832,252.863,248.634,249.494,254.547,315.116,254.082,249.719,251.400,251.322,246.327,251.100,251.983,257.390,253.321
1288,261.512,260.349,258.171,255.282,268.870,257.191,248.348,249.488,252.911,249.398,249.796,254.552,314.818,254.430,249.338,252.192,251.584,246.234,251.096,251.429,257.487,253.374
1289,261.673,260.773,258.310,255.462,268.701,257.197,249.544,249.195,252.604,250.312,249.437,254.188,314.630,255.295,249.232,252.541,252.161,246.424,251.164,250.947,257.555,253.420
1290,261.498,261.010,257.791,255.244,268.620,257.448,250.597,248.930,252.358,251.430,248.996,253.843,314.625,256.355,249.605,252.622,252.935,246.968,251.571,250.969,257.350,253.542
1291,261.530,260.966,257.268,255.162,268.587,257.555,250.705,248.777,252.433,252.839,249.127,253.650,315.116,257.374,250.319,252.698,253.904,247.641,251.707,251.431,256.835,253.880
1292,262.009,260.644,257.272,255.415,268.564,257.139,250.115,248.715,252.498,254.371,249.865,253.314,316.381,258.233,251.198,252.613,254.797,248.184,251.089,251.761,256.410,254.313
1293,262.760,260.292,257.725,255.808,268.502,256.645,249.650,248.508,252.328,255.489,250.996,252.843,318.441,258.733,252.010,252.163,255.318,248.606,249.968,251.781,256.302,254.691
1294,263.253,260.038,258.003,256.197,268.508,256.855,249.574,248.086,252.065,256.086,252.527,252.596,320.703,258.950,252.428,251.624,255.255,248.831,249.389,251.877,256.344,255.010
1295,263.060,259.810,258.105,256.402,268.545,257.721,249.684,247.688,251.990,256.113,253.947,252.865,322.595,258.958,252.354,251.334,254.832,248.931,249.846,252.296,256.394,255.299
1296,261.963,259.473,257.979,256.773,268.541,258.298,249.823,247.566,251.853,255.823,254.759,253.233,324.067,258.916,251.996,251.317,254.395,249.203,251.314,252.692,256.459,255.458
1297,260.387,259.134,257.578,257.765,268.356,257.989,250.023,247.734,251.628,255.215,255.082,253.175,325.347,258.779,251.644,251.307,254.357,249.552,253.232,252.894,256.692,255.540
1298,259.392,258.901,256.672,259.256,268.000,257.063,250.385,248.238,251.529,254.613,255.424,252.610,326.605,258.775,251.272,251.288,254.787,249.600,254.489,252.952,256.952,255.588
1299,259.157,258.984,255.774,260.594,267.725,256.489,251.147,248.883,251.604,254.441,255.992,251.924,327.673,258.851,251.029,251.241,255.278,249.221,254.550,253.007,257.201,255.835
1300,259.065,259.257,255.606,260.923,267.639,256.637,252.242,249.539,251.751,255.167,256.347,251.834,328.135,258.918,251.158,251.338,255.329,248.623,253.825,252.969,257.185,256.323
1301,258.779,259.468,256.195,260.611,267.665,257.153,253.389,250.105,251.887,256.543,256.282,252.413,328.083,259.060,251.591,251.710,254.836,247.957,253.261,252.969,256.815,256.687
1302,258.332,259.369,257.125,260.654,267.836,257.566,253.963,250.496,252.003,257.833,256.065,253.081,327.956,259.412,251.964,252.006,254.315,247.327,253.146,253.101,256.380,256.606
1303,258.115,259.083,257.732,261.577,268.051,257.934,254.058,250.656,252.249,258.446,255.792,253.619,328.061,259.807,252.065,251.772,254.470,247.121,253.450,253.405,256.028,256.181
1304,258.263,258.874,257.815,262.996,268.221,258.183,254.205,250.719,252.563,257.995,255.580,253.946,328.424,259.835,251.694,251.307,255.451,247.312,253.832,253.730,255.722,255.725
1305,258.488,258.832,257.411,264.171,268.257,258.240,254.500,251.102,252.823,257.446,255.400,254.283,328.723,259.221,251.065,251.165,256.561,247.552,254.125,253.831,255.513,255.514
1306,258.899,259.027,257.098,264.705,268.229,258.415,254.396,252.047,252.911,257.317,255.322,254.919,328.762,258.265,250.538,251.235,257.227,247.753,254.500,253.865,255.594,255.588
1307,259.134,259.444,256.958,264.603,268.106,258.661,253.783,252.973,253.137,257.677,255.453,255.565,328.605,257.795,250.344,251.150,257.308,247.942,255.025,253.908,256.024,255.863
1308,259.387,260.104,256.446,264.244,267.864,258.948,253.401,253.094,253.444,258.333,255.780,255.659,328.509,258.048,250.388,250.774,257.175,247.972,255.414,253.754,256.461,256.209
1309,259.290,260.596,255.509,263.953,267.487,258.634,254.046,252.355,253.352,259.134,256.449,255.090,328.593,258.717,250.629,250.366,256.846,247.771,255.757,253.198,256.485,256.566
1310,258.622,260.662,254.763,263.637,267.005,257.997,255.166,251.438,252.843,259.742,257.237,254.700,328.815,259.082,250.728,250.169,256.374,247.628,256.154,252.523,256.229,256.637
1311,257.894,260.526,254.516,263.060,266.577,257.437,255.571,251.352,252.406,259.651,257.645,255.126,329.520,258.980,250.517,250.514,255.860,247.799,256.461,252.169,256.089,256.452
1312,257.631,260.623,254.554,262.560,266.324,257.555,255.074,252.348,252.109,258.855,257.502,256.049,331.041,258.554,250.158,251.425,255.346,248.158,256.714,252.299,256.123,256.227
1313,258.018,261.255,254.878,262.722,266.233,258.036,254.468,253.691,251.959,258.151,257.294,256.825,333.224,258.199,249.861,252.317,254.939,248.383,257.132,252.969,255.966,256.237
1314,258.387,262.444,255.369,263.966,266.133,258.350,254.359,254.238,252.051,257.602,257.073,257.327,335.413,258.028,249.641,252.529,254.797,248.450,257.693,254.039,255.664,256.622
1315,258.502,264.239,255.805,265.791,265.978,257.795,254.744,253.699,252.403,256.989,256.445,257.883,337.001,257.976,249.471,251.871,254.879,248.667,258.154,254.928,255.324,257.375
1316,258.733,266.396,256.007,267.564,265.864,256.770,255.293,252.883,253.096,255.973,255.473,258.327,337.802,257.910,249.496,250.805,254.769,249.143,258.357,255.357,255.133,258.231
1317,259.111,268.304,256.024,268.915,265.821,256.096,255.396,252.559,253.922,254.909,254.886,258.574,338.039,257.833,249.837,250.273,254.519,249.946,258.464,255.600,255.056,258.821
1318,259.249,269.474,256.258,270.222,265.729,256.036,255.009,252.770,254.491,254.565,254.718,258.498,338.243,257.797,250.213,250.397,254.713,250.870,258.414,256.113,255.340,258.976
1319,258.931,270.021,257.059,271.432,265.655,256.383,254.742,253.051,254.689,255.038,254.584,258.493,339.032,258.056,250.222,250.641,255.537,251.617,258.132,256.855,255.897,258.653
1320,258.737,270.348,258.192,272.107,265.804,256.568,255.138,252.941,254.805,255.618,254.371,258.740,340.636,258.697,249.732,250.586,256.575,252.110,257.721,257.287,256.280,258.100
1321,258.590,270.596,259.261,272.248,266.214,256.303,255.802,252.227,255.102,255.957,254.486,259.197,342.618,259.594,249.158,250.429,257.414,252.123,257.625,257.280,255.952,257.584
1322,258.175,270.849,259.920,272.252,266.717,256.044,255.975,251.480,255.628,255.914,255.245,259.556,344.308,260.548,248.856,250.541,258.021,251.946,257.714,257.080,255.020,257.181
1323,257.535,271.229,259.969,272.235,267.252,256.126,255.588,251.250,256.024,255.742,255.882,259.646,345.395,261.343,248.905,250.932,258.196,251.816,257.625,257.036,254.093,257.032
1324,257.171,271.540,259.474,272.214,267.751,256.525,255.039,251.727,256.075,255.677,255.686,259.350,346.113,261.926,249.167,251.378,257.946,251.952,257.168,257.207,253.606,257.167
1325,257.207,271.638,258.627,272.376,268.202,257.164,254.691,252.691,255.792,255.823,254.943,258.946,346.626,262.257,249.361,251.651,257.484,252.294,256.764,257.513,253.515,257.363
1326,257.512,271.539,258.021,272.944,268.634,257.784,254.482,253.781,255.549,256.048,254.327,259.022,346.968,262.468,249.375,251.533,257.199,252.721,256.411,257.892,253.529,257.388
1327,257.825,271.265,257.822,273.321,269.173,258.145,254.200,254.414,255.451,256.161,254.192,259.798,347.102,262.653,249.418,251.123,257.175,252.820,256.082,258.036,253.477,257.315
1328,257.779,271.094,257.742,273.077,269.612,258.344,253.885,254.434,255.655,256.532,254.065,260.933,347.291,262.906,249.587,250.877,257.276,252.604,255.911,257.807,253.483,257.177
1329,257.539,271.012,257.526,272.423,269.797,258.678,253.836,254.062,255.993,257.102,253.522,261.484,347.769,263.245,249.770,250.913,257.329,252.281,255.961,257.395,253.909,257.090
1330,257.309,270.906,257.523,271.615,269.930,259.142,254.168,253.555,256.191,257.618,252.702,261.408,348.223,263.502,249.728,251.055,257.019,252.139,256.050,257.108,254.555,257.275
1331,257.332,270.705,257.683,270.812,270.074,259.448,254.654,252.965,256.287,257.704,252.000,261.287,348.266,263.524,249.508,251.076,256.255,252.071,255.779,257.147,254.992,257.647
1332,257.521,270.505,257.923,270.167,270.219,259.380,255.127,252.566,256.427,257.269,251.482,261.242,348.041,263.098,249.416,250.856,255.416,251.985,255.057,257.214,254.899,257.902
1333,257.719,270.274,258.167,269.615,270.323,259.074,255.196,252.586,256.775,256.446,251.282,261.058,347.956,262.363,249.500,250.649,255.012,251.929,254.318,256.933,254.525,257.837
1334,257.650,269.832,258.544,268.983,270.448,258.699,254.869,253.086,257.232,255.435,251.224,260.547,348.192,261.705,249.681,250.459,255.009,252.069,253.968,256.383,254.197,257.476
1335,257.009,269.414,259.091,268.679,270.523,258.290,254.482,253.797,257.720,254.656,251.159,260.318,348.291,261.600,249.829,250.446,255.138,252.268,254.168,256.087,254.322,256.998
