 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
2790,308.331,320.521,310.130,299.216,314.404,302.704,309.475,318.229,313.039,325.455,306.882,311.640,306.141
2791,307.979,320.734,310.045,299.177,314.047,302.724,309.636,318.130,313.100,325.124,306.898,311.988,306.147
2792,307.871,320.791,310.207,299.507,313.791,302.849,310.058,317.895,313.278,324.577,307.112,312.332,306.051
2793,308.214,320.867,310.613,299.959,313.619,303.039,310.531,317.825,313.508,324.117,307.240,312.194,305.879
2794,308.778,320.839,311.162,300.257,313.265,303.196,310.620,317.867,313.645,323.918,307.343,311.776,305.634
2795,309.267,320.439,311.555,300.275,312.615,303.204,310.234,317.999,313.615,323.998,307.594,311.530,305.309
2796,309.366,319.690,311.583,299.853,312.045,303.056,309.737,318.180,313.492,324.196,307.981,311.577,305.085
2797,309.080,318.964,311.246,299.181,312.121,302.891,309.430,318.538,313.276,324.467,308.403,311.680,305.400
2798,308.631,318.567,310.737,298.564,313.064,302.740,309.247,318.832,313.063,324.432,308.755,311.690,306.123
2799,308.398,318.521,310.356,298.190,314.376,302.709,309.068,318.807,313.073,324.142,309.140,311.752,306.857
2800,308.502,318.644,310.221,298.195,315.260,302.767,308.969,318.492,313.114,323.904,309.470,311.946,307.135
2801,308.790,318.859,310.302,298.638,315.437,302.894,308.898,318.273,312.977,323.940,309.725,312.081,306.901
2802,309.061,319.111,310.525,299.362,315.123,302.993,308.910,318.295,312.611,324.193,309.981,311.895,306.675
2803,309.087,319.288,310.880,300.039,314.701,303.100,308.936,318.344,312.246,324.392,310.200,311.635,306.917
2804,309.053,319.286,311.286,300.229,314.327,303.138,308.973,318.165,312.062,324.409,310.272,311.604,307.354
2805,309.053,319.276,311.626,300.007,313.955,303.013,308.843,317.929,312.116,324.400,310.268,311.827,307.438
2806,309.080,319.398,311.796,299.645,313.561,302.749,308.473,318.023,312.271,324.299,310.204,312.119,306.879
2807,309.028,319.497,311.889,299.438,313.303,302.476,307.947,318.260,312.480,324.093,310.128,312.282,305.968
2808,308.735,319.358,311.753,299.511,313.493,302.211,307.556,318.284,312.633,323.749,309.973,312.333,305.248
2809,308.271,318.913,311.310,299.702,313.860,301.974,307.462,318.000,312.722,323.367,309.925,312.238,305.206
2810,307.816,318.388,310.806,299.858,313.914,301.918,307.695,317.715,312.801,323.197,309.937,311.822,305.398
2811,307.691,318.288,310.668,299.713,313.652,302.204,308.024,317.514,312.832,323.237,309.851,311.329,305.321
2812,307.866,318.666,310.942,299.578,313.389,302.593,308.152,317.350,312.818,323.254,309.593,311.139,304.774
2813,308.152,319.161,311.201,299.596,313.237,302.783,307.910,317.404,312.714,323.124,309.211,311.223,304.267
2814,308.562,319.390,311.226,299.878,313.105,302.727,307.605,317.810,312.562,323.005,308.973,311.421,304.230
2815,308.981,319.332,311.091,300.126,313.037,302.599,307.594,318.220,312.338,323.020,309.037,311.681,304.733
2816,309.227,319.262,311.077,300.222,313.095,302.594,307.899,318.270,312.135,322.918,309.422,311.873,305.412
2817,309.244,319.507,311.085,300.023,313.095,302.680,308.236,317.981,312.128,322.662,309.771,311.848,306.020
2818,309.002,319.918,310.931,299.835,313.155,302.757,308.336,317.526,312.321,322.553,309.811,311.688,306.402
2819,308.686,320.189,310.637,299.773,313.249,302.826,308.134,317.171,312.596,322.767,309.694,311.608,306.608
2820,308.352,319.926,310.400,299.674,313.286,302.944,307.794,317.003,312.792,323.026,309.569,311.795,306.808
2821,308.472,319.292,310.241,299.592,313.032,302.936,307.620,316.828,312.833,322.865,309.578,312.059,307.093
2822,309.104,318.726,310.108,299.427,312.770,302.844,307.681,316.491,312.783,322.248,309.596,312.364,307.483
2823,309.917,318.539,309.876,299.305,312.727,302.789,307.891,316.086,312.669,321.623,309.591,312.566,307.915
2824,310.330,318.549,309.543,299.342,312.776,302.790,308.071,315.961,312.479,321.274,309.639,312.514,308.273
2825,310.297,318.630,309.233,299.546,312.828,302.790,308.077,316.288,312.354,321.168,309.706,312.315,308.428
2826,310.032,318.843,309.169,299.658,312.723,302.822,307.890,316.813,312.366,321.160,309.658,312.089,308.202
2827,309.699,319.159,309.342,299.367,312.538,302.804,307.514,317.322,312.504,321.240,309.314,311.970,307.875
2828,309.496,319.354,309.631,298.888,312.353,302.632,307.200,317.762,312.661,321.305,308.602,311.962,307.816
2829,309.500,319.340,309.777,298.424,312.230,302.360,306.948,318.036,312.770,321.230,308.042,312.098,308.271
2830,309.581,319.296,309.706,297.998,312.331,302.055,306.891,317.968,312.889,321.193,307.910,312.314,308.768
2831,309.578,319.296,309.363,297.752,312.508,301.842,307.045,317.571,312.968,321.421,308.158,312.446,308.816
2832,309.621,319.396,309.050,297.768,312.551,301.828,307.169,317.096,313.011,321.750,308.449,312.373,308.487
2833,309.718,319.272,308.857,298.030,312.514,302.084,306.914,316.885,312.972,321.912,308.803,312.007,308.424
2834,309.652,318.867,308.843,298.239,312.613,302.542,306.440,316.909,312.890,321.985,309.182,311.598,308.857
2835,309.362,318.310,308.891,298.280,312.750,302.947,306.275,317.113,312.855,321.976,309.350,311.415,309.400
2836,309.191,318.036,308.860,298.518,312.684,303.202,306.576,317.350,312.828,321.871,309.329,311.533,309.715
2837,309.388,318.314,308.682,299.177,312.437,303.237,306.964,317.441,312.738,321.783,309.211,311.969,309.885
2838,309.843,319.058,308.539,299.830,312.271,303.050,307.125,317.333,312.551,321.966,309.073,312.602,309.857
2839,310.371,319.839,308.716,300.064,312.314,302.793,306.992,317.257,312.418,322.268,308.818,313.063,309.529
2840,310.727,320.250,309.220,299.956,312.385,302.713,306.547,317.350,312.476,322.356,308.410,313.054,308.931
2841,310.708,320.089,309.684,299.605,312.411,302.813,306.073,317.434,312.533,322.259,307.883,312.690,308.535
2842,310.384,319.690,309.817,299.300,312.432,303.020,305.891,317.301,312.438,322.250,307.530,312.329,308.440
2843,309.994,319.221,309.616,299.339,312.680,303.226,306.092,317.125,312.309,322.388,307.366,312.016,308.519
2844,309.871,318.763,309.104,299.794,313.073,303.416,306.486,317.099,312.358,322.486,307.410,311.854,308.576
2845,309.939,318.330,308.474,300.438,313.361,303.445,306.631,317.126,312.621,322.392,307.593,311.850,308.657
2846,310.045,318.050,308.079,300.640,313.462,303.307,306.601,317.074,313.011,322.191,307.902,312.115,308.745
2847,310.159,317.978,308.159,300.296,313.379,303.174,306.624,316.885,313.450,321.918,308.264,312.293,308.691
2848,310.263,318.185,308.555,299.658,313.036,303.086,306.689,316.738,313.907,321.711,308.517,312.104,308.455
2849,310.258,318.553,308.878,299.229,312.521,302.991,306.745,316.811,314.263,321.589,308.572,311.785,308.186
2850,310.159,318.823,308.758,299.115,312.075,302.775,306.724,317.072,314.519,321.646,308.473,311.685,307.972
2851,309.936,318.911,308.332,299.094,311.824,302.517,306.774,317.182,314.652,321.703,308.374,311.727,307.913
2852,309.748,318.809,307.992,299.126,311.723,302.452,307.002,317.076,314.729,321.651,308.398,311.688,308.137
2853,309.847,318.431,307.801,299.273,311.895,302.702,307.196,316.991,314.780,321.434,308.401,311.482,308.547
2854,310.292,317.954,307.793,299.615,312.434,303.105,307.116,317.056,314.794,321.312,308.302,311.125,308.895
2855,310.888,317.839,307.851,300.089,313.120,303.399,306.664,317.245,314.773,321.139,308.194,310.920,308.867
2856,311.312,317.962,308.005,300.406,313.781,303.535,306.122,317.336,314.815,320.982,308.019,310.963,308.420
2857,311.250,318.078,307.979,300.404,314.250,303.641,305.902,317.327,315.045,320.933,307.686,311.280,308.075
2858,310.720,317.994,307.864,300.103,314.353,303.803,306.054,317.086,315.355,321.104,307.294,311.701,307.962
2859,310.038,317.917,307.803,299.601,314.024,303.925,306.435,316.696,315.607,321.398,307.183,312.014,307.958
2860,309.585,317.849,307.886,298.991,313.572,303.919,306.906,316.376,315.627,321.620,307.453,312.274,308.051
2861,309.553,317.674,308.061,298.557,313.335,303.781,307.320,316.303,315.571,321.387,308.004,312.602,308.285
2862,309.720,317.358,308.026,298.470,313.249,303.386,307.475,316.535,315.562,320.679,308.582,312.950,308.699
2863,309.881,316.998,307.597,298.757,313.123,302.877,307.254,316.936,315.537,320.111,308.817,313.104,309.131
2864,310.011,316.793,306.836,299.080,312.897,302.573,306.829,317.319,315.311,320.052,308.694,312.967,309.414
2865,310.112,316.996,306.178,299.154,312.736,302.636,306.417,317.389,314.957,320.253,308.547,312.597,309.545
2866,309.970,317.445,306.258,298.961,312.593,302.813,306.243,317.259,314.677,320.440,308.508,312.197,309.436
2867,309.688,317.716,306.936,298.867,312.368,302.952,306.202,317.158,314.610,320.560,308.600,311.887,309.040
2868,309.494,317.797,307.684,298.743,312.198,303.040,306.219,317.139,314.734,320.555,308.662,311.745,308.558
2869,309.419,317.841,308.149,298.814,312.232,303.230,306.192,317.265,314.795,320.276,308.440,311.722,308.269
2870,309.627,317.857,308.335,299.179,312.404,303.337,306.062,317.375,314.656,319.710,307.958,311.585,308.378
2871,309.873,317.940,308.535,299.709,312.507,303.215,305.869,317.282,314.515,319.315,307.550,311.340,308.586
2872,309.998,318.014,308.748,299.892,312.701,303.031,305.622,316.991,314.485,319.316,307.465,311.140,308.451
2873,309.854,317.948,308.774,299.686,313.056,302.952,305.584,316.667,314.559,319.715,307.602,311.184,307.941
2874,309.752,317.751,308.518,299.234,313.200,302.965,305.911,316.423,314.658,320.062,307.665,311.413,307.697
2875,309.814,317.545,307.976,298.876,312.916,303.016,306.332,316.385,314.689,320.129,307.593,311.622,307.869
2876,310.047,317.380,307.323,298.821,312.413,303.133,306.523,316.638,314.571,320.033,307.453,311.764,308.200
2877,310.379,317.215,306.820,298.933,312.099,303.255,306.457,317.066,314.282,320.047,307.362,311.837,308.543
2878,310.716,317.270,306.602,298.812,312.056,303.309,306.270,317.333,314.090,320.054,307.452,311.898,308.826
2879,310.814,317.519,306.661,298.518,312.185,303.284,306.067,317.218,314.199,319.980,307.565,311.883,308.713
2880,310.578,317.742,306.854,298.392,312.290,303.219,305.835,317.129,314.535,319.752,307.516,311.697,308.347
2881,310.299,317.835,306.900,298.523,312.303,303.159,305.703,317.381,314.797,319.582,307.410,311.508,308.006
2882,310.106,317.895,306.819,298.725,312.121,303.133,305.511,317.821,314.842,319.545,307.324,311.576,307.941
2883,309.833,318.070,306.891,298.780,311.864,303.133,305.267,317.943,314.868,319.732,307.320,311.706,307.869
2884,309.360,318.083,307.108,298.681,311.955,303.093,304.992,317.659,314.903,319.889,307.450,311.587,307.760
2885,308.879,317.996,307.315,298.484,312.107,302.963,304.785,317.385,314.835,319.904,307.708,311.282,307.796
2886,308.809,317.978,307.424,298.369,312.071,302.839,304.818,317.292,314.763,319.887,307.863,311.272,308.042
2887,309.248,318.143,307.429,298.564,311.806,302.822,304.952,317.266,314.872,320.114,307.876,311.619,308.297
2888,310.064,318.254,307.385,299.055,311.710,302.965,305.151,317.273,315.193,320.289,307.855,311.938,308.384
2889,310.790,318.229,307.286,299.567,312.054,303.194,305.320,317.319,315.451,320.320,308.036,312.084,308.202
2890,311.123,318.217,307.180,299.796,312.516,303.332,305.693,317.336,315.461,320.189,308.221,312.087,307.865
2891,311.167,318.193,307.087,299.807,312.785,303.227,306.257,317.251,315.265,320.106,308.133,311.962,307.760
2892,311.150,318.169,306.902,299.853,312.871,302.992,306.559,317.224,314.989,320.212,307.812,311.640,308.020
2893,311.093,318.070,306.697,299.924,312.899,302.876,306.337,317.451,314.766,320.378,307.474,311.223,308.366
2894,310.886,318.199,306.491,300.073,313.028,303.004,305.669,317.954,314.574,320.582,307.326,310.972,308.248
2895,310.525,318.753,306.449,300.408,313.428,303.245,305.166,318.409,314.369,320.700,307.233,311.092,307.794
2896,310.362,319.485,306.523,300.798,313.813,303.393,305.223,318.476,314.200,320.770,307.145,311.528,307.299
2897,310.271,319.773,306.677,301.011,313.953,303.466,305.754,318.280,314.173,320.680,307.088,312.045,307.099
2898,310.009,319.523,306.897,300.908,313.824,303.479,306.337,318.001,314.268,320.418,307.090,312.264,307.103
2899,309.602,319.225,307.069,300.693,313.718,303.403,306.697,317.733,314.306,320.215,307.125,312.115,307.071
2900,309.102,319.078,307.051,300.438,313.690,303.350,306.698,317.392,314.181,320.238,307.270,311.802,307.135
2901,308.828,318.728,306.814,300.209,313.860,303.336,306.389,316.973,313.998,320.494,307.609,311.642,307.374
2902,308.659,318.135,306.565,300.007,314.129,303.279,305.992,316.683,313.881,320.630,308.012,311.685,307.806
2903,308.485,317.793,306.461,299.927,314.512,303.175,305.644,316.678,313.731,320.382,308.461,312.072,308.150
2904,308.462,317.869,306.477,300.105,314.905,303.178,305.339,316.871,313.570,320.007,308.783,312.504,308.071
2905,308.691,317.982,306.499,300.495,315.404,303.371,305.210,316.973,313.535,319.749,308.730,312.601,307.612
2906,309.159,317.857,306.520,301.041,316.067,303.764,305.241,316.884,313.712,319.600,308.232,312.360,307.200
2907,309.481,317.755,306.496,301.500,316.636,304.094,305.348,316.740,313.985,319.351,307.658,312.136,306.968
2908,309.383,317.825,306.456,301.505,316.759,304.181,305.544,316.695,314.133,319.051,307.571,312.201,306.832
2909,308.972,317.998,306.478,301.021,316.336,304.064,305.879,316.791,314.138,318.794,307.977,312.286,306.848
2910,308.574,318.048,306.387,300.374,315.632,303.988,306.154,316.956,314.163,318.744,308.342,312.083,307.081
2911,308.277,318.034,306.008,299.855,314.935,304.243,306.067,316.985,314.329,319.008,308.380,311.655,307.356
2912,308.032,318.058,305.432,299.635,314.437,304.761,305.655,316.888,314.474,319.499,308.225,311.312,307.499
2913,307.977,318.286,305.117,299.814,314.179,305.303,305.263,316.751,314.500,319.835,308.159,311.223,307.582
2914,308.364,318.459,305.056,300.218,314.011,305.628,305.149,316.629,314.441,319.914,308.171,311.286,307.495
2915,308.902,318.350,305.188,300.390,313.963,305.774,305.327,316.513,314.506,319.865,308.017,311.438,307.202
2916,309.104,318.115,305.536,300.119,313.890,305.878,305.633,316.492,314.702,319.749,307.577,311.701,306.651
2917,308.750,318.097,306.014,299.557,313.727,306.015,305.811,316.718,314.739,319.623,307.005,311.854,305.903
2918,308.087,318.274,306.315,299.250,313.550,306.270,305.877,317.010,314.578,319.685,306.792,311.778,305.364
2919,307.767,318.151,306.284,299.466,313.387,306.584,306.015,317.120,314.374,319.941,307.105,311.587,305.491
2920,308.193,317.785,306.278,299.915,313.067,306.948,306.257,317.069,314.295,320.145,307.423,311.556,306.273
2921,308.733,317.660,306.453,300.259,312.643,307.236,306.556,317.036,314.348,320.065,307.422,311.585,307.089
2922,308.919,317.962,306.607,300.333,312.437,307.305,306.739,317.088,314.516,319.677,307.323,311.760,307.303
2923,308.932,318.328,306.483,300.172,312.826,307.012,306.767,317.122,314.714,319.219,307.407,312.119,306.863
2924,309.028,318.247,306.175,299.766,313.542,306.613,306.489,316.891,314.760,318.977,307.665,312.297,306.160
2925,309.061,317.740,305.857,299.615,313.955,306.238,305.837,316.503,314.569,319.072,307.887,312.079,305.770
2926,309.074,317.076,305.681,299.869,313.682,305.977,305.024,316.284,314.250,319.447,308.178,311.572,305.752
2927,309.066,316.636,305.648,300.349,312.912,305.922,304.524,316.462,314.037,319.767,308.386,311.159,305.832
2928,308.884,316.600,305.697,300.530,312.228,305.955,304.530,316.825,313.985,319.861,308.394,310.898,305.893
2929,308.443,317.048,305.798,300.167,312.041,305.841,304.901,317.063,313.985,319.731,308.216,310.794,305.933
2930,308.068,317.579,306.037,299.438,312.456,305.430,305.283,316.933,314.003,319.595,307.919,310.794,306.083
2931,308.030,317.859,306.305,298.933,312.970,305.005,305.420,316.618,314.107,319.514,307.658,310.802,306.117
2932,308.312,317.748,306.334,299.073,313.340,304.811,305.367,316.388,314.299,319.669,307.501,310.948,305.992
2933,308.557,317.412,306.228,299.615,313.523,304.899,305.300,316.251,314.491,320.093,307.480,311.197,305.828
2934,308.646,317.135,306.087,300.177,313.832,305.145,305.471,316.129,314.533,320.517,307.455,311.555,305.774
2935,308.587,317.181,306.048,300.222,314.288,305.408,305.872,316.095,314.491,320.471,307.379,311.696,305.663
2936,308.581,317.590,306.128,299.956,314.609,305.642,306.298,316.004,314.434,319.961,307.049,311.402,305.455
2937,308.778,317.990,306.360,299.704,314.419,305.708,306.532,315.870,314.303,319.460,306.599,310.966,305.224
2938,309.148,317.913,306.661,299.789,313.778,305.735,306.536,315.733,314.108,319.290,306.266,310.675,305.200
2939,309.405,317.334,306.833,300.255,312.834,305.815,306.357,315.792,313.955,319.401,306.276,310.643,305.505
2940,309.402,316.841,306.693,300.679,312.133,305.974,306.014,316.091,313.951,319.695,306.664,310.745,305.867
2941,309.119,316.942,306.279,300.612,311.991,306.080,305.738,316.407,314.069,319.980,307.182,310.835,306.065
2942,308.866,317.533,305.830,300.103,312.260,306.041,305.627,316.583,314.210,320.013,307.626,310.904,306.232
2943,308.682,317.903,305.523,299.548,312.559,305.924,305.580,316.669,314.236,319.638,307.879,311.058,306.311
2944,308.504,317.813,305.459,299.385,312.557,305.845,305.770,316.674,314.182,319.150,308.004,311.207,306.131
2945,308.352,317.805,305.607,299.459,312.325,305.858,306.027,316.640,314.090,319.047,308.031,311.301,305.828
2946,308.316,318.093,305.726,299.528,312.222,305.718,306.143,316.674,314.005,319.225,308.000,311.295,305.689
