 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14
5709,284.724,272.667,275.276,274.891,271.533,268.777,271.090,300.341,288.956,263.321,291.497,279.382,279.141,294.903
5710,284.858,272.741,275.221,275.745,271.896,268.186,271.278,299.825,289.024,262.854,291.491,279.405,279.419,294.896
5711,284.816,272.654,275.249,276.040,272.196,268.018,271.545,299.526,289.113,262.701,291.259,279.340,279.740,294.822
5712,284.450,272.795,275.353,275.881,271.997,268.217,271.645,299.609,289.225,263.075,291.182,279.405,279.877,294.677
5713,283.826,273.200,275.355,275.634,271.553,268.406,271.664,299.709,289.380,263.655,291.352,279.577,279.745,294.628
5714,283.323,273.471,275.273,275.487,271.354,268.238,271.827,299.632,289.673,264.120,291.654,279.591,279.234,294.887
5715,283.037,273.412,275.132,275.338,271.308,267.921,272.102,299.286,289.827,264.181,291.900,279.248,278.478,295.370
5716,282.822,273.172,274.894,275.045,270.983,267.772,272.215,298.741,289.610,263.967,292.027,278.628,277.800,295.945
5717,282.655,272.795,274.535,274.583,270.424,267.751,272.021,298.304,289.142,263.805,292.031,278.143,277.516,296.409
5718,282.693,272.098,274.264,274.104,270.147,267.717,271.862,298.049,288.634,263.830,291.974,278.026,277.501,296.503
5719,282.811,271.340,274.259,273.798,270.525,267.660,272.169,297.921,288.225,263.894,292.013,278.165,277.555,296.194
5720,282.731,270.887,274.276,273.773,271.184,267.762,272.712,297.884,288.013,264.057,292.120,278.153,277.619,295.603
5721,282.381,270.887,274.120,274.141,271.611,267.851,273.104,297.842,287.914,264.164,292.183,277.789,277.819,294.776
5722,282.005,270.998,273.806,274.727,271.689,267.927,273.125,297.802,287.975,263.856,292.082,277.254,278.138,294.120
5723,281.944,271.011,273.564,275.316,271.556,268.044,272.983,297.677,288.013,263.270,291.813,276.813,278.363,293.702
5724,282.248,271.129,273.614,275.689,271.228,268.050,272.795,297.505,288.061,262.962,291.549,276.576,278.449,293.432
5725,282.656,271.471,273.902,275.581,270.758,267.812,272.484,297.208,288.222,263.057,291.400,276.642,278.390,293.122
5726,282.742,271.756,274.141,275.187,270.164,267.223,272.121,296.658,288.346,263.217,291.317,276.923,278.340,292.600
5727,282.467,271.771,274.182,274.826,269.441,266.565,271.762,296.172,288.275,263.053,291.169,277.189,278.316,292.189
5728,282.140,271.416,274.209,274.399,268.775,266.194,271.637,295.999,287.928,262.635,290.926,277.340,278.218,291.875
5729,281.978,270.930,274.376,273.843,268.346,266.220,271.689,296.134,287.486,262.319,290.717,277.349,278.022,291.397
5730,281.953,270.503,274.859,273.283,268.406,266.542,271.781,296.362,287.280,262.177,290.657,277.221,277.993,290.630
5731,281.885,270.322,275.365,272.811,269.012,266.762,271.685,296.537,287.212,262.190,290.641,277.097,278.093,289.988
5732,281.649,270.379,275.513,272.510,269.983,266.966,271.472,296.514,287.303,262.235,290.514,277.181,278.099,290.007
5733,281.393,270.876,275.388,272.369,270.934,267.157,271.407,296.343,287.286,262.086,290.440,277.335,277.893,290.753
5734,281.213,271.610,275.261,272.396,271.715,267.149,271.662,296.063,287.267,261.515,290.515,277.278,277.734,291.721
5735,281.073,272.336,275.230,272.652,272.147,267.068,271.935,295.848,287.321,260.861,290.734,277.042,277.882,292.425
5736,280.820,272.562,275.084,273.088,272.262,267.202,271.958,295.757,287.403,260.566,290.755,276.808,278.027,292.797
5737,280.594,272.205,274.731,273.495,272.095,267.547,271.937,295.738,287.451,260.818,290.617,276.556,277.881,292.905
5738,280.616,271.577,274.376,273.434,271.720,267.806,272.052,295.714,287.314,261.308,290.785,276.298,277.592,292.718
5739,280.986,270.932,274.206,272.904,271.291,267.780,272.234,295.589,287.019,261.726,291.152,276.147,277.397,292.254
5740,281.425,270.466,274.007,272.568,270.732,267.730,272.234,295.483,286.734,261.925,291.396,276.263,277.304,291.910
5741,281.737,270.440,273.542,272.639,270.265,267.728,272.063,295.434,286.538,262.049,291.383,276.465,277.007,291.924
5742,281.811,270.534,273.230,272.775,270.196,267.814,271.783,295.334,286.330,262.150,291.346,276.343,276.738,292.314
5743,281.796,270.536,273.458,272.753,270.372,268.060,271.570,295.181,286.090,262.266,291.269,275.875,276.574,292.880
5744,281.607,270.261,273.880,272.689,270.536,268.296,271.472,294.982,285.892,262.420,291.122,275.695,276.629,293.335
5745,281.315,269.863,274.024,272.770,270.591,268.403,271.593,294.824,286.025,262.469,290.942,276.128,276.693,293.473
5746,281.084,269.427,273.916,272.972,270.625,268.288,271.534,294.729,286.461,262.243,290.720,276.718,276.684,293.270
5747,281.037,268.863,273.760,273.192,270.689,268.018,271.134,294.661,287.042,261.661,290.509,276.947,276.578,293.062
5748,280.986,268.399,273.573,273.396,270.510,267.767,270.651,294.445,287.522,261.031,290.348,276.672,276.352,293.095
5749,280.572,268.434,273.540,273.609,270.159,267.785,270.633,293.973,287.734,260.684,290.251,276.273,276.092,293.319
5750,280.089,269.037,273.667,273.826,270.006,268.052,271.142,293.430,287.659,260.673,290.077,276.180,275.808,293.591
5751,279.890,269.941,273.595,273.841,270.380,268.175,271.804,293.154,287.520,260.814,289.838,276.456,275.751,293.672
5752,280.038,270.577,273.240,273.424,271.124,268.102,272.123,293.196,287.365,260.726,289.641,276.926,276.060,293.487
5753,280.262,270.869,272.974,272.727,271.478,267.793,272.050,293.295,287.129,260.212,289.697,277.236,276.463,293.196
5754,280.396,271.002,272.957,272.136,271.228,267.280,271.791,293.221,286.711,259.639,289.930,277.307,276.738,292.695
5755,280.345,271.144,272.861,272.028,270.841,266.887,271.476,293.058,286.244,259.425,290.102,277.267,276.821,292.055
5756,280.146,271.078,272.748,272.030,271.006,266.573,271.313,293.054,285.994,259.796,290.034,277.192,276.667,291.744
5757,279.773,270.837,272.775,271.871,271.594,266.416,271.593,293.292,285.879,260.635,289.909,277.054,276.374,291.921
5758,279.253,270.728,273.082,271.470,271.954,266.448,271.987,293.725,285.550,261.458,289.908,276.607,276.026,292.289
5759,278.794,270.795,273.609,271.159,271.602,266.626,272.200,294.094,285.079,261.984,289.950,275.999,275.760,292.446
5760,278.436,270.723,274.122,271.141,270.735,266.626,272.092,294.105,284.796,262.120,289.911,275.464,275.804,292.367
5761,278.305,270.174,274.314,271.742,270.026,266.317,271.871,293.738,284.969,261.936,289.799,275.106,276.163,292.120
5762,278.318,269.521,274.259,272.753,269.741,265.992,271.724,293.173,285.558,261.735,289.732,275.159,276.525,291.589
5763,278.494,269.294,274.182,273.674,269.876,265.861,271.785,292.728,286.047,261.630,289.775,275.692,276.755,290.822
5764,278.711,269.536,274.043,273.975,270.046,265.940,271.973,292.619,286.080,261.498,289.758,276.225,276.919,290.319
5765,278.750,269.891,273.849,273.742,269.867,266.042,272.081,292.911,285.678,261.221,289.622,276.497,276.945,290.275
5766,278.492,270.072,273.494,273.500,269.654,266.204,272.117,293.614,285.211,260.965,289.521,276.429,276.727,290.617
5767,278.031,270.061,273.187,273.437,269.669,266.343,272.038,294.574,284.954,260.834,289.519,276.337,276.555,290.945
5768,277.751,269.913,273.266,273.465,270.029,266.500,271.881,295.427,284.752,260.892,289.628,276.384,276.571,291.044
5769,277.837,269.763,273.758,273.189,270.236,266.956,271.862,296.011,284.412,261.122,289.846,276.566,276.685,290.926
5770,278.142,269.627,274.074,272.571,270.017,267.243,271.848,296.426,283.948,261.401,290.117,276.801,276.690,290.801
5771,278.253,269.669,273.947,272.071,269.481,266.945,271.560,296.987,283.662,261.495,290.311,277.060,276.604,290.829
5772,278.074,269.928,273.643,272.207,268.991,266.306,271.017,297.610,283.503,261.380,290.428,277.361,276.479,290.880
5773,277.709,270.133,273.458,272.619,268.790,266.128,270.514,298.276,283.458,261.358,290.385,277.660,276.296,291.083
5774,277.351,270.013,273.237,272.705,268.965,266.406,270.353,298.764,283.789,261.562,290.335,277.686,276.168,291.471
5775,277.148,269.715,272.751,272.295,269.072,266.673,270.530,298.918,284.557,261.985,290.496,277.443,276.360,291.829
5776,277.209,269.503,272.165,271.687,268.801,266.387,270.962,298.771,285.208,262.297,290.831,277.201,276.786,292.122
5777,277.318,269.353,271.935,271.207,268.406,265.759,271.271,298.529,285.236,262.316,291.139,276.952,276.982,292.483
5778,277.365,269.087,272.060,270.851,268.072,265.508,271.175,298.496,284.642,262.066,291.289,276.627,276.740,292.797
5779,277.474,268.704,272.583,270.732,267.974,266.010,270.806,298.631,284.047,261.777,291.276,276.462,276.314,292.695
5780,277.843,268.383,273.319,270.801,268.107,266.675,270.503,298.856,283.731,261.392,291.185,276.595,276.099,292.238
5781,278.186,268.285,273.839,270.881,268.418,266.948,270.424,299.034,283.651,261.026,291.051,276.903,276.347,291.928
5782,278.144,268.316,273.914,270.934,268.793,266.942,270.443,299.139,283.854,260.693,290.819,277.183,276.804,291.838
5783,277.820,268.292,273.564,271.063,268.928,267.055,270.564,299.091,284.324,260.383,290.649,277.266,277.212,291.854
5784,277.654,268.224,273.276,270.982,269.026,267.165,270.743,298.973,285.036,260.139,290.560,277.234,277.551,291.975
5785,277.603,268.418,273.499,270.578,269.403,266.885,271.104,298.878,285.634,260.069,290.552,277.193,277.812,292.256
5786,277.567,268.630,273.657,270.159,269.922,266.401,271.499,298.840,285.686,260.082,290.515,277.233,277.877,292.400
5787,277.396,268.749,273.326,270.124,270.323,265.950,271.797,298.723,285.354,260.027,290.472,277.340,277.747,292.319
5788,277.102,268.758,272.938,270.381,270.291,265.746,271.864,298.426,284.808,259.881,290.439,277.539,277.527,292.146
5789,276.888,268.693,272.787,270.778,270.337,265.762,271.616,298.065,284.310,259.867,290.499,277.713,277.096,292.166
5790,276.883,268.501,272.758,271.154,270.683,265.937,271.198,297.926,283.980,259.962,290.552,277.843,276.448,292.582
5791,277.059,268.336,272.427,271.553,271.115,266.183,270.985,298.098,283.847,260.069,290.627,277.909,275.874,293.189
5792,277.184,268.196,271.988,271.818,271.089,266.332,271.127,298.322,283.777,260.246,290.691,277.801,275.796,293.688
5793,277.102,268.022,271.938,271.826,270.386,266.157,271.278,298.334,283.712,260.420,290.673,277.562,276.123,293.857
5794,276.856,268.028,272.578,271.308,269.153,265.647,271.200,298.109,283.715,260.536,290.416,277.301,276.636,293.425
5795,276.598,268.307,273.489,270.636,268.009,265.353,271.132,297.809,283.860,260.504,290.069,277.195,277.316,292.617
5796,276.295,268.745,273.825,270.384,267.490,265.469,271.299,297.416,284.151,260.500,289.814,277.266,277.933,291.894
5797,276.068,269.083,273.194,270.606,267.804,265.605,271.739,296.836,284.436,260.728,289.798,277.317,278.159,291.741
5798,275.983,268.898,272.235,270.672,268.380,265.544,272.365,296.291,284.568,261.015,289.944,277.177,277.929,291.928
5799,275.978,268.059,271.695,270.124,268.720,265.298,272.839,296.152,284.403,261.049,289.966,277.005,277.563,291.778
5800,275.916,266.983,271.712,269.199,268.594,265.194,273.088,296.360,283.973,260.772,289.719,276.843,277.430,291.129
5801,275.890,266.222,272.134,268.654,268.242,265.442,272.756,296.564,283.414,260.391,289.291,276.566,277.579,290.439
5802,275.943,266.054,272.554,268.869,268.135,266.131,272.088,296.578,283.156,260.161,288.861,276.231,277.900,289.818
5803,276.128,266.386,272.683,269.364,268.372,266.346,271.722,296.462,283.319,260.283,288.606,275.861,278.041,289.339
5804,276.181,267.017,272.436,269.591,268.614,265.594,271.950,296.291,283.646,260.589,288.455,275.651,277.940,289.069
5805,276.083,267.930,272.189,269.578,268.501,264.605,272.595,295.995,283.846,260.746,288.331,275.961,277.837,289.106
5806,275.862,268.723,272.175,269.662,268.115,264.372,273.111,295.645,283.882,260.555,288.128,276.846,277.941,289.379
5807,275.765,268.882,272.516,270.164,267.778,264.764,273.263,295.346,283.690,260.080,287.827,277.846,278.152,289.596
5808,275.875,268.423,272.911,271.043,267.945,265.262,273.192,295.156,283.511,259.717,287.608,278.420,278.429,289.725
5809,275.967,268.041,273.046,271.985,268.631,265.673,272.933,295.087,283.443,259.803,287.606,278.438,278.777,289.822
5810,275.860,268.403,272.624,272.583,269.527,265.914,272.507,295.248,283.362,260.007,287.707,278.403,279.082,290.136
5811,275.665,269.152,271.966,272.846,270.049,265.919,271.979,295.462,282.989,259.901,287.717,278.604,279.236,290.741
5812,275.639,269.505,271.482,272.740,269.856,265.571,271.528,295.455,282.558,259.363,287.570,279.065,279.197,291.266
5813,275.701,269.375,271.228,272.376,269.300,265.162,271.411,295.287,282.461,258.978,287.462,279.607,279.003,291.508
5814,275.704,269.205,271.259,271.629,268.744,264.801,271.779,295.250,282.629,259.109,287.681,280.174,278.937,291.561
5815,275.603,269.083,271.403,270.770,268.729,264.586,272.413,295.455,282.871,259.447,288.195,280.400,279.226,291.395
5816,275.377,268.786,271.597,270.169,269.133,264.626,272.973,295.619,283.036,259.799,288.467,280.218,279.800,291.030
5817,275.336,268.383,271.784,269.975,269.265,264.715,273.399,295.546,283.302,260.429,288.131,279.956,280.129,290.718
5818,275.743,268.209,272.103,270.010,268.977,264.754,273.697,295.361,283.892,261.369,287.505,279.707,279.745,290.430
5819,276.549,268.390,272.453,270.146,268.444,264.822,273.639,295.164,284.659,262.106,287.177,279.462,278.859,290.293
5820,277.171,268.564,272.604,270.331,268.254,265.039,273.142,295.017,285.362,262.146,287.320,279.215,278.140,290.393
5821,277.361,268.290,272.571,270.462,268.493,265.120,272.495,294.950,285.835,261.604,287.701,279.130,278.041,290.635
5822,277.418,267.638,272.336,270.354,268.856,264.979,272.146,294.971,286.108,260.810,287.869,279.178,278.445,290.928
5823,277.493,267.214,271.945,269.803,269.285,264.937,272.238,294.873,286.267,259.898,287.789,279.186,279.134,290.868
5824,277.392,267.333,271.671,269.116,269.761,265.144,272.503,294.694,286.368,259.128,287.756,279.074,279.771,290.473
5825,277.034,267.599,271.710,268.907,270.014,265.505,272.549,294.485,286.344,258.715,287.966,278.953,280.036,290.178
5826,276.602,267.743,272.041,269.240,269.700,265.704,272.294,294.366,286.258,258.619,288.290,279.160,279.789,290.025
5827,276.289,268.004,272.213,269.652,268.965,265.699,271.898,294.197,286.162,258.794,288.626,279.752,279.368,290.085
5828,276.072,268.131,271.947,269.874,268.003,265.613,271.651,293.981,286.214,259.133,288.698,280.310,279.164,290.106
5829,275.856,267.756,271.640,269.977,267.141,265.246,271.516,293.766,286.370,259.560,288.299,280.486,279.023,289.949
5830,275.674,266.937,271.643,269.955,266.778,264.639,271.296,293.628,286.421,259.675,287.801,280.353,278.714,289.716
5831,275.701,266.353,271.868,269.955,267.035,264.406,270.971,293.657,286.513,259.584,287.666,280.059,278.441,289.515
5832,275.911,266.285,271.892,270.018,267.686,264.956,270.820,293.812,286.858,259.496,287.965,279.737,278.414,289.254
5833,275.999,266.353,271.583,269.980,268.406,265.707,270.883,293.770,287.256,259.745,288.365,279.480,278.636,288.760
5834,275.762,266.403,271.132,269.591,269.043,266.217,271.023,293.431,287.324,260.288,288.568,279.434,278.996,288.115
5835,275.312,266.688,270.806,269.003,269.692,266.356,271.144,293.102,286.981,260.588,288.536,279.449,279.458,287.487
5836,274.931,267.420,270.873,268.717,270.354,266.283,271.198,293.020,286.476,260.509,288.550,279.275,279.953,286.931
5837,274.748,268.342,271.597,268.843,270.741,266.107,271.119,293.247,286.129,260.325,288.663,278.968,280.338,286.771
5838,274.701,269.024,272.537,269.146,270.847,265.984,271.046,293.595,285.906,260.504,288.643,278.757,280.404,287.150
5839,274.681,269.211,272.878,269.359,270.516,265.911,271.083,293.821,285.887,260.854,288.306,278.776,280.170,287.654
5840,274.529,268.804,272.295,269.371,269.844,265.898,271.119,293.862,285.899,261.027,287.824,278.961,279.949,287.945
5841,274.420,268.007,271.271,269.343,268.888,266.052,270.975,293.771,285.752,261.004,287.423,279.325,279.901,288.113
5842,274.347,267.133,270.705,269.247,268.014,266.089,270.731,293.716,285.346,260.962,287.334,279.639,280.152,288.268
5843,274.197,266.560,270.691,268.990,267.562,265.822,270.599,293.764,284.987,260.916,287.469,279.612,280.518,288.321
5844,273.972,266.479,270.868,268.758,267.680,265.353,270.553,293.790,284.851,260.708,287.553,279.322,280.688,288.021
5845,273.955,266.547,270.808,269.058,267.893,264.937,270.695,293.569,284.890,260.359,287.418,279.154,280.610,287.776
5846,274.197,266.427,270.650,269.808,267.919,264.827,270.912,293.137,285.050,260.237,287.142,279.237,280.381,287.686
5847,274.605,266.131,270.693,270.396,267.974,264.921,271.063,292.685,285.352,260.896,286.909,279.325,280.111,287.838
5848,274.914,265.706,270.897,270.240,268.219,265.225,270.983,292.522,285.613,262.223,286.746,279.497,280.021,288.185
5849,275.102,265.523,271.139,269.578,268.346,265.429,270.823,292.676,285.522,263.398,286.500,279.785,280.145,288.547
5850,275.120,265.625,271.297,269.227,268.277,265.634,270.678,292.893,285.137,263.827,286.076,280.029,280.274,288.577
5851,274.971,265.854,271.566,269.369,268.294,266.097,270.489,292.909,284.914,263.659,285.657,280.062,280.289,288.256
5852,274.877,266.041,271.883,269.710,268.510,266.584,270.125,292.761,285.052,263.246,285.470,279.973,280.203,288.139
5853,275.005,266.366,272.067,270.020,268.891,266.694,269.877,292.666,285.308,262.900,285.534,279.891,280.097,288.483
5854,275.203,267.017,272.110,270.167,269.216,266.338,269.977,292.768,285.494,262.613,285.725,279.651,280.389,289.053
