 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
219,376.408,369.670,391.220,381.290,369.717,380.340,376.263,368.357,368.693,364.659,368.182,375.060,367.010,372.089,368.867
220,376.567,369.639,391.031,381.089,368.817,380.315,376.885,368.301,369.715,364.303,368.014,375.123,367.044,372.099,369.413
221,376.531,370.047,390.724,381.369,368.073,379.975,377.872,368.424,370.436,364.227,367.656,375.113,367.012,372.454,369.274
222,376.542,370.832,390.383,381.808,367.749,379.615,378.498,367.944,370.819,364.238,367.457,375.222,366.941,372.970,368.884
223,376.646,371.476,390.076,381.931,367.973,379.448,378.226,366.773,370.997,364.176,367.702,375.366,366.783,373.208,368.798
224,376.079,371.346,389.873,381.653,368.306,379.232,376.922,365.789,370.917,363.992,368.202,375.289,366.590,373.416,368.947
225,375.000,370.874,389.758,381.334,368.342,378.643,375.251,365.840,370.337,363.849,368.585,374.574,366.736,373.904,369.042
226,374.390,370.534,389.788,381.209,368.388,377.762,373.930,366.645,369.626,364.176,368.807,373.665,366.938,374.216,368.839
227,374.874,370.581,389.895,381.250,368.790,377.082,373.432,367.224,369.567,364.941,368.960,373.158,367.030,373.673,368.471
228,375.877,370.817,390.052,381.179,369.361,376.865,373.848,367.165,370.092,365.484,368.832,373.173,366.894,372.508,368.169
229,376.314,371.147,390.203,380.705,369.612,376.947,374.868,366.837,370.485,365.103,368.330,373.415,366.842,371.751,367.978
230,375.910,371.942,390.230,380.058,369.589,377.180,375.741,366.781,370.567,364.219,367.608,374.035,367.042,372.030,367.776
231,375.354,373.073,390.068,379.690,369.781,377.577,375.877,367.189,370.822,363.570,366.818,375.035,367.667,372.668,367.410
232,375.336,373.775,389.777,379.757,370.347,378.151,375.288,367.851,371.282,363.565,366.054,375.701,368.131,372.995,367.294
233,375.715,373.592,389.538,379.867,370.607,378.594,374.634,368.389,371.604,363.935,365.531,375.644,368.170,372.931,367.557
234,375.971,373.120,389.417,379.627,370.174,378.568,374.255,368.789,371.632,364.008,365.324,375.373,367.696,372.733,367.922
235,376.130,372.979,389.302,379.206,369.388,378.225,374.123,369.261,371.448,363.495,365.449,375.623,367.067,372.396,368.028
236,376.437,372.691,389.059,378.631,368.968,377.888,374.140,369.723,371.098,363.043,365.884,375.989,366.620,372.104,367.848
237,376.657,371.848,388.751,377.942,368.822,377.651,373.947,369.952,370.503,363.289,366.440,375.919,366.528,372.332,367.510
238,376.213,370.702,388.511,377.249,368.626,377.362,373.547,369.867,369.859,363.957,366.841,375.444,366.568,372.817,367.338
239,375.282,370.262,388.379,376.818,368.566,377.107,373.136,369.451,369.525,364.305,366.693,375.092,366.410,372.787,367.446
240,374.433,370.712,388.369,376.769,368.858,377.100,372.728,368.717,369.678,364.049,366.040,374.775,366.035,371.980,367.889
241,374.300,371.869,388.381,376.998,369.534,377.360,372.473,367.733,370.153,363.695,365.642,374.060,365.793,371.046,368.562
242,374.910,372.921,388.340,377.289,370.393,377.518,372.551,366.821,370.641,363.611,365.909,373.275,365.733,370.599,369.781
243,375.325,373.471,388.241,377.437,371.137,377.299,372.802,366.328,371.074,363.849,366.537,373.306,365.610,370.536,371.385
244,375.415,373.476,388.158,377.400,371.502,377.006,373.160,366.112,371.426,364.062,366.636,374.623,365.679,370.513,372.568
245,375.477,372.702,388.224,377.163,371.621,376.876,373.638,366.283,371.252,364.322,366.148,376.201,366.032,370.640,372.404
246,375.823,371.806,388.434,376.959,371.365,376.932,374.267,367.011,370.690,364.770,365.821,376.975,366.415,371.081,371.100
247,376.090,371.366,388.567,376.979,370.799,376.932,374.362,367.899,369.834,365.265,366.224,376.785,366.558,371.576,370.014
248,375.848,371.691,388.387,377.302,370.452,376.996,374.058,368.173,369.101,365.662,366.756,375.930,366.625,371.896,370.194
249,375.043,372.026,388.012,377.695,370.735,377.485,374.387,367.819,369.071,366.162,366.639,375.028,366.911,372.117,371.391
250,374.011,372.162,387.694,378.005,371.639,378.296,375.955,367.525,369.644,366.751,365.875,374.835,367.319,372.500,372.247
251,373.477,372.267,387.594,378.137,372.530,379.035,377.757,367.851,370.181,366.857,364.818,375.743,367.763,372.886,372.199
252,373.773,372.665,387.717,378.159,372.790,379.523,378.704,368.595,370.304,366.146,363.935,377.162,368.032,373.269,372.017
253,374.444,373.225,387.932,378.186,372.447,379.829,378.440,369.144,370.058,364.943,363.489,378.113,367.975,373.546,372.238
254,375.011,373.990,388.011,378.369,372.160,380.027,377.519,369.195,369.752,363.962,363.574,378.303,367.447,373.741,372.404
255,375.393,374.812,387.900,378.753,372.379,379.962,376.560,368.933,369.598,363.746,363.960,378.074,366.909,373.832,371.839
256,375.260,375.555,387.656,378.947,372.849,379.539,375.897,368.632,369.853,363.946,364.466,378.014,366.751,373.937,370.820
257,374.491,375.916,387.439,378.682,372.539,379.066,375.609,368.437,370.270,364.154,364.778,378.581,366.904,374.129,370.141
258,373.708,375.806,387.304,377.974,371.530,378.783,375.835,368.232,370.215,364.322,364.849,379.158,367.143,374.419,370.280
259,373.805,375.058,387.238,377.328,370.639,378.613,376.350,367.920,369.586,364.538,364.980,379.532,367.079,374.627,370.978
260,374.881,373.885,387.120,376.954,370.288,378.406,376.963,367.552,368.926,364.524,365.349,379.813,366.667,374.617,371.748
261,376.368,372.791,386.896,376.817,370.260,378.121,377.198,367.453,368.868,364.062,365.631,380.239,366.462,374.470,371.778
262,377.206,372.199,386.753,376.623,370.132,377.952,376.848,367.645,369.147,363.595,365.574,380.655,366.738,374.241,370.781
263,377.004,372.152,386.812,376.278,369.763,377.978,376.095,367.923,369.095,363.649,365.335,380.500,367.370,374.005,369.352
264,376.375,372.005,387.027,375.852,369.589,378.189,375.407,368.259,368.979,363.973,364.986,379.507,367.894,373.708,368.620
265,376.061,371.293,387.264,375.435,369.941,378.597,374.712,368.861,369.423,364.214,364.537,378.511,368.190,373.447,368.557
266,376.173,370.408,387.486,375.145,370.744,379.026,373.905,370.040,370.463,364.184,364.290,378.275,368.323,373.472,368.745
267,376.412,370.021,387.644,375.073,371.324,379.221,373.313,371.397,371.439,363.914,364.304,378.817,368.733,373.954,368.994
268,376.953,370.366,387.695,375.034,371.671,379.125,373.259,372.264,372.003,363.454,364.474,379.278,369.341,374.604,369.429
269,377.899,370.696,387.565,374.950,371.621,378.697,373.757,372.381,372.353,363.105,364.537,379.275,369.496,375.127,370.216
270,378.404,370.487,387.288,374.809,370.740,378.148,374.136,372.403,372.543,363.484,364.295,379.007,368.958,375.299,370.967
271,378.033,370.005,387.008,374.753,369.388,377.729,374.239,372.739,372.850,364.492,363.852,378.989,368.175,375.193,371.222
272,377.087,370.110,386.886,374.992,368.461,377.597,374.193,373.024,372.954,365.157,363.753,378.894,367.758,374.926,370.773
273,376.462,370.534,386.865,375.382,368.498,377.817,374.292,372.872,372.374,365.014,364.009,378.155,368.005,374.297,370.094
274,376.628,371.293,386.839,375.545,368.790,378.306,374.938,372.629,371.288,364.597,364.506,376.989,368.800,373.312,369.573
275,377.253,372.120,386.789,375.389,368.557,378.732,375.996,372.629,370.561,364.557,364.960,375.894,369.615,372.317,369.208
276,377.448,373.000,386.689,375.198,367.991,378.663,377.160,373.037,370.374,364.689,365.366,375.342,369.953,371.924,368.679
277,376.863,373.707,386.497,375.150,367.726,378.232,378.016,373.760,370.224,364.451,365.406,375.662,369.785,372.320,368.263
278,375.949,373.979,386.388,375.197,368.237,377.792,378.173,374.419,370.104,363.868,365.358,376.183,369.501,373.124,368.313
279,375.112,373.906,386.427,375.226,368.991,377.514,377.551,374.544,370.150,363.470,365.841,376.454,369.035,373.586,368.753
280,374.444,374.016,386.602,375.249,369.265,377.446,376.704,373.936,370.276,363.654,367.043,376.528,368.336,373.452,369.130
281,373.913,374.209,386.797,375.395,369.096,377.592,376.123,372.776,370.245,364.038,367.861,376.690,367.763,373.299,369.291
282,373.827,374.183,386.933,375.487,369.155,377.705,375.716,371.496,370.163,364.211,367.858,376.972,367.778,373.459,369.139
283,374.191,373.932,386.958,375.583,369.443,377.575,375.276,370.405,370.288,364.068,367.568,377.123,367.881,373.556,368.989
284,374.588,373.251,386.841,375.783,369.767,377.269,374.626,369.835,370.574,364.089,367.338,376.884,367.588,373.289,368.640
285,374.715,372.288,386.660,375.878,369.986,377.220,374.206,369.547,370.837,364.378,367.125,376.401,367.452,372.937,367.961
286,374.628,371.555,386.510,375.722,370.005,377.538,374.313,369.256,370.724,364.984,366.898,376.095,367.795,372.784,367.260
287,374.653,371.325,386.506,375.217,369.890,377.806,374.724,369.387,370.120,365.632,366.753,375.982,368.286,372.962,367.094
288,374.975,371.848,386.588,374.486,369.858,377.680,375.066,370.104,369.436,366.038,367.023,375.662,368.454,373.429,367.274
289,375.628,372.853,386.583,373.811,370.174,377.244,375.070,370.933,368.951,366.100,367.423,375.116,368.351,373.980,367.596
290,376.130,373.461,386.338,373.373,370.635,376.823,374.881,371.517,368.850,365.814,367.483,374.687,368.225,374.239,368.116
291,376.119,372.529,385.966,373.226,370.644,376.696,374.704,371.701,368.899,365.322,367.168,374.306,368.143,374.226,368.573
292,375.487,370.544,385.682,373.229,370.174,376.963,374.123,371.784,368.893,364.743,366.938,373.856,368.173,374.373,368.643
293,375.025,369.681,385.665,373.327,369.877,377.410,372.835,371.885,368.994,364.432,367.236,373.581,368.343,374.662,368.199
294,375.206,370.822,385.821,373.580,370.205,377.589,371.416,371.621,369.362,364.349,367.759,373.838,368.731,374.840,367.748
295,375.874,372.639,385.958,373.869,370.571,377.315,370.811,371.115,369.730,364.368,367.793,374.542,369.454,374.777,367.812
296,376.495,373.387,385.932,374.018,370.329,376.722,371.173,370.696,369.558,364.408,367.466,375.042,369.896,374.444,368.421
297,376.617,372.880,385.947,373.969,369.680,376.150,372.407,370.811,368.920,364.500,367.443,375.208,369.541,373.741,369.042
298,376.007,372.120,386.371,373.800,369.406,375.764,374.185,371.155,368.528,364.378,368.037,375.257,368.637,372.919,369.097
299,374.884,372.115,387.432,373.591,369.772,375.690,375.646,371.512,368.810,363.824,368.730,374.996,367.822,372.398,368.634
300,374.058,373.042,389.207,373.605,370.219,375.796,375.794,371.640,369.663,363.014,369.094,374.447,367.430,372.211,368.188
301,373.953,374.016,391.635,373.902,370.306,375.705,374.852,371.560,370.773,362.424,369.028,373.968,367.281,371.977,368.039
302,374.401,374.414,394.286,374.038,369.918,375.423,373.897,371.325,371.491,362.211,368.500,374.046,367.131,371.845,368.161
303,374.993,374.068,396.526,373.957,369.475,375.142,373.494,371.048,371.525,362.268,367.435,374.243,367.156,371.906,368.230
304,375.386,373.230,398.051,373.850,369.105,375.003,373.395,370.835,371.098,362.411,366.151,374.049,367.506,372.299,367.848
305,375.664,372.183,398.897,373.846,368.543,374.807,373.539,370.627,370.874,362.722,365.264,373.500,367.630,372.898,367.283
306,375.801,371.492,399.306,373.899,367.799,374.702,373.811,370.205,370.767,363.205,365.233,373.261,367.148,373.431,367.042
307,375.650,371.665,399.504,373.988,367.434,374.893,374.008,369.581,370.521,363.895,365.812,373.778,366.514,373.195,367.391
308,374.877,372.592,399.546,374.163,367.753,375.181,373.918,368.867,370.074,364.478,366.327,374.599,366.281,371.934,367.900
309,374.043,373.948,399.434,374.559,368.457,375.327,373.428,368.205,369.877,364.754,366.205,374.831,366.410,370.388,368.443
310,373.986,375.037,399.226,375.023,369.274,375.435,372.988,367.717,370.190,364.605,365.665,374.011,366.427,369.487,369.119
311,374.884,375.136,398.948,375.330,369.735,375.669,372.728,367.544,370.687,364.103,364.983,372.887,366.358,369.510,369.922
312,375.823,374.168,398.564,375.273,369.489,375.861,372.572,367.389,371.138,363.522,364.364,372.246,366.580,369.904,370.000
313,376.170,372.812,398.200,375.003,368.744,375.935,372.173,367.125,371.663,363.159,363.906,372.563,366.923,370.201,369.147
314,376.004,371.665,398.071,374.777,367.872,375.969,371.481,366.928,372.160,363.024,363.659,373.303,367.180,370.365,368.172
315,375.578,371.131,397.994,374.794,367.671,376.030,371.012,366.912,372.276,362.865,363.679,373.412,367.183,370.406,367.704
316,375.051,371.073,397.706,375.014,368.105,375.840,371.272,366.971,371.739,362.741,363.858,372.722,366.817,370.553,367.488
317,374.574,370.921,397.281,375.255,368.849,375.160,372.107,367.077,370.724,362.741,364.213,372.250,366.412,370.701,367.446
318,374.249,370.974,396.937,375.420,369.721,374.246,372.951,367.048,369.893,362.757,364.653,372.532,366.343,370.574,367.712
319,373.697,371.319,396.689,375.573,370.297,373.762,373.292,367.299,369.617,362.870,365.148,372.905,366.575,370.162,368.150
320,372.798,372.068,396.441,375.928,369.872,373.860,373.177,368.000,369.712,363.159,365.574,372.944,366.936,369.919,368.366
321,372.101,373.084,396.435,376.301,368.767,374.403,372.770,368.659,369.819,363.505,365.741,373.046,367.007,370.129,368.388
322,372.462,373.969,397.337,376.392,367.945,375.346,372.218,368.744,369.758,363.614,365.364,373.623,366.857,371.096,368.546
323,374.332,374.529,400.256,376.185,368.174,377.001,371.753,369.037,370.113,363.816,364.520,375.204,367.022,372.962,369.199
324,377.574,375.314,406.265,376.513,369.137,379.709,371.959,370.533,371.172,364.395,363.545,378.630,368.148,375.305,370.244
325,381.567,377.456,415.002,378.081,370.621,383.351,373.206,373.272,372.923,365.219,362.665,383.451,370.109,377.411,371.011
326,385.693,380.958,424.429,380.469,372.420,387.265,375.136,376.264,374.991,366.086,361.767,388.028,372.247,379.038,371.382
327,389.440,384.476,432.772,382.646,374.324,390.921,377.078,378.573,377.166,366.908,360.966,391.401,373.936,380.733,371.357
328,392.440,387.634,439.738,384.255,375.854,394.354,378.667,380.085,379.080,367.757,360.690,393.908,375.430,382.855,371.114
329,394.715,390.675,445.570,385.803,376.790,397.898,379.984,381.336,380.288,368.689,360.915,396.451,377.047,385.145,370.909
330,396.639,393.419,450.306,387.701,377.247,401.399,381.440,382.968,380.479,369.686,361.321,399.134,378.909,386.985,370.831
331,398.310,395.639,454.028,390.031,377.804,404.611,383.099,385.133,380.393,370.754,361.474,401.799,380.462,388.206,370.601
332,399.397,397.429,456.997,392.501,378.553,407.486,385.029,387.179,380.752,371.641,361.696,404.176,381.402,388.964,370.033
333,399.726,398.723,459.380,394.673,379.205,409.983,387.000,388.491,381.561,372.241,361.830,406.004,381.583,389.673,369.213
334,399.805,399.560,461.003,396.472,379.699,411.927,388.621,389.131,381.804,372.530,361.875,407.099,381.464,390.345,368.510
335,400.404,400.309,461.939,398.177,380.379,413.278,390.206,389.533,381.337,372.514,361.952,407.574,381.472,390.827,368.366
336,401.949,400.796,462.705,400.014,381.338,414.268,392.012,390.093,380.859,372.692,362.477,408.239,381.748,391.315,368.684
337,404.170,400.869,463.510,401.933,382.502,415.122,393.588,390.797,380.871,373.516,363.486,409.148,381.867,392.132,369.230
338,406.350,400.712,464.132,403.832,383.626,415.909,394.605,391.469,381.607,374.968,364.778,409.363,381.659,393.383,369.859
339,407.953,400.565,464.289,405.495,384.694,416.578,395.218,392.515,382.831,376.257,365.974,408.211,381.195,394.614,370.615
340,409.047,400.387,463.970,406.748,385.731,416.881,395.704,393.605,383.957,376.903,366.938,406.648,380.706,395.579,371.368
341,409.607,399.806,463.560,407.429,387.078,416.667,395.959,394.312,384.451,377.162,367.730,405.989,380.279,396.299,372.125
342,409.874,399.073,463.470,407.577,388.361,415.971,396.082,394.397,384.316,377.249,367.912,406.648,379.926,396.797,372.776
343,409.841,398.194,464.145,407.693,389.041,415.145,395.687,393.899,384.021,376.941,367.159,408.366,379.709,397.018,373.352
344,409.751,397.157,466.039,408.531,388.913,414.789,395.107,392.827,383.684,376.232,366.091,410.292,379.691,397.061,373.958
345,410.177,396.571,468.882,410.272,388.251,415.407,394.370,391.293,383.512,375.916,365.506,411.468,379.721,397.228,374.476
346,411.289,397.162,471.622,411.982,387.260,416.702,393.658,389.605,383.736,376.386,365.514,411.718,379.509,397.307,374.316
347,412.751,398.864,473.425,413.206,386.539,418.084,393.173,388.040,384.129,377.476,365.668,411.778,378.891,397.013,373.687
348,414.170,400.058,474.195,414.510,386.516,419.385,393.560,386.792,384.442,378.546,365.955,412.246,378.121,396.317,373.452
349,415.069,400.204,474.056,416.571,386.785,420.855,394.885,386.144,384.816,379.627,366.463,413.183,377.659,395.843,373.881
350,415.635,399.681,473.156,419.049,386.726,422.720,396.325,386.056,385.199,380.662,366.983,413.905,377.632,395.959,374.460
351,415.538,398.937,471.825,421.034,386.196,424.909,397.066,386.024,385.460,381.557,367.494,413.722,377.746,396.548,374.781
352,414.495,398.147,470.306,421.997,385.776,426.954,396.901,385.763,385.629,381.997,368.219,412.690,377.810,396.865,374.767
353,413.058,397.503,468.688,422.098,385.840,428.464,396.267,385.123,385.969,382.151,369.236,411.525,377.988,396.129,374.601
354,411.834,396.953,466.863,421.820,386.215,429.399,395.786,384.005,386.546,382.027,370.057,410.708,378.333,394.404,374.798
355,410.884,396.099,464.826,421.450,386.607,429.953,395.955,382.749,387.123,381.546,370.236,410.116,378.484,392.500,375.454
356,409.542,394.524,462.628,421.052,386.370,430.336,396.634,381.957,387.429,380.595,369.949,409.285,378.119,391.099,376.235
357,407.607,392.780,460.351,420.377,385.393,430.485,397.584,381.795,387.252,379.232,369.741,408.092,377.333,390.122,376.795
358,405.755,391.707,458.101,419.247,384.023,430.245,397.864,381.776,386.546,378.227,369.784,406.905,376.395,389.596,376.845
359,404.675,391.246,456.030,417.974,383.333,429.621,397.588,381.360,385.472,377.846,369.509,406.384,375.395,389.409,376.266
360,404.043,391.105,454.008,417.069,383.361,428.679,396.955,380.272,384.018,377.549,368.784,406.423,374.605,389.233,375.346
361,403.458,391.110,451.865,416.559,383.689,427.410,396.481,378.821,382.242,376.778,368.341,406.757,374.449,388.744,374.681
362,402.570,390.932,449.816,416.053,383.589,425.911,396.263,377.661,380.782,375.846,368.477,407.190,374.538,387.668,374.352
363,401.635,389.895,448.268,415.009,382.735,424.387,396.593,377.253,380.264,374.973,368.605,407.549,374.672,386.373,374.213
