 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1786,460.102,495.035,465.421,460.078,448.608,446.556,458.745,444.572,449.196,448.361,447.906,447.453
1787,460.266,494.706,465.994,459.801,447.705,446.472,458.774,444.364,449.113,449.254,447.502,448.447
1788,459.667,494.333,466.055,460.059,446.437,446.521,458.861,444.297,448.704,449.928,447.307,449.624
1789,458.845,493.870,465.887,460.465,445.358,446.482,458.898,444.063,448.404,450.131,447.451,450.680
1790,458.534,493.321,465.996,460.493,445.250,446.627,458.735,443.773,448.757,449.884,447.633,450.905
1791,458.923,492.822,466.637,460.017,446.002,447.493,458.306,443.665,449.402,449.594,447.592,450.263
1792,459.661,492.526,467.015,459.182,446.716,448.901,457.732,443.565,449.515,449.233,447.232,449.322
1793,460.346,492.302,466.714,458.395,446.779,450.063,457.345,443.394,448.821,448.716,446.777,448.666
1794,460.546,491.925,466.133,458.073,446.200,450.243,457.105,443.309,447.655,447.997,446.564,448.411
1795,460.260,491.458,466.284,458.283,445.493,449.359,456.871,443.539,446.774,447.475,446.957,448.642
1796,459.785,491.137,467.117,458.482,445.291,448.264,456.888,444.123,446.440,447.522,447.597,448.947
1797,459.463,491.069,467.690,458.291,445.626,447.658,457.050,444.866,446.838,448.215,448.221,448.888
1798,459.536,491.077,467.357,457.952,446.011,447.335,456.982,445.703,447.806,448.970,448.425,448.855
1799,459.628,491.035,466.744,457.627,445.878,446.757,456.679,446.405,448.983,449.328,448.324,449.133
1800,459.321,490.836,466.712,457.003,445.358,445.820,456.920,446.286,449.945,449.454,448.227,449.541
1801,458.876,490.351,467.147,456.112,444.950,445.250,457.962,445.000,450.721,449.725,448.382,449.459
1802,458.588,489.524,467.212,455.042,444.966,445.211,459.232,443.201,451.602,449.767,448.363,449.399
1803,458.472,488.649,466.504,454.207,445.455,445.634,459.986,442.048,452.834,449.036,447.738,449.896
1804,458.333,488.078,465.032,453.359,446.182,446.482,460.102,442.134,453.772,447.481,447.000,450.701
1805,458.129,487.750,463.256,452.342,446.462,447.401,459.989,443.167,453.696,445.702,446.657,451.133
1806,457.721,487.545,461.853,451.639,445.959,447.729,460.020,444.613,452.768,444.260,446.785,450.997
1807,457.038,487.488,461.312,451.395,444.881,447.504,460.021,445.814,451.991,443.290,446.974,450.675
1808,456.552,487.612,461.423,451.504,443.764,447.366,459.835,446.342,451.845,443.039,446.895,450.334
1809,456.860,487.745,462.182,451.588,442.946,447.405,459.679,446.164,452.017,443.457,446.807,450.151
1810,457.938,487.684,463.382,451.616,442.468,447.736,459.595,445.584,451.711,444.263,446.966,450.420
1811,459.536,487.428,464.445,451.434,442.059,448.296,459.380,445.119,450.713,444.761,447.384,451.030
1812,461.018,487.092,464.846,450.997,441.703,448.408,459.056,445.019,449.511,444.382,447.459,451.207
1813,462.049,486.865,464.592,450.501,441.568,447.581,458.844,445.123,448.745,443.513,446.687,450.648
1814,462.317,486.838,464.325,450.356,441.745,446.415,458.495,445.126,448.753,442.967,445.455,450.018
1815,461.723,486.907,464.032,450.605,441.849,446.095,457.742,444.885,449.272,442.913,444.642,449.790
1816,460.242,486.879,463.472,451.020,441.565,446.729,456.747,444.468,449.953,442.794,444.517,449.660
1817,458.417,486.846,462.498,451.143,440.995,447.472,455.933,443.974,450.628,442.463,444.966,449.488
1818,457.308,486.847,461.464,451.179,440.723,447.261,455.558,443.747,451.091,442.215,445.839,449.272
1819,457.386,486.806,460.771,451.445,441.095,446.514,455.477,443.773,450.991,442.027,446.676,449.044
1820,457.987,486.659,460.562,452.036,441.944,446.176,455.456,443.762,450.528,441.722,446.994,448.385
1821,458.299,486.573,460.756,452.602,442.777,446.468,455.394,443.368,449.900,441.364,446.968,447.462
1822,458.193,486.619,460.929,452.787,443.304,446.651,455.229,443.030,449.213,441.206,446.940,446.828
1823,457.916,486.683,460.887,452.387,443.428,446.039,454.868,443.071,448.440,441.376,447.039,446.828
1824,457.974,486.403,460.624,451.339,443.394,445.049,454.183,443.636,447.832,441.719,446.991,447.148
1825,458.466,485.817,460.303,449.538,443.216,444.201,453.155,444.234,447.417,442.096,446.856,447.145
1826,459.018,484.983,460.024,447.224,442.757,443.461,452.062,444.862,447.034,442.227,446.921,446.893
1827,459.142,484.176,459.692,445.664,442.047,442.782,451.114,445.372,446.868,442.081,447.232,446.876
1828,458.616,483.713,459.367,445.482,441.453,442.838,450.568,445.405,446.985,441.830,447.429,446.876
1829,457.847,483.669,459.220,446.583,441.227,444.035,450.567,444.888,447.017,441.603,447.161,446.379
1830,457.373,483.883,459.231,448.011,441.178,445.736,450.968,444.502,446.577,441.113,446.547,445.544
1831,457.124,484.113,459.370,448.922,441.106,446.715,451.311,444.758,445.777,440.516,445.983,445.012
1832,456.842,484.315,459.376,449.118,441.079,446.669,451.426,445.048,445.264,440.057,445.513,445.062
1833,456.530,484.510,459.165,448.807,441.045,446.204,451.342,444.599,445.583,439.639,444.871,445.571
1834,456.537,484.645,458.966,448.412,440.905,446.116,451.015,443.680,446.572,439.048,444.180,446.071
1835,456.519,484.745,458.754,448.468,440.788,446.366,450.421,443.138,447.389,438.510,443.912,446.420
1836,456.251,484.931,458.583,449.056,440.574,446.486,449.685,443.230,447.304,438.328,444.275,446.642
1837,456.060,485.345,458.361,449.518,440.507,446.250,448.829,443.599,446.343,438.433,444.854,446.680
1838,456.361,485.697,458.103,449.555,440.802,445.915,448.041,443.870,445.100,438.343,445.249,446.101
1839,457.026,485.471,458.008,449.308,441.239,445.535,447.798,444.372,444.057,437.988,445.524,445.053
1840,457.709,484.609,458.070,449.101,441.124,444.732,448.052,445.097,443.585,437.782,445.678,444.000
1841,458.321,483.699,458.145,449.244,440.430,443.799,448.297,445.316,443.781,438.666,445.629,443.346
1842,458.441,483.510,458.190,449.678,439.833,443.401,448.012,444.784,444.253,440.373,445.547,443.210
1843,457.869,484.267,457.991,449.815,439.815,443.581,447.227,444.290,444.598,441.636,445.906,443.663
1844,456.872,485.833,457.549,449.406,439.887,444.183,446.333,444.565,444.868,441.934,447.067,444.488
1845,455.858,488.211,457.085,449.434,439.773,444.827,445.703,445.357,445.138,441.940,448.742,445.257
1846,455.197,491.609,456.942,450.639,439.863,444.746,445.586,445.747,445.357,442.391,450.326,445.970
1847,454.781,496.145,457.124,452.174,440.329,443.912,445.892,445.346,445.372,442.967,451.631,446.861
1848,454.337,501.399,457.549,453.199,440.718,443.342,446.417,444.483,445.238,443.287,453.120,447.704
1849,453.783,506.226,458.083,453.840,440.601,443.366,446.906,443.885,445.036,443.439,454.888,447.822
1850,453.279,509.547,458.370,454.613,440.329,443.796,447.086,443.770,444.711,443.845,456.303,447.183
1851,453.086,511.172,458.156,455.588,440.367,444.180,446.936,444.223,444.464,444.561,456.745,446.411
1852,453.346,511.666,457.492,456.171,440.917,444.373,446.824,444.903,444.687,445.176,456.356,446.423
1853,453.747,511.633,456.925,456.031,441.511,444.627,446.915,445.178,445.262,445.460,455.682,447.192
1854,453.829,511.410,456.829,455.569,441.505,444.764,447.041,444.688,445.449,445.313,455.174,448.210
1855,453.519,511.101,457.128,455.555,440.687,444.349,447.103,444.059,444.966,445.057,454.944,448.550
1856,453.086,510.813,457.246,456.006,439.523,443.588,447.282,444.045,444.121,444.893,454.850,448.151
1857,452.891,510.637,456.964,456.633,438.757,443.313,447.497,444.572,443.396,444.794,454.794,447.527
1858,453.007,510.556,456.690,456.941,438.597,443.665,447.583,445.372,443.021,444.657,454.991,446.965
1859,452.964,510.367,456.729,456.709,439.025,444.109,447.274,445.792,443.023,444.537,455.487,446.237
1860,452.678,509.949,456.754,456.207,439.543,443.891,446.626,445.888,443.472,444.627,456.129,445.479
1861,452.383,509.315,456.370,455.824,439.727,443.444,446.191,445.781,444.038,444.970,456.652,444.852
1862,452.488,508.524,455.874,455.272,439.653,443.560,446.267,445.312,444.166,445.122,456.994,444.645
1863,453.200,507.592,455.727,454.496,439.464,444.525,446.506,444.223,443.704,444.484,457.206,445.112
1864,454.230,506.520,455.842,453.849,439.232,445.401,446.502,442.613,443.257,443.328,457.180,446.207
1865,454.820,505.243,455.630,453.451,439.270,445.532,446.379,441.190,442.874,442.463,456.594,447.033
1866,454.831,503.971,455.032,452.919,439.770,445.113,446.194,440.528,442.498,442.460,455.391,447.086
1867,454.568,502.903,454.498,452.160,440.365,444.824,446.062,440.777,442.068,442.830,453.813,446.787
1868,454.281,502.138,454.336,451.644,440.568,444.866,445.920,441.439,441.708,442.806,452.406,446.713
1869,453.971,501.555,454.549,451.611,440.489,445.190,445.776,442.123,441.689,442.484,451.579,446.568
1870,453.710,501.064,455.051,451.465,440.705,445.771,445.782,442.625,441.934,442.391,451.457,446.062
1871,453.601,500.619,455.786,450.835,441.079,446.415,445.944,442.903,442.223,442.704,451.612,445.325
1872,453.716,500.300,456.571,449.992,441.036,446.775,445.792,442.673,442.260,443.143,451.719,444.325
1873,453.925,500.144,457.115,449.426,440.673,446.676,445.230,442.286,442.292,443.158,451.468,443.299
1874,453.998,499.995,457.425,449.535,440.230,446.109,444.650,442.732,442.385,442.376,450.951,442.627
1875,453.814,499.658,457.575,450.193,440.131,445.514,444.367,443.840,442.181,441.218,450.425,442.636
1876,453.767,499.087,457.628,451.003,440.225,445.518,444.465,444.658,441.494,440.490,450.011,443.234
1877,453.834,498.333,457.378,451.647,440.270,446.268,445.062,444.569,440.800,440.448,449.687,444.107
1878,453.685,497.350,456.671,451.986,440.151,446.937,445.879,443.669,440.534,440.761,449.395,444.737
1879,453.281,496.102,455.893,452.123,439.788,446.750,446.444,443.071,440.889,440.854,449.307,444.636
1880,452.971,495.070,455.553,451.860,439.421,445.842,446.389,443.372,441.445,441.072,449.410,444.263
1881,452.914,494.555,455.602,451.297,439.002,445.063,445.900,444.052,441.823,441.872,449.339,444.370
1882,452.920,494.356,455.669,450.627,438.610,444.697,445.265,444.164,441.811,442.791,449.069,444.944
1883,453.273,494.167,455.927,450.095,438.257,444.556,444.548,443.747,441.609,443.090,448.794,445.172
1884,454.013,494.163,456.707,449.636,438.198,444.257,443.933,443.625,441.800,442.812,448.966,444.814
1885,455.271,495.135,457.754,449.356,438.588,444.014,443.938,444.751,442.413,442.552,449.521,444.550
1886,457.295,497.891,458.258,449.577,439.162,443.887,444.955,446.814,442.870,442.558,450.212,444.923
1887,460.126,502.593,457.932,450.457,439.572,443.951,446.479,448.740,442.783,442.561,451.049,445.287
1888,463.191,508.223,457.115,451.801,440.059,444.232,447.759,450.271,442.168,441.937,452.352,445.044
1889,465.825,513.287,455.940,453.445,441.056,444.553,448.552,451.844,441.634,440.860,454.090,444.346
1890,467.572,516.914,454.818,455.241,442.716,444.613,449.159,453.253,441.698,439.979,455.481,444.136
1891,468.470,519.142,454.256,457.025,444.516,444.356,449.882,454.126,442.319,439.412,456.155,444.754
1892,468.898,520.430,454.419,458.667,446.115,443.965,450.653,454.740,443.062,439.430,456.227,445.822
1893,469.639,521.072,454.592,460.050,447.354,443.324,451.191,455.416,443.711,440.161,455.805,446.710
1894,470.878,521.356,454.526,460.563,447.995,442.380,451.289,455.914,444.364,441.257,455.075,447.583
1895,472.104,521.399,454.282,459.908,448.050,441.803,451.361,455.967,445.134,442.236,454.142,449.186
1896,472.647,521.349,454.492,459.025,447.802,441.806,451.636,456.123,445.968,442.633,453.468,451.027
1897,472.490,521.221,455.094,458.420,447.827,442.165,451.729,456.554,446.864,442.570,453.099,452.009
1898,472.173,521.019,455.748,457.978,448.419,442.683,451.132,456.944,447.657,442.361,452.766,451.926
1899,472.038,520.828,456.425,457.518,449.198,443.239,450.020,456.922,448.145,442.463,452.212,451.216
1900,472.200,521.131,457.476,457.507,449.773,443.835,448.879,456.201,448.177,442.549,451.893,450.423
1901,472.459,522.596,459.102,458.409,450.268,444.870,448.100,454.784,447.809,442.179,452.084,450.107
1902,472.519,525.467,461.201,459.997,451.115,446.352,447.985,453.297,447.292,441.478,452.867,450.692
1903,472.275,528.954,463.541,461.412,452.286,447.782,448.380,452.591,446.817,440.887,453.708,452.047
1904,471.898,531.879,465.733,462.028,453.259,448.750,449.003,452.810,446.394,439.973,454.041,453.302
1905,471.430,533.726,467.504,461.776,453.948,449.493,449.264,453.810,446.253,438.543,453.547,453.873
1906,470.721,534.962,468.912,460.796,454.534,450.042,448.961,455.059,446.423,437.176,452.618,453.790
1907,469.876,536.357,469.720,459.734,455.065,450.391,448.305,455.747,446.645,436.961,451.788,453.500
1908,469.339,538.015,470.284,458.888,455.336,450.384,447.927,455.323,446.726,438.069,451.165,453.299
1909,469.293,539.464,470.765,458.370,455.538,450.102,447.886,454.045,446.762,439.773,450.828,453.222
1910,469.304,540.272,471.130,458.190,455.881,449.444,447.667,452.751,447.017,441.188,450.891,453.334
1911,468.995,540.359,471.365,458.541,456.245,448.863,447.247,452.108,447.638,441.540,451.146,453.080
1912,468.656,539.926,471.425,459.401,456.342,448.806,447.076,452.030,448.651,441.051,451.270,452.663
1913,468.668,539.097,471.124,460.479,456.435,449.130,447.376,451.833,449.787,440.427,451.122,452.467
1914,468.925,538.105,470.528,461.095,456.369,449.613,447.874,451.379,450.911,440.063,450.712,452.482
1915,469.005,537.073,469.833,461.221,455.804,450.215,448.391,450.948,452.102,439.961,450.335,452.290
1916,468.958,535.881,469.169,461.289,455.041,451.042,448.858,450.736,452.970,440.057,450.157,451.565
1917,468.927,534.404,468.637,461.406,454.363,451.704,449.027,450.465,452.889,440.499,449.970,450.553
1918,468.678,532.777,468.263,461.216,453.633,451.915,448.650,449.825,451.840,440.952,449.616,449.820
1919,467.827,531.337,467.914,460.353,452.836,451.317,447.958,448.781,450.494,441.415,449.487,449.607
1920,466.408,530.203,467.476,459.042,452.613,450.046,447.286,447.558,449.681,441.839,449.775,449.488
1921,464.867,529.023,467.013,458.154,453.327,449.130,446.865,446.502,449.715,442.397,450.088,449.257
1922,463.796,527.650,466.474,458.317,454.385,449.116,446.712,446.000,450.272,442.848,449.867,448.979
1923,463.446,526.291,465.998,459.073,454.507,449.176,446.879,445.985,450.860,443.173,449.208,448.769
1924,463.840,525.064,465.506,459.473,453.059,448.630,447.103,446.197,451.104,443.603,448.545,448.938
1925,464.738,523.852,464.882,459.048,450.896,447.972,447.038,446.435,450.843,443.973,448.034,449.609
1926,465.475,522.465,464.056,458.359,449.221,447.926,446.703,446.253,450.345,443.988,447.946,450.269
1927,465.426,521.004,463.241,457.863,448.507,448.306,446.412,445.524,449.987,443.487,448.227,450.432
1928,464.614,519.660,462.641,457.667,448.437,448.665,446.262,445.007,450.096,442.579,448.324,450.065
1929,463.585,518.468,462.305,457.588,448.775,448.739,446.377,445.483,450.391,441.558,447.955,449.465
1930,462.670,517.353,462.103,457.524,449.333,448.335,446.850,446.461,450.170,440.740,447.296,448.843
1931,461.909,516.209,461.797,456.947,449.881,447.746,447.232,447.030,449.432,440.257,446.912,448.476
1932,461.208,514.987,461.380,456.017,449.856,447.511,447.161,447.007,448.721,440.018,446.800,448.207
1933,460.714,513.828,461.233,455.468,449.128,447.768,446.677,446.874,448.557,440.009,446.599,447.494
1934,460.820,512.933,461.688,455.577,448.104,448.296,446.014,446.881,448.530,440.212,446.311,446.178
1935,461.302,512.378,462.669,455.888,447.151,448.803,445.415,446.654,448.126,440.746,446.457,444.654
1936,461.679,511.873,463.626,456.283,446.221,449.102,445.121,445.762,447.496,441.642,447.464,443.734
1937,461.738,511.091,463.805,456.877,445.543,449.176,444.912,444.517,446.966,442.600,448.770,443.896
1938,461.410,510.065,463.045,457.249,445.390,449.338,444.682,443.439,446.596,443.110,449.536,445.062
1939,460.583,509.079,461.665,456.717,445.782,449.630,444.556,442.662,446.519,442.818,449.547,446.538
1940,459.381,508.406,460.295,455.571,446.243,450.377,444.980,442.089,446.917,442.131,449.206,447.491
1941,458.470,508.077,459.045,454.443,446.473,451.482,446.179,442.037,447.734,441.627,449.045,447.420
1942,458.182,508.107,458.241,453.796,446.511,453.000,448.048,442.970,448.800,441.702,449.118,446.657
1943,458.350,508.457,458.083,453.888,446.554,454.278,449.723,444.736,449.862,442.233,448.925,446.154
1944,458.590,509.150,458.457,454.182,446.455,455.025,450.627,446.848,450.674,442.931,448.193,446.320
1945,458.787,510.032,458.861,454.017,446.034,455.331,450.961,448.989,451.226,443.430,447.339,446.828
1946,458.610,510.783,459.088,453.331,445.288,455.039,451.421,450.677,451.806,443.576,446.897,447.334
1947,458.086,511.372,459.250,452.289,444.543,454.472,452.394,451.773,452.332,443.504,447.015,447.654
1948,457.275,511.892,459.414,451.070,444.266,454.349,453.803,452.316,452.708,443.630,446.957,447.967
1949,456.512,512.125,459.622,450.118,444.946,455.151,455.192,452.260,452.866,443.830,446.479,448.556
1950,456.270,511.737,459.739,449.919,446.340,456.468,456.168,451.625,452.998,444.060,446.054,449.204
1951,456.723,510.832,459.891,450.546,447.820,457.739,456.730,451.112,453.247,445.000,446.455,449.713
1952,457.514,509.840,460.026,451.501,448.793,458.613,457.077,451.439,453.611,446.782,447.852,449.692
1953,458.044,509.004,460.111,452.241,449.014,459.299,457.117,452.468,453.991,448.370,449.770,449.104
1954,458.166,508.211,459.944,452.927,448.741,460.373,456.994,452.874,454.100,448.764,451.318,448.601
1955,458.383,507.251,459.541,453.714,448.595,461.813,457.212,451.963,453.768,448.651,452.157,448.728
1956,458.780,506.198,459.246,454.465,448.673,463.032,457.703,450.424,453.370,448.684,452.491,449.444
1957,459.078,505.168,459.297,454.692,448.700,463.352,458.092,449.249,453.060,448.890,452.781,449.976
1958,459.266,504.388,459.348,454.431,448.291,462.761,458.327,448.784,452.872,448.928,453.013,449.763
