 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
3145,393.844,374.485,384.904,380.739,394.052,384.232
3146,393.768,374.494,385.347,380.564,393.885,383.801
3147,393.443,374.563,385.646,380.422,393.688,383.338
3148,392.890,374.548,385.896,380.508,393.679,383.095
3149,392.452,374.413,386.022,380.618,393.735,382.994
3150,392.397,374.346,385.932,380.589,393.770,382.982
3151,392.708,374.416,385.869,380.377,393.709,382.988
3152,393.016,374.566,386.059,380.019,393.512,383.130
3153,393.082,374.504,386.609,379.374,393.298,383.279
3154,393.060,374.330,387.163,378.736,393.215,383.313
3155,393.189,374.322,387.239,378.559,393.187,383.265
3156,393.452,374.474,386.981,378.873,393.154,383.222
3157,393.550,374.493,386.768,379.365,393.098,383.230
3158,393.427,374.270,386.650,379.880,393.091,383.204
3159,393.264,373.893,386.607,380.302,393.204,383.101
3160,393.343,373.667,386.743,380.446,393.458,382.910
3161,393.520,373.660,387.153,380.419,393.527,382.736
3162,393.579,373.722,387.705,380.365,393.377,382.707
3163,393.560,373.820,388.152,380.377,393.238,382.867
3164,393.613,374.091,388.454,380.335,393.307,383.013
3165,393.793,374.593,388.567,380.160,393.432,382.950
3166,394.076,375.012,388.560,379.992,393.592,382.868
3167,394.346,374.966,388.560,379.993,393.624,382.877
3168,394.516,374.611,388.601,380.250,393.322,383.000
3169,394.544,374.264,388.704,380.626,392.844,383.071
3170,394.470,374.170,388.730,380.871,392.455,383.045
3171,394.249,374.190,388.671,380.925,392.231,383.020
3172,393.952,374.156,388.650,380.788,392.054,383.069
3173,393.660,374.079,388.608,380.594,391.970,383.123
3174,393.572,373.862,388.422,380.368,392.283,383.169
3175,393.763,373.540,388.228,380.260,392.991,383.172
3176,394.050,373.212,388.255,380.335,393.892,383.111
3177,394.161,373.088,388.384,380.425,394.635,383.081
3178,393.991,373.219,388.325,380.368,394.915,383.186
3179,393.791,373.458,388.208,380.106,394.764,383.312
3180,393.809,373.726,388.336,379.874,394.363,383.341
3181,394.091,373.988,388.694,379.906,393.944,383.142
3182,394.457,374.172,389.055,380.174,393.421,382.796
3183,394.676,374.238,389.260,380.478,392.957,382.621
3184,394.660,374.385,389.124,380.595,392.900,382.809
3185,394.482,374.646,388.891,380.438,393.333,383.257
3186,394.345,374.848,388.660,380.180,393.984,383.601
3187,394.290,374.827,388.478,380.013,394.492,383.576
3188,394.285,374.753,388.280,379.981,394.756,383.274
3189,394.291,374.798,387.977,379.928,394.661,383.043
3190,394.137,374.822,387.731,379.948,394.247,383.036
3191,393.788,374.531,387.719,380.252,393.680,383.143
3192,393.456,374.081,388.119,380.713,393.360,383.301
3193,393.429,373.801,388.811,381.071,393.385,383.480
3194,393.572,373.726,389.490,381.090,393.557,383.591
3195,393.635,373.840,389.612,380.893,393.689,383.418
3196,393.698,374.016,389.057,380.635,393.688,382.930
3197,393.832,374.265,388.266,380.427,393.384,382.407
3198,393.933,374.531,387.735,380.166,392.818,382.185
3199,393.879,374.654,387.495,379.873,392.267,382.303
3200,393.728,374.460,387.266,379.645,391.950,382.584
3201,393.544,374.097,387.038,379.763,391.980,382.907
3202,393.334,373.828,387.049,380.100,392.413,383.181
3203,393.016,373.702,387.508,380.418,393.116,383.304
3204,392.550,373.817,388.250,380.659,393.862,383.314
3205,392.052,373.997,388.862,380.802,394.229,383.348
3206,391.670,374.059,389.176,380.738,394.094,383.550
3207,391.676,374.094,389.269,380.663,393.696,383.909
3208,392.049,374.344,389.119,380.749,393.321,384.296
3209,392.724,374.717,388.736,380.974,393.028,384.551
3210,393.393,374.677,388.380,381.112,392.886,384.574
3211,393.696,374.375,388.221,381.148,392.977,384.361
3212,393.684,374.182,388.327,381.214,393.220,384.078
3213,393.521,374.200,388.678,381.401,393.393,383.861
3214,393.379,374.129,388.948,381.615,393.309,383.731
3215,393.306,373.868,388.639,381.505,392.919,383.636
3216,393.164,373.660,387.667,381.181,392.351,383.587
3217,392.986,373.614,386.743,380.928,392.049,383.546
3218,392.844,373.768,386.440,380.834,392.223,383.476
3219,393.020,373.911,386.784,380.766,392.707,383.516
3220,393.491,373.906,387.236,380.667,393.107,383.667
3221,394.008,373.724,387.428,380.770,393.325,383.805
3222,394.369,373.382,387.385,381.052,393.271,383.830
3223,394.523,373.026,387.422,381.076,393.079,383.875
3224,394.554,372.785,387.511,380.763,392.943,383.916
3225,394.535,372.873,387.552,380.458,392.888,383.862
3226,394.537,373.221,387.540,380.459,393.053,383.633
3227,394.503,373.610,387.587,380.541,393.443,383.364
3228,394.317,373.645,387.526,380.569,393.880,383.204
3229,394.016,373.363,387.361,380.683,394.090,383.172
3230,393.812,373.178,387.366,381.038,393.987,383.120
3231,393.724,373.263,387.623,381.409,393.788,382.919
3232,393.640,373.387,387.805,381.385,393.609,382.725
3233,393.569,373.455,387.867,380.888,393.365,382.562
3234,393.700,373.560,387.887,380.429,393.191,382.486
3235,394.005,373.615,387.969,380.399,393.207,382.673
3236,394.385,373.467,388.101,380.684,393.377,383.162
3237,394.742,373.351,388.224,380.845,393.345,383.790
3238,394.999,373.541,388.228,380.834,393.098,384.230
3239,395.156,374.046,388.075,380.748,392.939,384.298
3240,395.373,374.614,387.948,380.689,393.030,383.986
3241,395.535,374.858,388.038,380.582,393.328,383.407
3242,395.563,374.753,388.101,380.245,393.601,382.839
3243,395.394,374.443,387.937,379.969,393.730,382.431
3244,394.916,374.179,387.643,380.002,393.712,382.229
3245,394.457,373.947,387.515,380.488,393.556,382.084
3246,394.292,373.744,387.462,381.153,393.421,381.918
3247,394.518,373.594,387.310,381.587,393.401,381.732
3248,394.972,373.467,387.085,381.719,393.321,381.681
3249,395.431,373.478,386.803,381.613,393.124,381.944
3250,395.596,373.693,386.413,381.326,392.967,382.590
3251,395.351,373.955,386.061,380.948,393.075,383.197
3252,394.809,374.000,385.974,380.821,393.445,383.409
3253,394.266,373.782,386.189,381.061,393.706,383.334
3254,393.986,373.572,386.480,381.405,393.858,383.176
3255,394.078,373.541,386.831,381.409,394.090,383.048
3256,394.399,373.747,387.160,380.911,394.293,383.073
3257,394.529,374.230,387.579,380.249,394.182,383.285
3258,394.370,374.832,387.878,379.876,393.828,383.463
3259,394.111,375.236,387.657,379.757,393.690,383.336
3260,393.972,375.199,387.053,379.669,393.948,383.019
3261,393.965,374.734,386.596,379.493,394.233,382.938
3262,393.820,374.243,386.537,379.436,394.328,382.964
3263,393.635,373.944,386.553,379.677,394.276,382.921
3264,393.547,374.005,386.484,380.232,394.263,382.915
3265,393.622,374.192,386.455,380.911,394.287,383.007
3266,393.764,374.316,386.607,381.368,394.256,382.892
3267,393.838,374.345,386.754,381.623,394.220,382.478
3268,393.704,374.316,386.611,381.763,394.167,382.011
3269,393.489,374.243,386.294,381.853,393.871,381.886
3270,393.442,374.203,385.980,381.826,393.390,382.093
3271,393.554,374.131,385.837,381.770,393.010,382.435
3272,393.685,374.111,385.895,381.799,392.839,382.851
3273,393.680,374.037,386.137,381.863,392.686,383.275
3274,393.510,374.086,386.336,381.755,392.532,383.532
3275,393.194,374.396,386.327,381.417,392.581,383.578
3276,392.848,374.776,386.298,380.986,392.882,383.418
3277,392.655,374.904,386.383,380.673,393.139,383.237
3278,392.705,374.525,386.469,380.502,393.046,383.141
3279,392.933,373.908,386.518,380.377,392.731,383.112
3280,393.213,373.419,386.501,380.198,392.572,383.156
3281,393.422,373.397,386.585,380.093,392.680,383.272
3282,393.453,373.733,386.749,380.209,392.876,383.392
3283,393.218,374.055,386.818,380.638,393.046,383.370
3284,392.893,374.118,386.545,381.032,393.111,383.297
3285,392.824,374.052,386.112,381.002,393.151,383.370
3286,392.898,374.170,385.887,380.579,393.312,383.543
3287,392.960,374.340,386.077,380.166,393.636,383.664
3288,393.079,374.286,386.508,380.025,394.147,383.615
3289,393.199,374.014,386.822,380.237,394.738,383.447
3290,393.087,373.941,386.866,380.696,395.282,383.230
3291,392.523,374.186,386.934,381.369,395.635,383.075
3292,391.748,374.471,387.228,382.007,395.499,383.183
3293,391.327,374.411,387.489,382.389,394.966,383.560
3294,391.475,374.103,387.570,382.263,394.349,383.875
3295,391.793,373.961,387.363,381.821,393.989,383.832
3296,392.018,374.029,387.079,381.439,393.919,383.591
3297,392.132,374.227,386.747,381.183,394.005,383.492
3298,392.087,374.415,386.406,380.972,394.073,383.550
3299,391.927,374.606,386.064,380.875,394.020,383.733
3300,391.700,374.796,385.820,381.018,393.964,383.882
3301,391.802,374.726,385.475,381.251,394.025,383.890
3302,392.287,374.363,385.097,381.256,394.249,383.844
3303,392.874,374.035,385.005,380.778,394.413,383.673
3304,392.977,374.061,385.317,379.968,394.418,383.411
3305,392.531,374.213,385.824,379.255,394.238,383.149
3306,391.979,374.342,386.149,378.956,394.088,383.090
3307,391.656,374.560,386.400,379.222,394.077,383.202
3308,391.557,374.865,386.719,379.819,394.351,383.344
3309,391.540,375.156,386.891,380.172,394.711,383.595
3310,391.674,375.344,386.723,380.099,394.855,383.833
3311,391.785,375.406,386.316,379.960,394.663,383.835
3312,391.534,375.265,385.822,379.981,394.277,383.568
3313,391.047,374.948,385.437,380.026,393.874,383.207
3314,390.730,374.633,385.173,379.817,393.599,382.890
3315,390.909,374.411,385.197,379.456,393.459,382.764
3316,391.453,374.431,385.579,379.230,393.389,382.766
3317,391.963,374.725,386.127,379.288,393.312,382.840
3318,392.280,375.030,386.422,379.565,393.307,382.812
3319,392.375,375.063,386.074,379.886,393.325,382.685
3320,392.267,374.699,385.346,380.174,393.430,382.756
3321,392.180,374.203,384.739,380.343,393.490,383.232
3322,392.184,373.818,384.489,380.316,393.401,383.784
3323,392.190,373.647,384.587,380.084,393.069,384.019
3324,392.084,373.691,384.777,379.936,392.651,383.961
3325,391.834,373.771,384.888,380.179,392.319,383.898
3326,391.574,373.808,385.026,380.708,392.170,384.034
3327,391.403,373.914,385.301,381.060,392.179,384.311
3328,391.302,374.139,385.660,381.048,392.312,384.615
3329,391.144,374.530,385.751,380.779,392.238,384.816
3330,390.889,374.831,385.578,380.524,391.912,384.793
3331,390.589,374.900,385.403,380.412,391.495,384.612
3332,390.302,374.883,385.514,380.544,391.257,384.458
3333,390.112,374.967,385.728,380.800,391.456,384.312
3334,390.147,375.009,385.831,380.975,392.014,384.195
3335,390.262,375.010,385.732,381.016,392.527,384.253
3336,390.300,374.999,385.561,381.053,392.755,384.466
3337,390.365,374.836,385.526,381.077,392.762,384.742
3338,390.684,374.470,385.492,380.880,392.788,384.957
3339,391.203,374.152,385.419,380.362,392.904,385.074
3340,391.511,373.990,385.469,379.825,392.984,385.041
3341,391.594,373.960,385.758,379.422,392.848,384.827
3342,391.471,373.862,386.068,379.322,392.549,384.439
3343,391.304,373.793,386.025,379.466,392.263,384.074
3344,391.230,373.918,385.630,379.653,392.046,383.796
3345,391.361,374.298,385.403,379.600,391.911,383.688
3346,391.583,374.844,385.630,379.302,391.910,383.822
3347,391.589,375.243,386.090,378.987,391.950,384.137
3348,391.495,375.336,386.447,378.799,391.862,384.439
3349,391.238,375.158,386.515,378.726,391.639,384.635
3350,390.848,374.807,386.227,378.887,391.477,384.721
3351,390.519,374.488,385.839,379.210,391.420,384.673
3352,390.451,374.212,385.633,379.477,391.446,384.399
3353,390.476,373.998,385.751,379.399,391.402,384.081
3354,390.640,374.016,385.996,379.114,391.417,383.910
3355,390.960,374.284,385.962,379.001,391.517,383.986
3356,391.428,374.756,385.672,379.169,391.452,384.129
3357,391.489,375.043,385.393,379.431,391.180,384.225
3358,391.203,374.929,385.031,379.663,390.754,384.275
3359,390.872,374.577,384.605,379.910,390.529,384.362
3360,390.796,374.285,384.322,380.168,390.476,384.427
3361,390.748,374.181,384.413,380.399,390.504,384.439
3362,390.467,374.208,384.798,380.379,390.525,384.337
3363,390.045,374.280,385.134,380.162,390.586,384.267
3364,389.773,374.409,385.328,379.956,390.725,384.312
3365,389.753,374.379,385.511,379.900,391.061,384.456
3366,389.788,374.280,385.787,379.987,391.365,384.644
3367,389.763,374.289,386.105,379.956,391.443,384.831
3368,389.698,374.535,386.441,379.805,391.256,385.013
3369,389.656,374.813,386.673,379.760,391.047,385.116
3370,389.659,374.931,386.641,380.025,391.177,385.030
3371,389.698,374.915,386.339,380.458,391.697,384.854
3372,389.691,374.796,385.985,380.585,392.153,384.878
3373,389.598,374.752,385.732,380.304,392.252,385.121
3374,389.548,374.901,385.694,380.019,392.079,385.379
3375,389.684,375.249,385.768,380.017,391.863,385.448
3376,389.825,375.545,385.941,380.189,391.731,385.654
3377,389.839,375.690,386.223,380.239,391.620,386.054
3378,389.714,375.804,386.474,380.106,391.540,386.424
3379,389.568,376.072,386.505,379.898,391.522,386.386
3380,389.733,376.265,386.445,379.683,391.460,385.858
3381,390.203,376.179,386.541,379.641,391.332,385.207
3382,390.639,375.720,386.816,379.743,391.116,384.863
3383,390.770,375.150,387.197,379.804,390.923,384.839
3384,390.673,374.749,387.510,379.690,390.862,384.806
3385,390.554,374.529,387.597,379.730,391.001,384.710
3386,390.428,374.341,387.514,380.115,391.147,384.558
3387,390.270,374.193,387.327,380.635,391.264,384.583
3388,389.996,374.190,387.074,380.971,391.332,384.833
3389,389.668,374.469,386.749,381.022,391.464,385.159
3390,389.549,374.830,386.533,380.944,391.471,385.185
3391,389.860,375.072,386.754,380.828,391.147,384.780
3392,390.389,375.223,387.530,380.721,390.659,384.358
3393,390.783,375.313,388.373,380.440,390.561,384.247
3394,391.031,375.282,388.717,380.029,390.976,384.390
3395,391.213,374.952,388.365,379.772,391.359,384.421
3396,391.219,374.623,387.827,379.864,391.168,384.388
3397,391.011,374.617,387.493,380.255,390.547,384.465
3398,390.710,374.933,387.533,380.577,390.012,384.650
3399,390.581,375.276,387.712,380.748,389.826,384.777
3400,390.458,375.428,387.736,380.905,390.008,384.808
3401,390.116,375.408,387.572,381.250,390.417,384.861
3402,389.681,375.427,387.373,381.554,390.782,384.771
3403,389.531,375.482,387.257,381.690,390.702,384.511
3404,389.738,375.278,387.077,381.630,390.116,384.298
3405,390.132,374.751,386.887,381.340,389.361,384.397
3406,390.358,374.261,386.971,380.951,388.784,384.695
3407,390.394,374.157,387.413,380.724,388.532,384.883
3408,390.336,374.281,387.777,380.788,388.572,384.948
3409,390.392,374.394,387.661,380.958,388.829,385.035
3410,390.525,374.587,387.359,381.129,389.051,385.165
3411,390.484,374.875,387.359,381.246,389.199,384.993
3412,390.170,375.082,387.686,381.406,389.364,384.666
3413,389.933,374.975,388.055,381.506,389.606,384.549
3414,389.953,374.803,388.449,381.696,390.000,384.775
3415,390.198,374.652,388.887,381.948,390.334,385.197
3416,390.540,374.376,389.389,382.114,390.340,385.601
3417,390.786,374.001,389.848,381.939,390.093,385.809
3418,390.967,373.836,389.996,381.619,389.828,385.666
3419,391.021,373.932,389.788,381.401,389.780,385.258
3420,390.936,374.038,389.463,381.447,389.772,384.965
3421,390.732,374.005,389.094,381.436,389.685,385.132
3422,390.453,374.055,388.742,381.220,389.518,385.538
3423,390.276,374.383,388.295,381.028,389.577,385.667
3424,390.135,374.854,388.051,381.232,389.941,385.457
3425,389.865,375.016,388.202,381.675,390.392,385.021
3426,389.576,374.787,388.633,381.942,390.629,384.596
3427,389.461,374.376,388.880,381.720,390.460,384.224
3428,389.557,374.026,388.851,381.234,390.072,384.090
3429,389.801,373.757,388.727,380.921,389.778,384.287
3430,390.048,373.633,388.617,380.895,389.703,384.620
3431,390.116,373.586,388.441,381.101,389.767,384.877
3432,389.933,373.655,388.154,381.347,389.928,385.004
3433,389.758,373.903,387.893,381.387,390.385,384.957
3434,389.781,374.273,387.831,381.174,390.945,384.713
3435,389.859,374.654,387.889,381.118,391.234,384.373
3436,389.858,374.952,387.817,381.490,391.005,384.178
3437,389.741,375.129,387.669,382.055,390.633,384.174
3438,389.552,375.124,387.631,382.444,390.503,384.188
3439,389.290,374.919,387.622,382.471,390.606,384.139
3440,389.353,374.624,387.678,382.156,390.676,384.147
3441,389.965,374.348,387.736,381.778,390.463,384.233
3442,390.664,374.060,387.914,381.474,390.127,384.310
3443,391.044,373.616,388.320,381.400,389.820,384.239
3444,390.914,373.168,388.878,381.636,389.737,384.247
3445,390.747,372.861,389.439,382.118,389.879,384.399
3446,390.793,372.888,389.807,382.529,390.076,384.542
3447,390.922,373.159,390.101,382.583,390.147,384.519
3448,390.893,373.419,390.358,382.214,390.179,384.327
3449,390.632,373.517,390.470,381.663,390.269,384.063
3450,390.229,373.510,390.351,381.222,390.478,383.739
3451,389.997,373.479,390.168,380.971,390.581,383.444
3452,390.011,373.471,390.143,380.799,390.507,383.461
3453,390.283,373.476,390.411,380.730,390.493,383.825
3454,390.528,373.439,390.694,380.695,390.698,384.292
3455,390.552,373.509,390.743,380.679,390.852,384.518
3456,390.540,373.838,390.525,380.778,390.758,384.341
3457,390.798,374.251,390.316,380.994,390.634,383.937
3458,391.280,374.592,390.217,381.153,390.796,383.578
3459,391.549,374.919,390.072,381.227,391.222,383.362
3460,391.564,375.073,389.739,381.317,391.729,383.214
3461,391.469,374.994,389.456,381.525,391.974,382.934
