 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
1614,426.996,440.832,406.223,412.732,412.823,439.987
1615,427.099,440.755,406.481,413.000,412.970,439.976
1616,427.312,440.859,406.759,413.448,413.189,440.103
1617,427.548,441.042,406.847,413.796,413.266,440.216
1618,427.482,441.207,406.661,414.012,413.084,440.078
1619,426.904,441.363,406.531,414.224,412.799,439.797
1620,425.994,441.462,406.606,414.654,412.660,439.485
1621,425.366,441.568,406.884,415.179,412.593,439.036
1622,425.338,441.835,407.137,415.604,412.513,438.491
1623,425.739,442.178,407.285,415.736,412.514,438.099
1624,426.228,442.505,407.248,415.561,412.708,437.886
1625,426.689,442.755,407.002,415.169,413.157,437.789
1626,426.987,442.940,406.599,414.739,413.666,437.699
1627,427.132,443.065,406.332,414.459,413.965,437.603
1628,427.298,443.085,406.125,414.482,413.948,437.379
1629,427.573,442.888,406.061,414.730,413.582,437.004
1630,427.761,442.603,406.193,415.094,412.962,436.629
1631,427.647,442.468,406.485,415.451,412.328,436.492
1632,427.379,442.567,406.694,415.492,411.871,436.525
1633,427.438,442.771,406.568,415.272,411.565,436.623
1634,428.101,442.728,406.221,415.138,411.656,436.729
1635,428.929,442.150,405.933,415.251,412.001,436.741
1636,429.354,441.404,405.882,415.365,412.314,436.516
1637,429.189,441.091,406.022,415.240,412.456,436.319
1638,428.768,441.410,406.323,415.022,412.572,436.412
1639,428.555,441.984,406.712,414.859,412.638,436.805
1640,428.564,442.396,407.123,414.978,412.590,437.275
1641,428.654,442.577,407.245,415.290,412.623,437.755
1642,428.708,442.622,407.001,415.507,412.754,438.152
1643,428.698,442.630,406.653,415.247,412.766,438.301
1644,428.820,442.547,406.494,414.831,412.660,438.208
1645,429.001,442.351,406.416,414.635,412.593,438.068
1646,429.064,441.950,406.165,414.980,412.680,438.078
1647,429.123,441.623,405.867,415.520,412.867,438.252
1648,429.277,441.506,405.805,415.828,413.082,438.534
1649,429.404,441.481,406.071,415.633,413.371,438.910
1650,429.319,441.436,406.377,415.112,413.746,439.393
1651,429.217,441.329,406.630,414.730,414.037,439.879
1652,429.306,441.223,407.018,414.548,414.094,440.176
1653,429.720,441.222,407.590,414.546,413.724,440.048
1654,430.188,441.279,408.026,414.552,413.082,439.766
1655,430.474,441.209,408.110,414.464,412.462,439.646
1656,430.611,440.915,407.893,414.320,412.203,439.715
1657,430.616,440.840,407.688,414.264,412.399,439.821
1658,430.557,441.199,407.737,414.485,412.809,439.846
1659,430.523,441.647,407.870,414.878,413.232,439.843
1660,430.649,441.945,407.990,415.193,413.498,439.856
1661,430.819,442.227,408.026,415.333,413.475,439.913
1662,430.749,442.702,408.134,415.430,413.383,439.949
1663,430.368,443.219,408.384,415.512,413.498,439.925
1664,429.810,443.557,408.507,415.455,413.817,439.672
1665,429.480,443.481,408.167,415.201,414.041,439.480
1666,429.505,442.849,407.391,414.653,413.909,439.649
1667,429.822,441.991,406.535,413.954,413.484,440.109
1668,430.196,441.145,406.049,413.306,413.165,440.430
1669,430.548,440.626,406.201,412.952,413.267,440.493
1670,430.859,440.676,406.998,413.038,413.846,440.443
1671,431.064,441.276,408.022,413.257,414.513,440.447
1672,431.121,442.089,408.908,413.348,414.855,440.580
1673,430.999,442.875,409.363,413.492,414.751,440.797
1674,430.942,443.268,409.329,413.720,414.404,441.050
1675,431.049,443.047,408.824,413.818,414.198,441.216
1676,431.261,442.665,408.254,413.697,414.243,441.284
1677,431.423,442.953,407.906,413.557,414.254,441.277
1678,431.215,443.836,407.810,413.623,413.978,441.233
1679,430.688,444.567,407.764,413.949,413.627,441.208
1680,430.152,444.676,407.749,414.481,413.547,441.102
1681,429.875,444.342,407.802,414.893,413.738,440.777
1682,430.069,444.066,407.920,414.870,413.882,440.282
1683,430.558,444.245,408.042,414.577,413.930,439.664
1684,430.916,444.623,407.983,414.444,413.819,439.264
1685,431.139,444.699,407.680,414.570,413.633,439.239
1686,431.199,444.386,407.212,414.814,413.465,439.359
1687,431.161,444.138,406.909,414.730,413.382,439.432
1688,430.990,444.117,406.904,414.473,413.428,439.556
1689,430.676,444.108,407.020,414.219,413.418,439.938
1690,430.086,443.902,406.945,414.078,413.240,440.360
1691,429.480,443.502,406.578,413.955,413.261,440.612
1692,429.317,443.109,406.201,414.020,413.706,440.696
1693,429.669,442.924,406.096,414.187,414.355,440.688
1694,430.106,442.953,406.339,414.332,414.583,440.536
1695,430.373,443.167,406.719,414.311,414.167,440.255
1696,430.505,443.587,406.901,414.220,413.484,439.949
1697,430.666,444.178,406.871,414.224,413.107,439.698
1698,431.146,444.704,406.698,414.342,413.083,439.458
1699,431.888,445.020,406.593,414.499,413.124,439.165
1700,432.315,445.266,406.715,414.611,412.966,438.939
1701,432.243,445.355,406.922,414.448,412.821,439.004
1702,431.999,445.095,406.957,413.755,412.862,439.302
1703,431.899,444.540,406.827,412.876,413.042,439.600
1704,431.908,443.898,406.660,412.247,413.249,439.612
1705,431.861,443.538,406.611,412.072,413.507,439.432
1706,431.846,443.449,406.640,412.332,413.800,439.353
1707,431.853,443.545,406.653,412.780,413.951,439.551
1708,431.890,443.699,406.501,413.100,413.793,439.911
1709,431.889,443.968,406.347,413.169,413.523,440.226
1710,431.718,444.360,406.291,413.119,413.274,440.311
1711,431.547,444.498,406.394,413.060,413.099,440.044
1712,431.620,444.230,406.438,413.198,412.879,439.634
1713,432.038,443.717,406.454,413.626,412.505,439.629
1714,432.504,443.331,406.561,414.149,412.112,439.938
1715,432.790,443.240,406.591,414.537,411.879,440.272
1716,433.062,443.216,406.284,414.699,411.856,440.335
1717,433.351,443.040,405.862,414.574,412.090,440.285
1718,433.553,442.924,405.718,414.344,412.619,440.148
1719,433.510,442.988,406.077,414.127,413.186,439.907
1720,433.200,443.296,406.607,413.993,413.554,439.679
1721,432.742,443.571,406.995,414.048,413.632,439.504
1722,432.320,443.688,407.134,414.158,413.740,439.252
1723,432.372,443.859,407.188,414.439,414.022,438.935
1724,432.985,444.046,407.124,414.817,414.370,438.620
1725,433.626,444.016,406.803,415.123,414.639,438.494
1726,433.834,443.632,406.387,415.001,414.811,438.706
1727,433.722,443.217,406.114,414.578,414.661,439.057
1728,433.839,443.029,406.126,414.238,414.076,439.101
1729,434.340,442.963,406.288,414.090,413.286,438.924
1730,434.995,442.748,406.375,414.116,412.844,438.866
1731,435.492,442.308,406.378,414.277,413.035,439.021
1732,435.591,441.965,406.408,414.571,413.456,439.099
1733,435.356,442.033,406.420,414.642,413.686,438.899
1734,435.050,442.301,406.334,414.153,413.725,438.501
1735,435.016,442.272,406.390,413.161,413.675,437.897
1736,435.268,441.958,406.758,412.258,413.569,437.074
1737,435.583,441.722,407.246,412.016,413.329,436.211
1738,435.809,441.742,407.493,412.359,413.221,435.576
1739,435.748,441.714,407.442,413.029,413.442,435.327
1740,435.437,441.502,407.379,413.597,413.819,435.459
1741,435.038,441.380,407.442,413.633,413.946,435.791
1742,434.748,441.518,407.521,413.332,413.815,436.187
1743,434.578,441.911,407.488,413.191,413.522,436.388
1744,434.516,442.117,407.310,413.344,413.325,436.244
1745,434.549,441.940,407.120,413.628,413.178,435.726
1746,434.631,441.685,407.118,413.806,413.142,435.297
1747,434.689,441.672,407.387,413.944,413.357,434.995
1748,434.707,441.974,407.681,414.150,413.797,434.754
1749,434.683,442.338,407.843,414.469,414.153,434.524
1750,434.567,442.606,408.013,414.768,414.303,434.377
1751,434.319,442.787,408.209,414.650,414.250,434.323
1752,434.162,443.098,408.403,414.124,414.144,434.274
1753,434.034,443.537,408.541,413.557,414.192,434.358
1754,433.777,443.965,408.399,413.284,414.415,434.724
1755,433.316,444.163,408.083,413.195,414.573,435.280
1756,432.980,444.109,407.684,413.204,414.470,435.809
1757,432.981,443.911,407.353,413.335,414.365,436.126
1758,433.403,443.753,407.089,413.536,414.546,436.107
1759,433.938,443.727,406.974,413.664,414.761,435.818
1760,434.096,443.866,406.962,413.891,414.766,435.389
1761,433.942,444.114,406.831,414.022,414.623,434.977
1762,433.717,444.150,406.749,413.818,414.680,434.719
1763,433.542,443.932,406.917,413.318,415.117,434.764
1764,433.326,443.763,407.252,412.884,415.685,435.180
1765,433.016,443.902,407.382,412.824,415.970,435.679
1766,432.756,444.171,407.199,413.097,415.960,436.155
1767,432.612,444.294,406.966,413.469,415.689,436.575
1768,432.617,444.180,406.932,413.675,415.209,436.875
1769,432.807,443.973,407.017,413.768,414.766,436.939
1770,433.076,443.803,407.031,413.907,414.403,436.870
1771,433.366,443.635,406.941,413.952,414.472,436.750
1772,433.448,443.401,406.801,413.948,414.906,436.555
1773,433.325,443.249,406.787,413.877,415.234,436.260
1774,433.225,443.101,406.878,413.701,415.099,436.111
1775,433.287,442.902,407.019,413.340,414.621,436.168
1776,433.617,442.550,407.078,413.003,414.394,436.239
1777,434.076,442.217,407.174,412.790,414.578,436.419
1778,434.368,442.220,407.384,412.668,414.876,436.848
1779,434.257,442.624,407.714,412.780,414.950,437.299
1780,433.747,443.019,407.961,413.023,414.969,437.373
1781,433.261,443.118,408.122,413.190,415.131,437.184
1782,433.184,442.970,408.275,413.220,415.254,436.928
1783,433.441,442.816,408.377,413.340,415.078,436.709
1784,433.719,442.823,408.238,413.682,414.751,436.491
1785,433.751,442.987,407.816,413.988,414.453,436.203
1786,433.657,443.259,407.426,414.148,414.387,435.933
1787,433.668,443.350,407.298,414.107,414.418,435.771
1788,433.786,443.193,407.378,413.878,414.647,435.761
1789,433.962,442.745,407.480,413.641,415.008,435.921
1790,434.179,442.191,407.505,413.751,415.167,436.407
1791,434.427,441.645,407.451,414.104,414.820,437.195
1792,434.655,441.217,407.500,414.279,414.103,437.892
1793,434.749,441.062,407.833,414.210,413.464,438.138
1794,434.584,441.173,408.248,414.157,413.357,438.021
1795,434.150,441.193,408.386,414.346,413.704,437.868
1796,433.429,440.911,408.064,414.717,414.127,437.741
1797,432.641,440.659,407.568,415.044,414.269,437.668
1798,432.210,440.881,407.213,415.094,414.107,437.614
1799,432.217,441.499,407.057,414.857,413.840,437.596
1800,432.543,441.970,407.017,414.411,413.556,437.433
1801,432.759,441.977,406.985,413.937,413.424,437.111
1802,432.924,441.735,407.028,413.609,413.745,436.588
1803,433.156,441.499,407.179,413.536,414.315,436.196
1804,433.327,441.400,407.440,413.607,414.756,436.206
1805,433.292,441.371,407.744,413.564,414.901,436.441
1806,433.078,441.365,407.932,413.374,414.999,436.555
1807,432.868,441.200,408.045,413.224,415.202,436.641
1808,432.911,440.955,408.060,413.305,415.462,437.100
1809,433.161,440.800,407.891,413.563,415.522,437.716
1810,433.462,440.987,407.659,414.015,415.127,438.126
1811,433.591,441.531,407.567,414.291,414.362,438.167
1812,433.553,442.176,407.755,414.111,413.654,438.127
1813,433.587,442.561,408.057,413.373,413.321,438.131
1814,433.709,442.406,408.230,412.593,413.243,437.978
1815,433.882,441.826,408.199,412.298,413.195,437.707
1816,434.088,441.187,408.217,412.406,413.207,437.543
1817,434.314,440.734,408.390,412.546,413.444,437.742
1818,434.373,440.675,408.367,412.646,413.956,438.434
1819,434.220,441.042,407.992,412.783,414.700,439.258
1820,433.801,441.469,407.515,412.735,415.251,439.779
1821,433.360,441.787,407.345,412.329,415.393,439.742
1822,432.982,442.118,407.537,411.850,415.264,439.511
1823,432.741,442.358,407.873,411.780,415.024,439.523
1824,432.715,442.383,408.275,412.344,414.764,439.815
1825,433.033,442.243,408.707,412.990,414.519,439.985
1826,433.625,442.135,409.182,413.223,414.435,439.850
1827,434.185,442.047,409.465,413.280,414.379,439.611
1828,434.482,442.016,409.355,413.519,414.202,439.499
1829,434.463,442.092,408.941,413.773,414.002,439.476
1830,434.275,442.114,408.448,413.690,413.856,439.303
1831,434.014,441.953,408.046,413.493,413.678,439.122
1832,433.878,441.721,407.748,413.495,413.239,438.870
1833,433.931,441.486,407.577,413.678,412.665,438.490
1834,433.984,441.365,407.571,413.735,412.340,438.118
1835,433.795,441.505,407.625,413.708,412.504,437.945
1836,433.451,441.712,407.365,413.650,413.016,437.869
1837,433.083,441.773,406.850,413.673,413.602,437.837
1838,432.882,441.622,406.305,413.738,414.018,437.636
1839,433.076,441.550,406.051,414.018,414.278,437.274
1840,433.621,441.666,406.101,414.363,414.439,436.789
1841,434.288,441.871,406.522,414.693,414.516,436.309
1842,434.855,442.161,407.127,414.923,414.337,436.014
1843,435.134,442.712,407.615,415.156,413.835,435.951
1844,435.212,443.551,407.826,415.475,413.167,436.013
1845,435.176,444.465,407.797,416.049,412.688,436.147
1846,435.227,445.119,407.644,416.757,412.554,436.377
1847,435.325,445.142,407.439,417.433,412.790,436.858
1848,435.477,444.724,407.306,417.836,413.218,437.512
1849,435.685,444.407,407.320,417.939,413.666,438.070
1850,435.827,444.272,407.401,417.865,414.117,438.353
1851,435.868,444.003,407.447,417.616,414.404,438.508
1852,435.921,443.515,407.439,417.109,414.441,438.687
1853,435.958,443.095,407.464,416.421,414.401,438.710
1854,436.105,442.996,407.452,416.102,414.398,438.504
1855,436.383,443.217,407.508,416.223,414.517,438.293
1856,436.795,443.452,407.545,416.518,414.784,438.406
1857,437.099,443.692,407.565,416.624,415.151,438.684
1858,437.261,444.134,407.545,416.609,415.457,438.841
1859,437.510,444.646,407.464,416.615,415.627,438.936
1860,437.817,444.839,407.330,416.381,415.730,439.218
1861,437.971,444.620,407.274,416.227,415.674,439.542
1862,437.918,444.249,407.502,416.322,415.238,439.613
1863,437.773,443.883,407.848,416.714,414.513,439.452
1864,437.628,443.705,408.049,417.265,413.881,439.302
1865,437.591,443.633,408.083,417.675,413.706,439.450
1866,437.661,443.558,408.104,417.780,414.032,439.740
1867,437.642,443.355,408.155,417.537,414.472,440.035
1868,437.404,442.973,408.165,417.086,414.594,440.207
1869,437.123,442.609,408.245,416.675,414.410,440.257
1870,437.249,442.423,408.324,416.413,413.998,440.309
1871,437.822,442.502,408.257,416.225,413.495,440.276
1872,438.349,442.849,408.003,415.709,413.198,440.101
1873,438.515,443.272,407.744,415.067,413.258,439.936
1874,438.587,443.737,407.652,414.858,413.520,439.976
1875,438.888,444.165,407.628,415.387,413.650,440.259
1876,439.544,444.463,407.711,415.958,413.719,440.562
1877,440.200,444.486,407.640,416.085,413.927,440.754
1878,440.569,444.486,407.514,415.848,414.148,440.731
1879,440.736,444.695,407.665,415.653,414.431,440.660
1880,440.676,444.915,408.271,415.686,414.888,440.645
1881,440.390,444.711,409.169,415.906,415.397,440.506
1882,439.974,444.132,409.796,416.164,415.653,440.268
1883,439.637,443.646,409.943,416.261,415.538,440.145
1884,439.603,443.568,409.701,415.978,415.124,440.316
1885,439.941,443.699,409.302,415.410,414.828,440.576
1886,440.292,443.809,408.816,414.947,414.772,440.703
1887,440.433,444.016,408.432,414.865,414.731,440.540
1888,440.361,444.607,408.266,415.149,414.549,440.062
1889,440.306,445.289,408.247,415.493,414.510,439.361
1890,440.290,445.649,408.368,415.775,414.820,438.716
1891,440.358,445.565,408.543,415.892,415.127,438.413
1892,440.378,445.397,408.612,415.761,415.088,438.484
1893,440.264,445.191,408.486,415.642,414.793,438.661
1894,439.967,444.794,408.274,415.888,414.675,438.545
1895,439.380,444.342,408.212,416.372,414.792,438.109
1896,438.634,444.092,408.309,416.719,414.870,437.821
1897,438.185,444.036,408.348,416.566,414.928,437.776
1898,438.107,444.088,408.221,416.079,415.174,437.715
1899,438.122,444.311,408.094,415.724,415.417,437.485
1900,438.097,444.542,408.088,415.727,415.589,437.507
1901,438.118,444.584,408.127,415.930,415.613,437.938
1902,438.382,444.256,408.155,416.098,415.572,438.736
1903,438.912,443.705,408.218,416.067,415.264,439.612
1904,439.461,443.109,408.305,415.866,414.772,440.104
1905,439.695,442.776,408.339,415.448,414.407,439.976
1906,439.525,442.753,408.291,414.982,414.345,439.453
1907,439.301,443.033,408.256,414.548,414.304,438.922
1908,439.278,443.430,408.361,414.231,414.230,438.674
1909,439.343,443.835,408.473,414.161,414.155,438.657
1910,439.326,444.285,408.481,414.320,414.114,438.826
1911,439.116,444.869,408.332,414.836,414.159,439.016
1912,438.946,445.430,408.010,415.604,414.227,439.001
1913,439.067,445.814,407.531,416.366,414.237,438.846
1914,439.503,446.063,407.158,416.724,414.106,438.652
1915,439.957,446.193,407.056,416.516,413.863,438.503
1916,440.320,446.265,407.188,416.068,413.899,438.281
1917,440.485,446.329,407.271,415.637,414.368,437.944
1918,440.456,446.465,407.158,415.350,414.885,437.681
1919,440.332,446.547,407.029,415.068,415.044,437.623
1920,440.243,446.357,407.085,414.728,414.915,437.575
1921,440.277,445.869,407.220,414.422,414.667,437.306
1922,440.324,445.360,407.203,414.449,414.383,437.059
1923,440.273,445.138,406.939,414.734,414.238,436.895
1924,440.171,445.153,406.567,415.079,414.269,436.619
1925,440.198,444.961,406.187,415.064,414.460,436.238
1926,440.404,444.511,405.971,414.671,414.493,436.100
1927,440.603,444.142,405.977,414.265,414.174,436.272
1928,440.579,444.201,406.198,414.234,413.621,436.401
1929,440.408,444.560,406.672,414.365,413.089,436.238
1930,440.316,444.932,407.217,414.313,412.595,435.897
