 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
3816,528.532,531.912,501.965,513.344,505.561,510.085,500.033,496.506,529.187,513.885,515.118,508.007,509.743,496.451,501.786,513.547,500.377
3817,528.992,531.890,501.944,513.255,505.528,509.751,500.547,495.780,527.972,513.645,514.818,507.091,510.567,497.042,502.152,513.260,500.332
3818,529.114,531.986,501.993,513.393,505.292,509.648,500.947,494.772,526.448,513.706,514.729,506.742,510.879,497.093,502.103,512.803,499.770
3819,528.967,532.086,502.319,513.636,504.930,509.834,501.105,493.991,525.312,513.672,514.826,507.078,510.143,496.760,501.701,512.709,499.023
3820,528.861,532.207,502.632,513.704,504.695,510.172,501.343,493.776,524.719,513.113,514.994,507.644,508.683,496.328,501.460,513.091,498.818
3821,528.885,532.317,502.607,513.549,504.879,510.170,501.695,494.152,524.209,512.266,515.033,507.931,507.375,496.328,501.638,513.587,499.129
3822,528.885,532.293,502.340,513.228,505.329,509.653,501.727,494.829,523.627,511.781,514.561,507.633,506.860,496.701,501.958,513.758,499.393
3823,528.702,532.024,502.218,512.886,505.618,509.000,501.309,495.316,523.332,511.972,513.561,506.853,506.874,497.029,502.228,513.539,499.387
3824,528.462,531.733,502.189,512.806,505.577,508.619,500.809,495.407,523.333,512.562,512.369,506.102,506.835,496.804,502.324,513.116,499.383
3825,528.271,531.514,501.947,512.932,505.469,508.576,500.617,495.017,523.268,512.985,511.422,505.996,506.663,496.331,502.290,512.585,499.648
3826,528.186,531.267,501.144,513.056,505.292,508.667,500.726,494.424,522.714,512.960,511.188,506.341,506.523,496.152,501.795,512.404,499.826
3827,528.276,531.000,499.968,513.090,504.814,508.854,500.903,494.117,521.980,512.651,511.638,506.541,506.305,496.593,500.837,512.961,499.703
3828,528.507,530.917,499.161,513.050,504.026,509.074,500.955,494.383,521.719,512.377,512.294,506.543,506.002,497.328,499.857,513.927,499.357
3829,528.772,530.989,499.270,512.920,503.237,509.275,500.769,495.022,522.078,512.094,512.470,506.492,505.898,498.020,499.261,514.451,499.166
3830,528.752,531.001,499.846,512.625,502.688,509.225,500.397,495.512,522.419,511.728,511.996,506.735,505.976,498.387,499.094,514.433,499.074
3831,528.190,530.880,500.228,512.247,502.496,508.706,499.754,495.655,522.529,511.519,511.269,507.067,506.194,498.316,499.333,514.404,498.920
3832,527.153,530.468,500.428,511.894,502.634,507.997,498.979,495.554,522.719,511.917,510.756,506.982,506.501,498.066,499.757,514.770,498.559
3833,526.183,529.808,500.832,511.583,502.903,507.471,498.271,495.464,522.988,512.719,510.501,506.396,507.061,497.755,500.016,515.270,498.148
3834,525.702,529.188,501.389,511.416,502.921,507.534,497.831,495.231,522.815,513.274,510.366,505.606,507.748,497.324,499.844,515.522,497.688
3835,525.794,528.992,501.944,511.399,502.787,507.728,497.673,495.061,522.047,513.268,510.302,505.062,507.797,496.694,499.518,515.461,497.318
3836,526.136,529.112,502.361,511.536,502.741,507.675,497.694,495.145,521.298,512.862,510.364,504.521,507.019,496.252,499.446,515.018,497.250
3837,526.507,529.189,502.568,511.561,502.904,507.661,497.681,495.183,521.092,512.536,510.426,503.895,505.998,496.422,499.770,514.167,497.627
3838,527.000,528.905,502.803,511.357,502.954,507.995,497.726,494.806,521.330,512.508,510.474,503.586,505.293,496.880,500.121,513.049,498.160
3839,527.920,528.534,503.421,510.976,502.840,508.423,498.100,494.026,521.631,512.528,510.776,503.766,504.891,497.056,500.391,512.236,498.670
3840,529.379,528.269,504.263,510.445,502.858,508.535,498.890,493.308,521.728,512.345,511.476,504.100,504.627,496.951,500.634,512.211,499.215
3841,531.190,528.006,504.516,509.976,503.333,508.407,499.786,492.813,521.495,511.989,512.079,504.470,504.472,496.654,501.011,512.807,499.891
3842,532.930,527.639,503.733,509.873,504.112,508.572,500.595,492.585,521.078,511.698,512.317,504.902,504.225,496.358,501.301,513.266,500.471
3843,534.296,527.348,502.772,510.214,504.882,509.039,501.147,492.701,520.743,511.477,512.282,505.281,503.855,496.127,501.330,513.374,500.654
3844,535.009,527.302,502.386,510.662,505.528,509.498,501.384,493.257,520.468,511.070,512.611,505.521,503.617,496.162,500.828,513.431,500.510
3845,535.226,527.468,502.726,510.765,505.825,509.812,501.219,493.963,519.920,510.768,513.190,505.566,503.959,496.659,499.830,513.604,500.268
3846,535.295,527.656,503.277,510.577,505.741,509.897,500.678,494.490,519.315,510.864,513.663,505.236,504.838,497.167,498.859,513.868,500.182
3847,535.236,527.803,503.488,510.460,505.364,509.939,500.308,494.578,519.257,511.264,513.859,504.405,505.542,497.326,498.565,514.266,500.381
3848,534.855,527.836,503.323,510.410,504.847,510.048,500.531,494.009,519.726,511.398,513.704,503.412,505.383,497.147,498.790,514.787,500.518
3849,534.106,527.754,503.088,509.882,504.513,510.138,501.075,493.044,519.969,511.255,513.340,502.677,504.458,496.956,499.002,515.295,500.531
3850,533.356,527.441,503.154,508.994,504.438,510.031,501.571,492.380,519.716,511.187,512.965,502.214,503.584,496.836,498.757,515.329,500.570
3851,532.842,527.095,503.625,508.375,504.509,509.725,501.866,492.363,519.361,511.189,512.696,502.051,503.070,496.618,498.121,514.823,500.742
3852,532.693,527.069,504.014,508.367,504.555,509.436,502.113,492.631,519.047,511.043,512.429,502.151,503.022,495.971,497.435,514.026,500.783
3853,532.690,527.445,503.818,508.630,504.430,509.304,502.389,492.842,518.526,510.662,512.176,502.343,503.208,495.005,497.154,513.402,500.615
3854,532.672,527.990,502.803,508.741,504.125,509.362,502.668,492.934,518.037,510.409,512.031,502.457,503.320,494.316,497.281,513.337,500.424
3855,532.387,528.510,501.407,508.443,503.792,509.384,502.842,493.075,518.017,510.504,511.867,502.550,503.034,494.324,497.719,513.931,500.379
3856,531.908,528.902,500.042,507.781,503.610,509.354,502.796,493.417,518.642,510.660,511.720,502.922,502.061,494.407,498.522,514.734,500.463
3857,531.448,529.100,499.533,507.068,503.528,509.376,502.388,493.921,519.474,510.574,511.619,503.490,500.964,493.944,499.482,515.370,500.424
3858,531.267,529.005,499.751,506.669,503.447,509.365,501.908,494.211,520.099,510.223,511.565,503.846,500.489,493.154,500.203,515.837,500.207
3859,531.159,528.542,500.298,506.486,503.208,509.141,501.759,494.110,520.729,509.877,511.503,503.822,500.683,492.483,500.355,516.159,499.967
3860,530.966,527.877,500.909,506.443,503.083,508.695,501.825,493.839,521.581,509.715,511.580,503.394,501.031,492.260,499.908,516.329,499.818
3861,530.967,527.425,501.530,506.622,502.930,508.159,501.486,493.483,522.361,509.647,511.961,503.058,501.356,492.478,499.121,516.291,499.574
3862,531.360,527.286,502.098,507.184,502.439,507.635,500.721,493.057,522.815,509.526,512.267,502.822,501.838,492.625,498.449,516.116,499.107
3863,531.980,527.380,502.453,507.794,501.928,507.016,499.888,492.844,522.968,509.491,512.273,502.726,502.421,492.277,498.444,515.900,498.633
3864,532.276,527.467,502.782,507.939,501.985,506.556,499.265,492.958,523.090,509.685,511.882,502.791,502.961,491.586,498.971,516.026,498.285
3865,531.970,527.480,503.404,507.595,502.579,506.633,499.057,493.200,523.292,510.177,511.122,503.042,503.378,491.422,499.556,516.429,498.193
3866,531.215,527.599,504.428,507.190,503.226,507.174,499.163,493.369,523.518,510.540,510.195,503.541,503.545,491.900,499.714,516.827,498.307
3867,530.393,527.976,505.312,507.096,503.353,508.116,499.673,493.648,523.995,510.551,509.725,504.196,503.354,492.336,499.542,517.071,498.494
3868,529.930,528.365,505.751,507.070,503.329,509.373,500.582,494.057,524.988,510.357,509.892,504.670,502.811,492.201,499.246,517.142,498.732
3869,529.760,528.469,505.488,506.844,503.421,510.535,501.399,494.451,526.183,510.132,510.251,504.927,502.174,491.792,499.020,517.358,499.170
3870,529.727,528.307,505.004,506.624,503.866,510.990,501.719,494.659,527.003,509.813,510.449,505.087,501.780,491.703,498.719,517.762,499.770
3871,529.560,527.975,505.021,506.686,504.612,510.551,501.786,494.583,527.350,509.247,510.487,505.227,501.787,491.850,498.259,517.955,500.375
3872,529.257,527.660,505.474,507.091,505.392,510.011,502.097,494.347,527.407,508.536,510.489,505.089,502.184,491.875,497.871,517.575,500.750
3873,528.998,527.745,505.905,507.750,505.759,510.138,502.560,494.191,527.425,508.123,510.387,504.503,502.770,491.615,497.688,516.955,500.863
3874,528.936,528.468,505.898,508.366,505.695,511.056,502.826,494.428,527.619,508.330,510.180,503.757,503.351,491.221,497.772,516.490,501.068
3875,528.844,529.471,505.523,508.692,505.502,512.130,502.922,494.905,527.873,508.979,510.186,503.588,503.801,490.951,497.864,516.272,501.617
3876,528.793,530.004,505.067,508.727,505.489,512.875,503.131,495.248,528.112,509.700,510.250,503.889,504.213,490.939,497.725,515.941,502.219
3877,529.006,530.054,504.867,508.640,505.665,512.950,503.633,495.317,528.309,510.370,510.166,504.058,504.499,490.723,497.290,515.281,502.818
3878,529.346,530.179,505.161,508.466,505.721,512.564,504.244,495.207,528.635,510.649,509.977,503.815,504.743,489.853,496.795,514.492,503.299
3879,529.192,530.624,505.737,508.138,505.528,512.055,504.573,495.017,528.930,510.411,509.961,503.294,504.850,488.620,496.393,514.161,503.428
3880,528.480,531.229,506.088,507.930,505.379,511.650,504.410,494.582,528.884,509.826,510.077,502.762,504.712,488.147,496.199,514.323,503.465
3881,527.688,531.808,506.102,508.108,505.399,511.342,504.070,493.916,528.388,509.349,510.186,502.563,504.162,488.686,496.266,514.557,503.705
3882,527.300,532.376,505.877,508.765,505.614,511.039,504.198,493.530,527.662,509.377,510.395,502.846,503.688,489.493,496.730,514.415,504.180
3883,527.268,532.769,505.298,509.425,505.899,510.738,504.809,493.747,526.948,509.574,510.859,503.290,503.598,489.520,497.562,514.071,504.592
3884,527.222,532.806,504.319,509.845,506.096,510.473,505.541,494.459,526.454,509.666,511.526,503.448,503.584,488.846,498.650,513.624,504.746
3885,526.913,532.687,503.137,509.870,506.213,510.775,506.027,495.161,526.183,509.708,512.503,503.267,503.191,488.304,499.777,513.289,504.688
3886,526.477,532.580,502.263,509.700,506.305,511.677,505.973,495.339,526.076,509.732,513.896,503.022,502.467,488.225,500.960,513.557,504.393
3887,526.317,532.500,502.361,509.602,506.382,512.650,505.528,495.176,525.969,509.757,515.561,502.755,501.881,488.017,501.973,514.650,503.883
3888,526.376,532.281,503.193,509.637,506.564,513.278,505.155,494.952,525.861,509.960,516.992,502.548,501.947,487.316,502.627,516.098,503.502
3889,526.329,532.007,503.814,509.528,506.816,513.595,505.225,494.793,526.122,510.338,517.988,502.521,502.738,486.640,503.065,517.165,503.537
3890,526.198,531.824,503.807,509.241,507.301,513.728,505.494,494.591,526.598,510.874,518.702,502.528,503.627,486.451,503.527,517.632,503.986
3891,526.094,531.752,503.614,508.904,507.976,513.772,505.545,494.618,526.824,511.530,519.375,502.488,504.131,486.752,504.087,517.742,504.486
3892,525.880,531.997,503.432,508.672,508.855,513.863,505.357,494.872,526.520,512.351,520.081,502.412,504.087,486.978,504.467,517.705,504.959
3893,525.565,532.649,503.147,508.546,509.539,513.826,505.292,495.062,525.902,513.326,520.772,502.200,503.649,486.934,504.567,517.339,505.254
3894,525.300,533.390,502.772,508.557,509.695,513.569,505.338,495.174,525.399,514.294,521.424,501.824,503.203,486.740,504.531,516.811,505.123
3895,525.098,533.773,502.611,508.564,509.397,512.989,505.343,494.993,525.202,514.628,521.942,501.630,502.809,486.507,504.609,516.577,504.654
3896,524.693,533.739,502.835,508.417,509.176,512.241,505.252,494.398,525.043,514.196,522.304,501.626,502.763,486.429,504.587,516.461,504.115
3897,524.042,533.658,503.070,508.000,509.351,511.614,505.201,493.796,524.688,513.221,522.360,501.757,502.978,486.505,504.210,516.219,503.822
3898,523.368,533.802,503.379,507.410,509.947,511.437,505.144,493.539,524.407,512.030,522.166,501.777,503.450,486.603,503.783,515.841,503.848
3899,522.924,534.231,503.709,506.929,511.057,511.830,505.131,493.521,524.508,511.000,521.940,501.532,503.697,486.417,503.480,515.354,504.055
3900,522.925,534.633,503.909,506.859,512.303,512.404,505.132,493.483,524.682,510.643,521.851,500.987,503.370,486.311,503.230,515.106,504.111
3901,523.206,534.782,503.877,506.988,513.050,512.743,505.003,493.488,524.382,510.826,521.822,500.559,502.545,486.706,502.696,515.203,504.033
3902,523.385,534.663,503.526,507.311,512.941,512.531,504.625,493.536,523.937,511.060,521.768,500.653,501.722,487.449,502.185,515.504,503.752
3903,523.296,534.429,502.944,507.801,512.338,512.114,504.179,493.523,523.766,511.049,521.617,501.109,501.228,487.765,502.020,516.045,503.494
3904,523.134,534.378,502.312,508.267,511.728,511.974,503.844,493.517,523.794,511.062,521.408,501.432,501.264,487.515,502.121,516.701,503.469
3905,523.203,534.625,502.070,508.469,511.401,512.252,503.769,493.862,523.358,511.481,521.075,501.129,502.007,487.265,502.237,516.982,503.865
3906,523.598,535.059,502.305,508.534,511.351,512.486,503.764,494.451,522.440,511.983,520.934,500.626,503.177,487.292,502.516,516.691,504.615
3907,523.959,535.516,502.782,508.692,511.441,512.394,503.612,494.851,521.625,512.194,521.128,500.539,504.145,487.424,502.980,516.094,505.244
3908,524.048,536.116,503.225,509.067,511.702,512.045,503.402,494.965,521.485,512.106,521.427,501.000,504.380,487.424,503.397,515.742,505.211
3909,523.808,536.686,503.428,509.569,511.860,511.523,503.182,495.037,521.590,511.815,521.691,501.512,503.918,487.284,503.420,515.612,504.652
3910,523.378,536.897,502.975,509.979,511.309,511.050,502.727,495.163,521.569,511.283,521.594,501.931,503.196,487.186,503.500,515.598,503.918
3911,522.919,536.735,502.112,509.944,510.064,510.722,502.105,495.143,521.327,510.887,520.859,502.439,502.518,487.125,503.891,515.789,503.154
3912,522.373,536.528,501.207,509.402,508.899,510.482,501.729,494.798,521.313,510.857,519.685,503.416,502.107,487.142,504.266,516.106,502.311
3913,521.738,536.601,500.572,508.927,508.312,510.272,501.850,494.514,521.683,510.753,518.576,504.840,501.760,487.380,504.241,516.191,501.615
3914,521.129,536.908,500.389,508.854,508.327,510.195,502.204,494.620,522.365,510.211,517.882,506.528,501.310,487.757,503.824,515.567,501.352
3915,520.521,537.170,500.698,509.046,508.704,510.407,502.301,494.868,523.376,509.964,517.569,508.227,501.005,488.000,503.094,514.620,501.551
3916,520.067,537.150,501.109,509.132,509.426,511.132,502.285,494.747,524.453,510.847,517.339,509.788,501.235,487.880,502.246,514.069,501.934
3917,519.938,536.765,501.411,509.099,510.526,512.191,502.598,494.266,525.168,513.145,516.986,511.227,501.714,487.836,501.844,514.287,502.061
3918,520.237,536.197,501.712,509.174,511.960,513.177,503.494,493.639,525.479,516.091,516.766,512.539,501.923,488.348,502.000,514.882,501.877
3919,520.814,535.693,502.354,509.507,513.233,514.066,504.660,493.272,525.714,518.992,516.818,513.906,501.700,489.125,502.420,515.037,501.547
3920,521.234,535.509,503.172,510.123,514.215,514.740,505.453,493.393,526.014,520.964,516.897,515.047,501.283,489.532,502.708,514.699,501.230
3921,521.042,535.508,503.660,510.936,514.741,515.016,505.743,493.705,526.335,521.883,516.853,515.334,500.947,489.270,502.781,514.248,501.039
3922,520.426,535.458,503.439,511.865,515.029,515.172,505.954,493.662,526.609,521.898,516.721,515.256,500.751,488.620,502.654,513.990,500.914
3923,519.839,535.311,502.565,512.698,515.206,515.288,506.319,493.169,526.950,521.926,516.623,515.566,500.760,488.304,502.326,513.953,500.863
3924,519.565,535.328,501.582,513.258,515.379,515.320,506.904,492.688,527.292,522.155,516.669,516.278,500.906,488.419,501.853,514.187,500.865
3925,519.501,535.417,501.021,513.542,515.511,515.223,507.375,492.747,527.616,522.553,516.712,516.833,501.153,488.571,501.237,514.701,501.018
3926,519.445,535.317,500.937,513.565,515.796,515.138,507.215,493.356,527.766,522.889,516.605,517.013,501.387,488.723,500.739,515.561,501.201
3927,519.342,535.036,501.154,513.469,516.039,515.174,506.482,493.817,527.661,523.189,516.263,516.958,501.339,489.289,500.391,516.329,501.355
3928,519.184,534.719,501.428,513.396,516.142,515.177,505.777,493.690,527.352,523.540,515.865,516.635,501.005,490.216,500.234,516.555,501.344
3929,519.095,534.257,501.940,513.522,516.184,515.066,505.665,493.308,527.031,524.011,515.491,516.100,500.661,491.054,500.167,516.089,501.082
3930,519.150,533.669,502.509,513.715,516.390,514.947,506.100,493.044,526.754,524.591,515.172,515.568,500.634,491.750,500.217,515.624,500.740
3931,519.340,533.195,502.933,513.789,516.960,514.981,506.841,492.873,526.494,525.200,514.952,515.131,500.869,492.431,500.268,515.667,500.492
3932,519.538,532.951,503.126,513.719,517.945,515.249,507.453,492.639,526.211,525.811,514.847,515.033,501.155,493.189,500.310,516.085,500.398
3933,519.516,532.815,503.102,513.965,519.083,515.572,507.574,492.380,525.757,526.049,515.068,515.501,501.584,493.748,500.373,516.364,500.270
3934,519.420,532.596,503.004,514.560,520.158,515.921,507.458,492.187,525.072,525.604,515.700,516.581,502.218,494.208,500.426,516.585,500.404
3935,519.666,532.432,502.989,515.229,521.070,516.413,507.480,492.125,524.275,524.811,516.433,517.722,502.937,494.789,500.469,516.988,500.965
3936,520.304,532.728,502.881,515.710,521.726,517.363,507.793,492.305,523.783,524.157,516.810,518.287,503.608,495.640,500.473,517.632,501.605
3937,521.148,533.383,502.579,516.168,521.908,518.412,507.935,492.400,523.700,523.983,516.874,517.958,504.189,496.282,500.417,518.238,501.742
