 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
2481,497.549,502.642,499.994,508.100,501.380,499.547,506.476,482.902,498.807,507.446,527.860,512.165,500.219,502.170,520.935,512.964,498.743,494.252,497.004,494.503,504.136
2482,499.832,501.712,507.448,508.718,499.495,495.445,509.132,480.376,495.766,505.450,527.160,510.626,499.241,505.151,522.254,518.399,497.853,493.697,497.391,491.024,499.213
2483,497.941,502.058,503.346,508.066,498.785,500.892,508.759,479.750,502.639,506.970,524.427,513.723,498.151,506.088,517.241,518.215,499.201,496.530,493.442,492.773,504.444
2484,498.432,497.998,505.198,506.589,505.232,495.613,511.948,476.330,494.875,507.585,526.734,510.783,496.789,508.448,519.036,518.521,501.414,498.056,493.120,487.755,503.877
2485,498.908,502.189,504.999,509.913,500.347,495.691,508.295,480.915,492.754,508.080,530.409,509.343,497.246,502.984,519.446,516.940,500.160,495.634,497.760,491.765,507.945
2486,503.502,500.073,503.215,508.131,500.118,494.975,517.154,477.183,497.729,507.864,526.683,511.717,499.603,504.521,517.231,514.412,498.243,495.962,494.181,489.235,504.997
2487,493.839,500.326,505.385,505.446,505.226,491.061,512.128,479.796,497.969,505.762,526.102,508.292,498.255,507.108,520.051,514.788,496.182,495.341,500.487,491.639,500.276
2488,501.575,503.086,505.060,512.479,498.811,496.066,508.901,481.915,493.159,509.014,527.973,510.362,498.087,506.317,517.677,518.176,500.380,493.060,495.731,489.568,505.097
2489,503.626,502.345,510.353,508.627,499.458,497.630,511.025,482.820,498.838,507.464,526.331,508.667,499.513,505.953,518.524,514.285,498.302,498.404,494.187,489.152,509.131
2490,500.370,500.099,505.383,508.714,501.768,496.436,508.519,480.861,495.816,508.359,524.578,510.805,501.314,505.710,520.718,513.536,499.615,495.084,490.776,486.854,507.549
2491,498.736,499.721,506.657,508.191,501.616,494.097,511.557,482.557,498.016,507.964,525.080,509.923,498.413,503.581,520.327,517.985,500.022,494.341,494.880,488.803,505.517
2492,498.000,499.034,504.536,506.438,492.640,499.257,511.515,481.781,500.430,503.096,524.376,511.090,499.148,504.673,517.484,510.382,497.589,496.512,495.444,489.008,504.467
2493,505.681,500.586,505.229,512.108,500.239,501.343,510.624,480.204,497.701,506.164,526.350,507.802,496.290,508.092,516.099,512.768,502.213,496.038,497.562,490.061,508.349
2494,507.168,496.517,506.218,508.450,501.465,498.130,512.382,478.188,494.888,504.533,522.364,509.670,502.700,504.483,517.691,513.837,497.329,495.507,496.377,488.193,497.850
2495,504.777,500.841,509.026,508.259,504.465,495.633,506.796,480.356,497.274,505.068,522.059,509.513,501.020,501.211,516.768,515.515,499.726,496.763,493.383,490.201,501.076
2496,505.593,500.702,506.560,507.749,496.892,499.080,506.922,486.771,494.505,504.425,523.384,510.161,498.521,502.503,515.454,514.378,496.926,496.666,495.336,488.795,502.084
2497,499.967,496.378,508.397,507.836,494.609,503.608,506.103,487.077,495.455,508.543,522.707,511.086,496.489,508.701,516.769,511.811,497.839,494.811,491.833,491.446,506.596
2498,506.656,498.189,505.343,507.280,505.306,496.459,512.371,485.539,496.863,506.147,523.896,508.286,499.010,502.773,515.769,514.270,498.075,494.725,493.491,489.347,504.220
2499,506.674,499.234,505.665,505.865,503.098,501.815,504.401,482.242,497.801,506.736,522.205,510.369,498.480,509.243,516.242,512.897,495.686,494.664,493.501,490.116,502.480
2500,505.363,497.442,507.638,508.046,497.273,493.950,509.257,480.108,497.925,504.255,521.251,507.411,499.413,506.413,514.086,509.000,495.150,494.641,497.631,485.866,503.488
2501,508.344,502.039,507.882,506.450,504.071,497.019,510.148,477.814,496.184,501.927,518.881,509.326,496.925,504.661,520.502,507.766,500.011,497.487,493.849,490.531,502.509
2502,499.227,496.667,506.411,508.237,501.559,494.320,507.157,481.938,500.243,503.194,519.165,507.715,498.828,500.650,515.495,507.090,499.196,494.603,494.961,490.156,503.367
2503,499.538,495.189,507.242,505.861,501.037,490.721,505.369,481.482,496.274,505.635,522.157,507.691,500.438,502.926,514.641,511.940,497.651,496.038,496.232,490.692,505.255
2504,506.396,494.556,511.251,505.747,498.478,492.539,506.723,478.845,497.576,503.641,521.729,508.649,497.236,505.826,515.896,512.092,496.312,494.199,492.591,486.911,503.646
2505,502.821,499.468,507.778,507.006,502.882,495.992,508.819,478.389,497.411,504.682,519.657,506.902,496.997,501.771,514.598,510.260,497.410,495.210,494.041,487.757,502.911
2506,509.029,502.264,506.517,506.967,497.697,494.240,507.127,482.348,497.006,500.969,517.179,506.746,497.607,501.059,514.781,510.639,498.832,495.142,494.904,489.489,503.940
2507,505.311,503.049,506.276,507.083,503.360,497.298,504.908,481.085,494.947,503.602,519.637,508.661,496.191,502.879,512.997,507.843,498.343,494.690,493.971,488.698,506.906
2508,508.158,497.455,509.247,508.643,498.990,498.202,509.508,481.235,490.019,501.973,520.066,507.934,501.214,505.296,513.723,509.479,502.531,496.176,495.947,490.465,505.659
2509,506.304,497.884,507.120,506.355,498.764,495.160,504.045,480.412,495.280,502.977,518.884,507.243,495.936,505.605,513.335,509.298,497.820,494.094,492.418,490.953,508.546
2510,509.648,501.655,506.122,502.529,500.441,494.851,508.617,483.933,492.467,504.301,518.983,505.085,497.310,502.568,514.720,509.768,497.746,493.278,495.389,489.901,503.052
2511,512.575,499.588,502.279,505.992,503.263,490.848,504.089,477.910,496.053,502.393,517.157,504.571,497.823,504.532,518.001,512.749,497.216,493.421,499.458,488.095,505.228
2512,502.714,498.989,503.512,507.436,492.222,498.075,506.958,479.716,498.025,508.475,520.283,506.835,496.774,501.924,517.903,513.264,496.199,493.113,491.955,490.753,504.430
2513,510.509,495.858,507.724,505.290,504.461,492.646,509.436,483.253,498.059,509.464,520.654,506.425,496.594,502.640,517.683,514.047,496.546,497.649,496.373,490.819,508.441
2514,513.579,498.071,506.567,509.039,499.721,491.892,510.826,483.781,501.511,509.235,523.946,509.536,497.150,499.407,521.336,513.300,495.481,492.601,496.434,486.862,505.018
2515,513.418,498.363,503.106,511.133,499.525,494.735,505.248,482.095,500.645,512.950,524.147,510.752,497.122,500.618,520.430,518.206,495.524,495.882,495.340,488.099,504.299
2516,512.480,498.318,502.473,509.672,499.731,495.088,507.698,483.260,499.308,513.405,524.626,511.217,498.518,502.143,520.412,511.800,496.631,495.657,490.607,486.365,505.391
2517,515.212,499.421,504.161,510.587,500.168,496.450,509.680,484.539,494.505,511.568,524.392,512.915,498.332,501.726,521.476,522.627,497.898,495.334,496.491,487.639,506.373
2518,515.029,501.421,499.867,509.896,505.118,494.282,504.291,479.570,503.832,513.377,523.130,513.773,499.760,502.926,521.836,515.764,493.602,496.985,493.450,489.014,504.874
2519,510.612,495.781,503.699,509.218,494.343,490.514,507.429,481.982,497.682,517.055,526.186,513.150,500.667,499.851,521.739,519.616,493.748,498.493,493.061,483.580,509.021
2520,510.582,501.249,502.835,506.969,495.663,493.470,505.627,482.312,498.882,515.704,527.235,512.921,499.662,502.243,520.644,519.262,496.430,497.507,493.965,486.803,502.113
2521,520.366,495.352,503.078,510.608,503.623,499.500,508.235,479.296,495.950,512.599,523.723,514.883,499.033,506.935,521.403,513.652,498.096,496.952,494.409,486.722,506.525
2522,511.070,496.077,501.184,508.593,499.545,495.436,504.335,484.255,501.464,512.881,524.867,515.437,500.039,504.781,521.132,519.496,495.069,495.063,494.585,491.440,507.058
2523,508.890,497.416,501.489,512.303,504.155,492.727,505.450,483.101,494.988,514.883,523.059,514.729,499.619,500.885,519.744,516.107,497.061,494.972,494.627,487.913,507.719
2524,512.846,497.464,506.473,508.882,497.579,489.204,509.146,486.918,494.944,513.876,525.068,511.681,499.103,504.575,522.214,519.648,496.968,495.853,498.430,485.862,501.543
2525,518.919,497.727,502.426,510.384,502.030,495.751,504.617,482.804,500.907,515.120,525.623,514.821,497.443,500.634,520.677,519.275,497.384,498.652,492.582,489.422,506.659
2526,517.370,499.721,502.619,506.363,500.912,494.133,504.933,485.000,502.539,514.358,526.289,513.103,499.912,500.808,519.427,518.092,496.612,491.412,495.809,489.219,504.929
2527,511.755,497.275,501.291,508.222,497.350,499.483,506.387,487.809,504.477,512.869,525.785,514.129,497.951,503.982,519.570,512.710,495.181,495.411,493.984,488.483,503.780
2528,516.773,496.112,503.095,510.263,501.411,494.503,508.376,489.168,494.994,516.123,523.984,513.665,499.651,502.988,518.679,514.500,497.879,497.937,495.910,488.377,501.234
2529,515.341,495.891,503.989,504.141,500.697,492.862,508.396,483.438,500.383,514.329,521.901,515.716,501.225,499.162,520.536,517.114,496.678,498.760,497.654,490.375,508.365
2530,511.084,493.084,504.047,501.938,501.919,495.497,505.631,485.554,505.972,513.691,521.569,514.739,499.315,503.611,522.393,518.582,496.920,495.490,495.328,489.939,504.197
2531,508.689,500.350,504.432,505.894,497.963,491.273,504.819,486.541,505.118,512.738,525.427,517.412,496.888,498.759,522.348,516.588,498.868,498.440,493.973,489.178,506.000
2532,517.491,497.903,504.266,508.346,501.158,491.420,510.016,484.946,506.798,513.893,524.163,516.692,497.509,498.769,519.529,519.867,500.999,495.565,499.998,485.965,503.318
2533,513.473,495.307,506.165,509.620,500.441,493.425,507.825,484.706,501.903,513.156,522.582,517.146,498.155,500.734,521.643,513.826,498.267,494.548,493.770,488.680,506.260
2534,514.300,500.715,503.632,502.282,502.949,495.751,510.014,491.763,500.835,512.725,525.763,516.914,496.324,505.317,520.200,514.494,495.936,495.111,495.450,490.296,507.701
2535,509.542,499.369,505.954,505.282,500.515,489.754,504.011,485.240,500.050,513.713,525.826,515.631,497.888,504.160,518.481,518.335,500.071,493.997,497.204,486.736,509.136
2536,512.714,498.582,505.844,506.415,494.997,494.213,508.830,482.469,506.941,514.863,522.638,516.121,495.698,502.509,517.725,516.998,500.688,495.767,496.181,488.757,504.848
2537,510.703,500.393,503.610,505.346,500.306,494.227,507.136,488.497,497.879,512.379,524.742,514.521,498.972,504.977,518.293,515.290,498.301,498.477,493.692,488.609,509.265
2538,511.000,496.388,503.698,507.610,500.121,496.329,510.691,485.745,508.031,511.506,524.612,515.145,495.705,502.278,520.905,517.749,501.090,496.687,497.784,490.475,505.262
2539,511.289,495.706,504.368,506.579,502.586,491.945,503.857,486.930,505.115,511.055,522.777,512.940,499.168,504.370,518.453,515.618,499.822,496.407,495.509,489.107,505.593
2540,515.048,497.893,503.843,503.519,501.495,494.000,506.884,488.930,501.857,511.026,520.998,515.867,501.741,503.182,520.741,515.803,500.911,499.055,496.279,487.310,505.402
2541,513.546,498.592,505.309,504.170,501.027,494.425,506.222,486.371,501.009,511.437,522.911,516.372,500.136,504.540,517.217,508.964,499.526,497.512,494.733,490.493,504.063
2542,510.520,498.783,504.881,504.965,501.519,495.862,507.602,489.062,501.972,510.309,522.160,515.096,496.982,504.391,518.857,514.399,500.072,492.338,497.676,491.193,505.727
2543,516.491,493.579,503.838,505.278,503.569,493.144,505.582,487.760,503.408,512.297,521.130,513.012,496.972,501.579,516.396,513.882,500.156,499.270,497.619,488.329,502.669
2544,507.278,493.895,506.865,506.958,502.007,495.213,505.043,489.046,503.891,509.004,523.047,514.003,499.354,502.063,516.108,514.944,502.074,495.594,500.558,491.963,500.543
2545,511.198,500.262,504.801,505.458,500.481,494.351,508.566,481.376,502.252,510.962,522.298,512.160,497.303,496.736,518.109,511.923,503.397,493.750,494.601,491.030,504.415
2546,507.319,499.373,503.589,502.544,502.828,495.522,507.638,487.892,505.950,506.930,520.368,514.195,498.074,499.012,514.134,514.700,501.190,497.329,493.128,490.712,503.570
2547,510.132,503.191,508.325,505.344,500.347,495.169,504.810,487.155,502.897,507.905,520.564,514.248,497.960,499.843,517.548,513.036,501.772,494.243,496.413,489.428,503.659
2548,511.696,504.498,503.918,511.878,500.451,494.177,510.186,487.948,500.218,508.852,519.141,512.028,497.730,500.900,516.276,509.828,499.227,493.536,495.925,485.617,501.294
2549,512.780,500.571,507.061,504.763,498.037,496.760,507.011,481.724,499.087,507.524,520.813,512.929,497.726,502.795,515.445,516.296,499.734,497.078,493.857,486.844,499.438
2550,512.509,498.665,503.772,504.141,498.845,493.086,501.736,488.887,503.115,510.930,518.914,513.848,496.884,502.783,514.743,512.206,502.695,492.776,497.194,491.793,504.121
2551,511.223,499.848,502.064,503.154,502.152,490.434,508.107,486.180,502.125,508.211,519.526,512.672,494.911,500.423,516.840,512.255,499.208,496.232,498.988,486.456,505.459
2552,511.396,504.052,504.339,503.118,499.411,495.680,506.765,490.593,498.296,507.336,520.564,512.906,497.548,498.544,514.899,508.107,501.352,493.990,497.130,491.444,505.045
2553,514.286,503.129,502.331,504.247,503.438,492.163,507.150,488.580,506.907,507.793,518.605,511.936,495.783,502.376,516.426,513.923,502.546,495.667,498.625,487.951,498.003
2554,512.018,502.700,503.865,501.307,499.111,493.461,506.723,486.034,506.545,509.680,519.207,513.379,498.040,499.654,516.180,510.279,504.212,494.123,499.534,488.158,505.331
2555,523.029,499.176,506.138,507.515,502.916,493.091,506.128,488.219,496.841,509.954,519.152,512.918,496.175,499.751,514.378,512.236,501.163,493.589,500.821,491.179,504.979
2556,511.938,505.086,502.238,497.815,497.653,494.575,505.273,483.242,499.340,508.727,517.604,513.972,493.951,502.389,514.612,516.219,499.007,493.406,501.811,486.398,504.856
2557,510.088,502.987,501.769,502.726,499.340,494.812,504.141,489.291,500.723,506.136,517.165,511.308,496.415,498.767,514.952,507.277,500.892,494.361,495.000,488.653,503.604
2558,510.440,501.526,504.903,506.064,498.485,497.086,502.957,487.464,502.150,508.056,516.477,509.522,495.799,503.626,513.253,511.129,501.892,493.940,496.399,488.203,499.247
2559,506.810,501.661,502.892,499.573,498.461,498.077,506.306,488.291,500.280,507.231,519.499,509.873,495.068,501.736,513.337,512.794,498.115,495.113,496.908,490.241,503.375
2560,513.641,501.197,504.585,506.293,502.808,495.964,505.465,489.340,496.243,508.999,518.294,510.283,493.462,499.182,516.205,508.712,500.465,494.838,495.151,486.345,504.491
2561,509.549,498.865,504.918,503.143,507.741,493.713,503.427,488.714,501.866,506.233,518.362,508.887,494.253,499.787,510.740,505.030,496.943,493.341,498.460,492.004,504.304
2562,513.923,500.094,504.502,502.946,501.448,493.696,505.975,485.582,504.031,506.142,517.401,510.849,494.073,502.403,513.435,509.472,497.885,491.540,499.568,489.233,505.142
2563,507.516,496.964,502.205,502.050,500.973,493.492,502.604,492.330,498.346,505.073,517.499,510.160,493.956,495.953,512.788,509.185,498.655,496.043,494.990,489.609,502.932
2564,512.553,500.976,504.538,507.174,499.465,494.246,505.081,485.820,500.517,504.202,515.834,509.558,494.647,498.820,513.973,509.549,499.948,491.421,494.841,486.998,502.659
2565,508.289,500.212,501.550,503.427,499.343,492.376,506.244,490.704,498.869,506.717,516.698,509.221,495.957,501.540,511.342,507.509,499.372,491.275,494.189,485.746,504.194
2566,506.857,504.974,502.159,508.415,496.724,491.254,506.054,491.461,499.894,505.690,513.503,509.889,495.825,498.704,513.542,509.028,500.034,493.800,492.558,489.826,503.370
2567,513.974,501.556,501.709,506.766,502.896,493.075,501.665,488.948,500.879,504.054,513.203,507.434,493.241,499.994,513.296,507.459,498.766,492.036,499.047,488.751,502.307
2568,515.568,498.489,502.360,500.525,495.747,493.135,502.338,491.807,495.178,503.959,515.379,508.690,497.456,502.646,513.284,508.464,499.986,495.055,498.240,487.761,499.724
2569,518.308,500.734,502.036,503.927,498.266,493.762,504.081,492.503,502.551,503.056,514.693,507.835,495.224,500.867,513.174,506.948,501.572,491.449,498.695,491.751,502.753
2570,507.788,498.528,503.057,503.670,503.370,500.011,508.414,493.374,495.801,503.505,513.904,509.266,495.307,502.157,511.272,505.466,499.071,494.291,497.984,488.095,502.415
2571,513.817,498.464,500.467,504.722,497.057,495.489,506.447,494.126,498.227,505.032,513.911,510.651,492.854,504.736,514.521,509.227,500.988,493.702,494.014,489.290,502.795
2572,514.465,500.212,503.586,501.481,501.838,492.171,503.141,494.549,494.760,504.524,514.004,506.137,495.072,502.924,514.077,506.534,501.262,495.025,499.509,490.404,498.207
2573,507.718,503.749,501.503,504.915,499.838,493.727,504.226,493.990,494.826,503.438,515.052,507.316,493.345,501.305,512.225,502.824,498.231,492.618,495.363,488.700,499.409
2574,509.414,499.652,501.018,505.141,497.620,494.837,503.940,487.897,497.445,503.495,514.585,506.194,492.461,497.753,512.812,509.693,499.913,493.642,497.627,491.963,497.798
2575,513.549,501.054,503.821,500.898,497.855,490.019,506.382,487.340,493.424,502.254,511.691,508.465,495.867,503.290,510.871,508.064,498.140,491.010,495.963,491.093,500.268
2576,509.897,498.601,502.779,504.116,504.340,488.591,507.477,493.477,493.558,500.536,514.219,508.948,494.562,500.603,510.269,503.258,500.327,490.144,495.872,486.931,498.921
2577,514.623,493.369,502.535,501.859,497.178,492.903,504.745,494.570,494.259,502.412,514.904,507.163,494.471,501.959,510.127,506.938,497.276,494.748,497.210,487.763,504.522
2578,512.300,498.268,500.453,502.996,500.778,493.583,507.297,494.531,502.844,503.043,512.833,506.106,492.671,503.517,511.216,509.197,500.344,492.947,498.022,491.606,495.900
2579,515.681,496.959,505.277,503.614,498.630,493.445,503.309,490.987,494.704,504.763,511.860,506.172,495.740,497.949,510.713,508.622,502.062,491.197,493.422,491.103,504.383
2580,514.209,500.655,498.955,501.724,495.620,492.953,504.447,488.485,497.053,502.563,510.141,507.121,493.318,498.569,510.997,502.107,497.377,494.126,498.607,488.637,501.097
